"IncidentID","Incidents","Location","Building","Longtitude","Latitude","Status","Time"
1191,"DAMAGED PROPERTY","FOS","LECTURE THEATRE 37",1.295529468,103.7802815,"Open",2019-09-15 12:28:00
1191,"DAMAGED PROPERTY","FOS","LECTURE THEATRE 37",1.295529468,103.7802815,"Close",2019-09-19 09:20:53
1192,"DAMAGED PROPERTY","BTC","BTC-FEDERAL",1.318374465,103.8173933,"Open",2019-04-12 11:57:00
1192,"DAMAGED PROPERTY","BTC","BTC-FEDERAL",1.318374465,103.8173933,"Close",2019-04-19 08:57:52
1193,"LOST AND FOUND","YIH","RAFFLES HALL (BLOCK B)",1.300180358,103.7734463,"Open",2019-09-14 03:52:00
1193,"LOST AND FOUND","YIH","RAFFLES HALL (BLOCK B)",1.300180358,103.7734463,"Close",2019-09-17 11:20:22
1194,"LOST AND FOUND","KR","14 KR BUNGALOW",1.297439351,103.7744566,"Open",2019-08-04 09:00:00
1194,"LOST AND FOUND","KR","14 KR BUNGALOW",1.297439351,103.7744566,"Close",2019-08-07 10:43:13
1195,"LOST AND FOUND","KV","KENT VALE APARTMENT BLK E, 109",1.301741912,103.7678456,"Open",2019-03-10 16:58:00
1195,"LOST AND FOUND","KV","KENT VALE APARTMENT BLK E, 109",1.301741912,103.7678456,"Close",2019-03-13 23:33:10
1196,"LOST AND FOUND","UTown","YALE FITNESS CENTER",1.307478693,103.7725849,"Open",2019-04-22 23:46:00
1196,"LOST AND FOUND","UTown","YALE FITNESS CENTER",1.307478693,103.7725849,"Close",2019-04-25 18:30:16
1197,"STOLEN ITEMS","CDE","TEMASEK LAB",1.299556652,103.7722094,"Open",2019-07-24 20:05:00
1197,"STOLEN ITEMS","CDE","TEMASEK LAB",1.299556652,103.7722094,"Close",2019-07-26 02:11:00
1198,"LOST AND FOUND","UTown","SRC CARPARK",1.30067788,103.7756312,"Open",2018-09-06 20:58:00
1198,"LOST AND FOUND","UTown","SRC CARPARK",1.30067788,103.7756312,"Close",2018-09-09 19:26:55
1199,"EMERGENCY INCIDENTS","PGP","PGP RESIDENCES CANTEEN 2",1.290619681,103.7816946,"Open",2018-08-27 01:27:00
1199,"EMERGENCY INCIDENTS","PGP","PGP RESIDENCES CANTEEN 2",1.290619681,103.7816946,"Close",2018-08-29 22:18:40
1200,"LOST AND FOUND","PGP","KE VII HALL (BLOCK A)",1.292733372,103.7806752,"Open",2018-10-14 20:29:00
1200,"LOST AND FOUND","PGP","KE VII HALL (BLOCK A)",1.292733372,103.7806752,"Close",2018-10-16 22:29:30
1201,"DAMAGED PROPERTY","FOS","NATIONAL UNIVERSITY CENTRE FOR ORAL HEALTH SINGAPORE",1.2959965,103.7832118,"Open",2019-01-02 09:48:00
1201,"DAMAGED PROPERTY","FOS","NATIONAL UNIVERSITY CENTRE FOR ORAL HEALTH SINGAPORE",1.2959965,103.7832118,"Close",2019-01-11 11:11:19
1202,"LOST AND FOUND","CDE","DESIGN & ENVIRONMENT BLOCK 1",1.297243627,103.7706028,"Open",2019-02-12 13:52:00
1202,"LOST AND FOUND","CDE","DESIGN & ENVIRONMENT BLOCK 1",1.297243627,103.7706028,"Close",2019-02-15 07:57:55
1203,"STOLEN ITEMS","UTown","YALE SPORTS HALL",1.307810335,103.7726519,"Open",2019-07-21 07:01:00
1203,"STOLEN ITEMS","UTown","YALE SPORTS HALL",1.307810335,103.7726519,"Close",2019-07-23 02:50:11
1204,"LOST AND FOUND","HALL","TEMASEK HALL (BLOCK E)",1.292584001,103.7722725,"Open",2019-10-06 19:58:00
1204,"LOST AND FOUND","HALL","TEMASEK HALL (BLOCK E)",1.292584001,103.7722725,"Close",2019-10-09 15:03:32
1205,"DAMAGED PROPERTY","UTown","YALE WEST CORE",1.308169683,103.7723937,"Open",2019-08-27 14:52:00
1205,"DAMAGED PROPERTY","UTown","YALE WEST CORE",1.308169683,103.7723937,"Close",2019-09-07 03:15:45
1206,"SEXUAL INCIDENTS","UTown","CINNAMON COLLEGE -MAIN BLK",1.306506139,103.7736295,"Open",2019-02-24 12:46:00
1206,"SEXUAL INCIDENTS","UTown","CINNAMON COLLEGE -MAIN BLK",1.306506139,103.7736295,"Close",2019-03-03 07:17:13
1207,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 18)",1.291099609,103.7804155,"Open",2019-04-21 18:07:00
1207,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 18)",1.291099609,103.7804155,"Close",2019-04-24 14:44:54
1208,"DAMAGED PROPERTY","UTown","YALE WEST CORE",1.308169683,103.7723937,"Open",2018-11-19 10:24:00
1208,"DAMAGED PROPERTY","UTown","YALE WEST CORE",1.308169683,103.7723937,"Close",2018-11-21 10:08:01
1209,"EMERGENCY INCIDENTS","HALL","TEMASEK HALL (COMMUNAL HALL)",1.292822129,103.7714113,"Open",2019-11-18 05:03:00
1209,"EMERGENCY INCIDENTS","HALL","TEMASEK HALL (COMMUNAL HALL)",1.292822129,103.7714113,"Close",2019-11-19 13:00:13
1210,"LOST AND FOUND","UTown","ELECTRICAL SUB-STATION",1.306222002,103.7727161,"Open",2019-10-24 01:55:00
1210,"LOST AND FOUND","UTown","ELECTRICAL SUB-STATION",1.306222002,103.7727161,"Close",2019-10-27 07:21:29
1211,"LOST AND FOUND","UTown","CREATE CARPARK",1.303909748,103.7733772,"Open",2018-11-21 18:57:00
1211,"LOST AND FOUND","UTown","CREATE CARPARK",1.303909748,103.7733772,"Close",2018-11-25 03:37:38
1212,"LOST AND FOUND","KV","SUB-STATION/BIN CENTRE",1.300662404,103.7678257,"Open",2019-03-07 19:41:00
1212,"LOST AND FOUND","KV","SUB-STATION/BIN CENTRE",1.300662404,103.7678257,"Close",2019-03-11 01:10:20
1213,"DAMAGED PROPERTY","FASS","CANTEEN 2 (THE DECK)",1.294612936,103.7725509,"Open",2019-06-25 17:35:00
1213,"DAMAGED PROPERTY","FASS","CANTEEN 2 (THE DECK)",1.294612936,103.7725509,"Close",2019-07-06 18:10:21
1214,"LOST AND FOUND","UTown","YALE FITNESS CENTER",1.307478693,103.7725849,"Open",2019-09-03 10:52:00
1214,"LOST AND FOUND","UTown","YALE FITNESS CENTER",1.307478693,103.7725849,"Close",2019-09-06 16:05:18
1215,"STOLEN ITEMS","FOS","MEDICINE BLOCK 9",1.296451987,103.7810899,"Open",2019-05-25 13:35:00
1215,"STOLEN ITEMS","FOS","MEDICINE BLOCK 9",1.296451987,103.7810899,"Close",2019-05-27 09:16:00
1216,"SEXUAL INCIDENTS","PGP","PGP RESIDENCES (BLOCK 16)",1.291523732,103.7801396,"Open",2019-11-15 03:23:00
1216,"SEXUAL INCIDENTS","PGP","PGP RESIDENCES (BLOCK 16)",1.291523732,103.7801396,"Close",2019-11-22 14:11:18
1217,"DAMAGED PROPERTY","CDE","DESIGN & ENVIRONMENT BLOCK 4",1.296846768,103.7702825,"Open",2019-06-27 04:09:00
1217,"DAMAGED PROPERTY","CDE","DESIGN & ENVIRONMENT BLOCK 4",1.296846768,103.7702825,"Close",2019-07-05 02:55:11
1218,"STOLEN ITEMS","UTown","TEMBUSU COLLEGE- MPH",1.305898714,103.7738473,"Open",2019-02-16 10:46:00
1218,"STOLEN ITEMS","UTown","TEMBUSU COLLEGE- MPH",1.305898714,103.7738473,"Close",2019-02-18 01:21:53
1219,"LOST AND FOUND","FASS","LECTURE THEATRE 9",1.294966198,103.7722988,"Open",2018-12-07 07:49:00
1219,"LOST AND FOUND","FASS","LECTURE THEATRE 9",1.294966198,103.7722988,"Close",2018-12-09 21:25:00
1220,"STOLEN ITEMS","UTown","YALE WEST CORE",1.308169683,103.7723937,"Open",2019-02-24 18:52:00
1220,"STOLEN ITEMS","UTown","YALE WEST CORE",1.308169683,103.7723937,"Close",2019-02-26 10:12:43
1221,"EMERGENCY INCIDENTS","PGP","PGP RESIDENCES (BLOCK 8)",1.291036666,103.7798218,"Open",2019-01-08 13:08:00
1221,"EMERGENCY INCIDENTS","PGP","PGP RESIDENCES (BLOCK 8)",1.291036666,103.7798218,"Close",2019-01-11 15:49:07
1222,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 23)",1.290527203,103.7807137,"Open",2019-08-06 07:49:00
1222,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 23)",1.290527203,103.7807137,"Close",2019-08-09 04:30:02
1223,"DAMAGED PROPERTY","HALL","TEMASEK HALL (BLOCK E)",1.292584001,103.7722725,"Open",2019-06-29 18:20:00
1223,"DAMAGED PROPERTY","HALL","TEMASEK HALL (BLOCK E)",1.292584001,103.7722725,"Close",2019-07-04 04:27:40
1224,"LOST AND FOUND","SOC","LECTURE THEATRE 18",1.293522481,103.7745083,"Open",2019-02-21 18:19:00
1224,"LOST AND FOUND","SOC","LECTURE THEATRE 18",1.293522481,103.7745083,"Close",2019-02-25 06:15:16
1225,"DAMAGED PROPERTY","HALL","DECOM SUB-STATION 2 (NEAR TEM HALL)",1.292688302,103.773122,"Open",2019-02-27 18:23:00
1225,"DAMAGED PROPERTY","HALL","DECOM SUB-STATION 2 (NEAR TEM HALL)",1.292688302,103.773122,"Close",2019-03-05 15:15:01
1226,"DAMAGED PROPERTY","KV","KENT VALE APARTMENT BLK A,103",1.301286274,103.7690165,"Open",2019-01-10 12:28:00
1226,"DAMAGED PROPERTY","KV","KENT VALE APARTMENT BLK A,103",1.301286274,103.7690165,"Close",2019-01-17 21:54:04
1227,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 23)",1.290527203,103.7807137,"Open",2019-07-02 08:20:00
1227,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 23)",1.290527203,103.7807137,"Close",2019-07-05 16:32:46
1228,"LOST AND FOUND","UTown","YALE EAST CORE",1.305538246,103.7720734,"Open",2019-09-02 22:29:00
1228,"LOST AND FOUND","UTown","YALE EAST CORE",1.305538246,103.7720734,"Close",2019-09-06 04:21:16
1229,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 15)",1.291668827,103.7801396,"Open",2019-01-20 17:47:00
1229,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 15)",1.291668827,103.7801396,"Close",2019-01-23 10:52:11
1230,"LOST AND FOUND","CDE","INFORMATION TECHNOLOGY",1.29755262,103.7725433,"Open",2018-12-06 22:57:00
1230,"LOST AND FOUND","CDE","INFORMATION TECHNOLOGY",1.29755262,103.7725433,"Close",2018-12-10 05:51:02
1231,"STOLEN ITEMS","FOS","CTR FOR LIFE SCIENCES",1.294495673,103.7809137,"Open",2018-09-16 01:26:00
1231,"STOLEN ITEMS","FOS","CTR FOR LIFE SCIENCES",1.294495673,103.7809137,"Close",2018-09-17 15:13:37
1232,"LOST AND FOUND","FOS","SCIENCE BLOCK 3",1.295514032,103.7786269,"Open",2018-10-17 21:18:00
1232,"LOST AND FOUND","FOS","SCIENCE BLOCK 3",1.295514032,103.7786269,"Close",2018-10-21 14:42:27
1233,"EMERGENCY INCIDENTS","PGP","PGP RESIDENCES (BLOCK 13)",1.290867796,103.7802755,"Open",2019-01-26 11:13:00
1233,"EMERGENCY INCIDENTS","PGP","PGP RESIDENCES (BLOCK 13)",1.290867796,103.7802755,"Close",2019-01-28 07:49:07
1234,"LOST AND FOUND","HALL","KENT VALE GUARDHOUSE",1.302213361,103.7692536,"Open",2019-03-12 06:51:00
1234,"LOST AND FOUND","HALL","KENT VALE GUARDHOUSE",1.302213361,103.7692536,"Close",2019-03-15 02:21:49
1235,"LOST AND FOUND","BTC","16 EVANS BUNGALOW",1.317643511,103.8196586,"Open",2019-09-23 11:18:00
1235,"LOST AND FOUND","BTC","16 EVANS BUNGALOW",1.317643511,103.8196586,"Close",2019-09-26 04:48:00
1236,"SEXUAL INCIDENTS","UTown","CINNAMON UNI SCH PROG (USP)",1.306525122,103.7734295,"Open",2018-10-25 16:35:00
1236,"SEXUAL INCIDENTS","UTown","CINNAMON UNI SCH PROG (USP)",1.306525122,103.7734295,"Close",2018-11-01 01:08:55
1237,"LOST AND FOUND","CDE","INFORMATION TECHNOLOGY",1.29755262,103.7725433,"Open",2019-04-02 07:18:00
1237,"LOST AND FOUND","CDE","INFORMATION TECHNOLOGY",1.29755262,103.7725433,"Close",2019-04-05 05:52:39
1238,"DAMAGED PROPERTY","UTown","CREATE CARPARK",1.303909748,103.7733772,"Open",2018-12-12 15:30:00
1238,"DAMAGED PROPERTY","UTown","CREATE CARPARK",1.303909748,103.7733772,"Close",2018-12-20 05:09:22
1239,"DAMAGED PROPERTY","BTC","BTC-EU TONG SEN",1.318461229,103.8168299,"Open",2019-09-11 19:02:00
1239,"DAMAGED PROPERTY","BTC","BTC-EU TONG SEN",1.318461229,103.8168299,"Close",2019-09-19 21:59:27
1240,"DAMAGED PROPERTY","HALL","TEMASEK HALL (BLOCK C)",1.292732285,103.7709504,"Open",2019-01-02 18:12:00
1240,"DAMAGED PROPERTY","HALL","TEMASEK HALL (BLOCK C)",1.292732285,103.7709504,"Close",2019-01-06 14:27:43
1241,"DAMAGED PROPERTY","KV","KENT VALE APARTMENT BLK C, 111",1.301811498,103.7685007,"Open",2019-05-18 17:20:00
1241,"DAMAGED PROPERTY","KV","KENT VALE APARTMENT BLK C, 111",1.301811498,103.7685007,"Close",2019-05-25 12:18:06
1242,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 25)",1.290200342,103.7806037,"Open",2019-08-31 22:46:00
1242,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 25)",1.290200342,103.7806037,"Close",2019-09-04 04:42:53
1243,"DAMAGED PROPERTY","PGP","KE VII HALL (BLOCK G)",1.293482761,103.7803849,"Open",2019-06-03 10:34:00
1243,"DAMAGED PROPERTY","PGP","KE VII HALL (BLOCK G)",1.293482761,103.7803849,"Close",2019-06-09 12:10:21
1244,"EMERGENCY INCIDENTS","CDE","LECTURE THEATRE 7A",1.300437448,103.7708888,"Open",2019-05-27 01:29:00
1244,"EMERGENCY INCIDENTS","CDE","LECTURE THEATRE 7A",1.300437448,103.7708888,"Close",2019-05-28 07:38:34
1245,"LOST AND FOUND","FOS","MD11 CARPARK",1.295712272,103.781982,"Open",2018-09-16 16:01:00
1245,"LOST AND FOUND","FOS","MD11 CARPARK",1.295712272,103.781982,"Close",2018-09-19 00:53:47
1246,"LOST AND FOUND","FOS","MEDICINE BLOCK 3",1.295392192,103.7814643,"Open",2019-01-11 06:35:00
1246,"LOST AND FOUND","FOS","MEDICINE BLOCK 3",1.295392192,103.7814643,"Close",2019-01-14 21:15:24
1247,"STOLEN ITEMS","FASS","ARTS & SOCIAL SCIENCES BLOCK 2",1.294517061,103.7711126,"Open",2019-04-10 06:52:00
1247,"STOLEN ITEMS","FASS","ARTS & SOCIAL SCIENCES BLOCK 2",1.294517061,103.7711126,"Close",2019-04-12 17:43:57
1248,"LOST AND FOUND","PGP","7 PGP BUNGALOW",1.293238399,103.7780367,"Open",2019-09-15 04:14:00
1248,"LOST AND FOUND","PGP","7 PGP BUNGALOW",1.293238399,103.7780367,"Close",2019-09-18 09:03:55
1249,"SEXUAL INCIDENTS","FOS","SCIENCE BLOCK 15",1.297049608,103.7801538,"Open",2018-11-21 16:20:00
1249,"SEXUAL INCIDENTS","FOS","SCIENCE BLOCK 15",1.297049608,103.7801538,"Close",2018-11-26 08:44:31
1250,"LOST AND FOUND","HALL","KENT RIDGE HALL (BLOCK A)",1.29166438,103.7749714,"Open",2019-10-25 04:58:00
1250,"LOST AND FOUND","HALL","KENT RIDGE HALL (BLOCK A)",1.29166438,103.7749714,"Close",2019-10-28 11:46:18
1251,"LOST AND FOUND","KR","1 KR BUNGALOW",1.293041343,103.7811579,"Open",2018-10-17 06:39:00
1251,"LOST AND FOUND","KR","1 KR BUNGALOW",1.293041343,103.7811579,"Close",2018-10-20 19:37:52
1252,"LOST AND FOUND","KR","9 KR BUNGALOW",1.294339477,103.7782597,"Open",2019-08-05 07:38:00
1252,"LOST AND FOUND","KR","9 KR BUNGALOW",1.294339477,103.7782597,"Close",2019-08-08 05:11:35
1253,"LOST AND FOUND","BTC","BTC-TOWER BLOCK",1.319418189,103.8172055,"Open",2018-11-29 14:56:00
1253,"LOST AND FOUND","BTC","BTC-TOWER BLOCK",1.319418189,103.8172055,"Close",2018-12-02 12:16:08
1254,"STOLEN ITEMS","UTown","RESIDENT COLLEGE 4",1.308193728,103.7734166,"Open",2019-10-12 17:34:00
1254,"STOLEN ITEMS","UTown","RESIDENT COLLEGE 4",1.308193728,103.7734166,"Close",2019-10-14 08:06:50
1255,"LOST AND FOUND","YIH","RAFFLES HALL (BLOCK D)",1.300301709,103.7726668,"Open",2019-08-16 23:40:00
1255,"LOST AND FOUND","YIH","RAFFLES HALL (BLOCK D)",1.300301709,103.7726668,"Close",2019-08-20 06:56:12
1256,"LOST AND FOUND","KV","COMMUNAL BLK B",1.302552874,103.7685982,"Open",2018-11-08 15:56:00
1256,"LOST AND FOUND","KV","COMMUNAL BLK B",1.302552874,103.7685982,"Close",2018-11-12 17:08:51
1257,"LOST AND FOUND","PGP","6 PGP BUNGALOW",1.293385625,103.7779056,"Open",2019-07-13 18:45:00
1257,"LOST AND FOUND","PGP","6 PGP BUNGALOW",1.293385625,103.7779056,"Close",2019-07-16 12:44:13
1258,"LOST AND FOUND","FOS","SCIENCE BLOCK 17",1.297633622,103.7804434,"Open",2019-02-14 12:51:00
1258,"LOST AND FOUND","FOS","SCIENCE BLOCK 17",1.297633622,103.7804434,"Close",2019-02-17 22:48:27
1259,"SEXUAL INCIDENTS","FOS","LECTURE THEATRE 31",1.296845972,103.7804072,"Open",2019-10-21 20:46:00
1259,"SEXUAL INCIDENTS","FOS","LECTURE THEATRE 31",1.296845972,103.7804072,"Close",2019-10-29 17:21:34
1260,"LOST AND FOUND","KR","12 KR BUNGALOW",1.297234098,103.77391,"Open",2019-01-06 00:45:00
1260,"LOST AND FOUND","KR","12 KR BUNGALOW",1.297234098,103.77391,"Close",2019-01-09 20:22:34
1261,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 2)",1.291369071,103.7826626,"Open",2018-11-13 14:39:00
1261,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 2)",1.291369071,103.7826626,"Close",2018-11-16 21:31:46
1262,"LOST AND FOUND","PGP","8 PGP BUNGALOW",1.293596473,103.7775181,"Open",2019-03-25 18:43:00
1262,"LOST AND FOUND","PGP","8 PGP BUNGALOW",1.293596473,103.7775181,"Close",2019-03-29 17:03:53
1263,"STOLEN ITEMS","BIZ","NUS SOCIETY-GUILD HOUSE",1.293333299,103.7730449,"Open",2018-10-13 09:28:00
1263,"STOLEN ITEMS","BIZ","NUS SOCIETY-GUILD HOUSE",1.293333299,103.7730449,"Close",2018-10-15 22:17:59
1264,"LOST AND FOUND","FASS","LECTURE THEATRE 9",1.294966198,103.7722988,"Open",2018-12-13 21:00:00
1264,"LOST AND FOUND","FASS","LECTURE THEATRE 9",1.294966198,103.7722988,"Close",2018-12-16 21:19:35
1265,"STOLEN ITEMS","PGP","PGP RESIDENCES (BLOCK 25)",1.290200342,103.7806037,"Open",2019-01-31 01:09:00
1265,"STOLEN ITEMS","PGP","PGP RESIDENCES (BLOCK 25)",1.290200342,103.7806037,"Close",2019-02-01 01:58:03
1266,"DAMAGED PROPERTY","YIH","UNIVERSITY HEALTH CENTRE",1.299028198,103.776488,"Open",2019-07-25 22:03:00
1266,"DAMAGED PROPERTY","YIH","UNIVERSITY HEALTH CENTRE",1.299028198,103.776488,"Close",2019-08-04 20:38:05
1267,"STOLEN ITEMS","PGP","9 PGP BUNGALOW",1.293962325,103.7773228,"Open",2019-08-23 21:33:00
1267,"STOLEN ITEMS","PGP","9 PGP BUNGALOW",1.293962325,103.7773228,"Close",2019-08-26 01:11:55
1268,"LOST AND FOUND","YIH","RAFFLES HALL (BLOCK A)",1.299677886,103.7732472,"Open",2018-08-04 05:37:00
1268,"LOST AND FOUND","YIH","RAFFLES HALL (BLOCK A)",1.299677886,103.7732472,"Close",2018-08-06 19:39:46
1269,"LOST AND FOUND","CDE","T-LAB CARPARK",1.299936148,103.7722517,"Open",2019-11-19 07:05:00
1269,"LOST AND FOUND","CDE","T-LAB CARPARK",1.299936148,103.7722517,"Close",2019-11-22 01:37:22
1270,"EMERGENCY INCIDENTS","PGP","PGP RESIDENCES (BLOCK 1)",1.291477493,103.7828939,"Open",2019-06-22 19:41:00
1270,"EMERGENCY INCIDENTS","PGP","PGP RESIDENCES (BLOCK 1)",1.291477493,103.7828939,"Close",2019-06-24 01:21:32
1271,"DAMAGED PROPERTY","PGP","14 PGP BUNGALOW",1.293234255,103.777491,"Open",2019-03-04 12:25:00
1271,"DAMAGED PROPERTY","PGP","14 PGP BUNGALOW",1.293234255,103.777491,"Close",2019-03-13 00:02:03
1272,"LOST AND FOUND","FASS","FASS BLK7 (SHAW FDN BLDG)",1.293258477,103.7733817,"Open",2019-11-08 23:28:00
1272,"LOST AND FOUND","FASS","FASS BLK7 (SHAW FDN BLDG)",1.293258477,103.7733817,"Close",2019-11-12 01:04:55
1273,"DAMAGED PROPERTY","CDE","CTR FOR ENGLISH LANGUAGE COMMUNICATION",1.297113412,103.7714078,"Open",2019-03-20 22:42:00
1273,"DAMAGED PROPERTY","CDE","CTR FOR ENGLISH LANGUAGE COMMUNICATION",1.297113412,103.7714078,"Close",2019-03-31 22:12:52
1274,"LOST AND FOUND","KR","14 KR BUNGALOW",1.297439351,103.7744566,"Open",2019-02-10 15:10:00
1274,"LOST AND FOUND","KR","14 KR BUNGALOW",1.297439351,103.7744566,"Close",2019-02-12 16:41:35
1275,"LOST AND FOUND","PGP","5 PGP BUNGALOW",1.293103799,103.7786261,"Open",2019-09-06 21:26:00
1275,"LOST AND FOUND","PGP","5 PGP BUNGALOW",1.293103799,103.7786261,"Close",2019-09-10 02:47:11
1276,"LOST AND FOUND","KR","12A KR BUNGALOW",1.29723462,103.7747589,"Open",2018-11-26 05:17:00
1276,"LOST AND FOUND","KR","12A KR BUNGALOW",1.29723462,103.7747589,"Close",2018-11-30 07:17:58
1277,"EMERGENCY INCIDENTS","PGP","5 PGP BUNGALOW",1.293103799,103.7786261,"Open",2019-03-04 18:02:00
1277,"EMERGENCY INCIDENTS","PGP","5 PGP BUNGALOW",1.293103799,103.7786261,"Close",2019-03-05 18:54:45
1278,"LOST AND FOUND","PGP","PGPR CARPARK",1.290814479,103.7812394,"Open",2019-06-11 05:35:00
1278,"LOST AND FOUND","PGP","PGPR CARPARK",1.290814479,103.7812394,"Close",2019-06-13 23:29:10
1279,"LOST AND FOUND","SOC","LECTURE THEATRE 14",1.295737627,103.7733865,"Open",2018-11-08 03:34:00
1279,"LOST AND FOUND","SOC","LECTURE THEATRE 14",1.295737627,103.7733865,"Close",2018-11-10 16:41:38
1280,"LOST AND FOUND","UTown","COLLEGE OF A&P TAN -TOWER",1.307597799,103.7731505,"Open",2019-01-03 19:47:00
1280,"LOST AND FOUND","UTown","COLLEGE OF A&P TAN -TOWER",1.307597799,103.7731505,"Close",2019-01-06 15:46:12
1281,"LOST AND FOUND","YIH","RIDGE VIEW RESIDENCE (BLOCK E)",1.298622717,103.7762558,"Open",2019-04-28 02:07:00
1281,"LOST AND FOUND","YIH","RIDGE VIEW RESIDENCE (BLOCK E)",1.298622717,103.7762558,"Close",2019-04-30 19:36:47
1282,"EMERGENCY INCIDENTS","BTC","BTC-LECTURE THEATRE",1.319337501,103.8169942,"Open",2019-05-21 14:16:00
1282,"EMERGENCY INCIDENTS","BTC","BTC-LECTURE THEATRE",1.319337501,103.8169942,"Close",2019-05-24 00:04:47
1283,"STOLEN ITEMS","PGP","PGP RESIDENCES (BLOCK 1)",1.291477493,103.7828939,"Open",2019-06-02 20:45:00
1283,"STOLEN ITEMS","PGP","PGP RESIDENCES (BLOCK 1)",1.291477493,103.7828939,"Close",2019-06-04 16:03:22
1284,"LOST AND FOUND","PGP","14A PGP BUNGALOW",1.293265034,103.7774589,"Open",2018-11-01 04:40:00
1284,"LOST AND FOUND","PGP","14A PGP BUNGALOW",1.293265034,103.7774589,"Close",2018-11-04 15:20:57
1285,"LOST AND FOUND","HALL","KENT RIDGE HALL (BLOCK A)",1.29166438,103.7749714,"Open",2019-02-03 23:03:00
1285,"LOST AND FOUND","HALL","KENT RIDGE HALL (BLOCK A)",1.29166438,103.7749714,"Close",2019-02-07 02:52:49
1286,"SEXUAL INCIDENTS","FOS","NUHS-MAIN BUILDING",1.294399964,103.7835039,"Open",2019-07-28 00:13:00
1286,"SEXUAL INCIDENTS","FOS","NUHS-MAIN BUILDING",1.294399964,103.7835039,"Close",2019-08-04 05:25:27
1287,"LOST AND FOUND","BTC","BTC-EU TONG SEN",1.318461229,103.8168299,"Open",2019-02-25 05:34:00
1287,"LOST AND FOUND","BTC","BTC-EU TONG SEN",1.318461229,103.8168299,"Close",2019-02-28 06:33:56
1288,"LOST AND FOUND","BTC","BTC-CJ KOH LIBRARY",1.318788486,103.8181587,"Open",2019-05-31 14:23:00
1288,"LOST AND FOUND","BTC","BTC-CJ KOH LIBRARY",1.318788486,103.8181587,"Close",2019-06-04 14:42:46
1289,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 15)",1.291668827,103.7801396,"Open",2019-03-10 11:46:00
1289,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 15)",1.291668827,103.7801396,"Close",2019-03-12 23:29:40
1290,"LOST AND FOUND","YIH","RIDGE VIEW RESIDENCE (BLOCK G)",1.298435562,103.7757528,"Open",2018-09-29 16:09:00
1290,"LOST AND FOUND","YIH","RIDGE VIEW RESIDENCE (BLOCK G)",1.298435562,103.7757528,"Close",2018-10-02 00:47:28
1291,"LOST AND FOUND","CDE","DESIGN & ENVIRONMENT BLOCK 3",1.297825387,103.7705126,"Open",2019-09-25 08:55:00
1291,"LOST AND FOUND","CDE","DESIGN & ENVIRONMENT BLOCK 3",1.297825387,103.7705126,"Close",2019-09-28 09:08:14
1292,"LOST AND FOUND","KV","SUB-STATION/BIN CENTRE",1.300662404,103.7678257,"Open",2019-10-17 11:19:00
1292,"LOST AND FOUND","KV","SUB-STATION/BIN CENTRE",1.300662404,103.7678257,"Close",2019-10-20 16:52:03
1293,"STOLEN ITEMS","PGP","KE VII HALL (BLOCK B)",1.293176628,103.7803068,"Open",2019-09-22 01:45:00
1293,"STOLEN ITEMS","PGP","KE VII HALL (BLOCK B)",1.293176628,103.7803068,"Close",2019-09-24 11:47:56
1294,"LOST AND FOUND","BTC","BTC-MANASSEH MEYER",1.319098649,103.8176172,"Open",2019-09-21 23:32:00
1294,"LOST AND FOUND","BTC","BTC-MANASSEH MEYER",1.319098649,103.8176172,"Close",2019-09-24 02:27:49
1295,"DAMAGED PROPERTY","FOS","NUHS-MAIN BUILDING",1.294399964,103.7835039,"Open",2019-12-09 11:08:00
1295,"DAMAGED PROPERTY","FOS","NUHS-MAIN BUILDING",1.294399964,103.7835039,"Close",2019-12-12 20:27:48
1296,"SEXUAL INCIDENTS","CDE","E6 CARPARK",1.299504478,103.7728039,"Open",2018-11-09 23:25:00
1296,"SEXUAL INCIDENTS","CDE","E6 CARPARK",1.299504478,103.7728039,"Close",2018-11-20 14:58:12
1297,"STOLEN ITEMS","HALL","TEMASEK HALL (BLOCK C)",1.292732285,103.7709504,"Open",2019-04-24 10:00:00
1297,"STOLEN ITEMS","HALL","TEMASEK HALL (BLOCK C)",1.292732285,103.7709504,"Close",2019-04-26 07:23:55
1298,"LOST AND FOUND","PGP","INNOVATION 4.0",1.294254531,103.775948,"Open",2019-06-22 12:35:00
1298,"LOST AND FOUND","PGP","INNOVATION 4.0",1.294254531,103.775948,"Close",2019-06-25 18:56:16
