,Unnamed: 0,Classification,Disposition,datetime
466,466,Criminal Mischief,Open Investigation,2020-12-10 11:33:00
467,467,Theft,Open Investigation,2021-08-30 06:45:00
468,468,Defiant Trespass,Open Investigation,2020-12-09 13:56:00
469,469,Trespassing,Arrest,2021-08-25 03:34:00
470,470,Burglary,,2021-09-29 09:04:00
471,471,Theft,Arrest,2021-06-11 17:35:00
472,472,Trespass,Judicial Referral,2021-08-15 18:42:00
473,473,Trespassing,Open Investigation,2020-09-21 16:02:00
474,474,Trespassing,Open Investigation,2020-11-07 05:42:00
475,475,Trespassing,Closed,2021-10-27 05:03:00
476,476,Theft,Open Investigation,2021-02-19 08:26:00
477,477,Shoplifting ,Unfounded,2020-11-17 19:01:00
478,478,Theft,Judicial Referral,2021-07-20 23:30:00
479,479,Liquor Law Violation,,2021-02-15 00:50:00
480,480,Attempted Trespass 2,Open Investigation,2021-04-16 23:37:00
481,481,Extortion, Arrest,2020-09-01 20:19:00
482,482,Harassment: Bias Incident, Arrest,2020-11-19 12:30:00
483,483,Fraud, Arrest,2021-03-12 12:04:00
484,484,Harassment: Bias Incident,Open Investigation,2020-11-11 19:21:00
485,485,Trespassing,Open Investigation,2021-08-12 21:54:00
486,486,Assault: Domestic Violence,Open Investigation,2021-06-12 14:49:00
487,487,Possession of Burglary Tools 2,,2021-05-29 23:45:00
488,488,Theft,Arrest,2021-07-18 18:42:00
489,489,Liquor Law Violation,,2021-01-12 16:57:00
490,490,Theft: Criminal Mischief,Arrest,2020-11-22 23:49:00
491,491,Hindering Possession of Burglary Tools,Open Investigation,2021-11-02 13:18:00
492,492,Trespass,Open Investigation,2020-12-16 19:02:00
493,493,Trespass,Closed,2021-05-17 21:23:00
494,494,False Public Alarm,Open Investigation,2021-01-13 07:11:00
495,495,Theft,Open Investigation,2021-06-21 05:30:00
496,496,Trespassing,Unfounded,2021-05-20 14:09:00
497,497,Theft,Open Investigation,2021-09-23 02:39:00
498,498,Theft,Open Investigation,2021-08-14 17:07:00
499,499,Shoplifting,Open Investigation,2021-09-13 09:45:00
500,500,Criminal Mischief,Arrest,2021-02-22 07:33:00
501,501,Trespassing,Arrest,2021-04-03 08:54:00
502,502,Shoplifting,Open Investigation,2021-10-29 03:45:00
503,503,Criminal Mischief, Closed,2021-03-21 02:10:00
504,504,Rape,Closed,2021-04-04 18:49:00
505,505,Shoplifting,Unfounded,2020-10-15 15:30:00
506,506,Extortion,unfounded,2021-11-15 03:54:00
507,507,Harassment,Open Investigation,2021-07-29 18:32:00
508,508,Harassment,Open Investigation,2021-05-26 18:25:00
509,509,Trespassing,Unfounded,2020-12-05 18:51:00
510,510,Extortion,Open Investigation,2021-03-22 09:50:00
511,511,Domestic Violence: Harassment,Arrest,2020-11-18 06:45:00
512,512,Trespassing, Arrest,2020-11-17 23:47:00
513,513,Rape,Unfounded,2021-09-09 10:21:00
514,514,Possession of Burglary Tools 2,Open Investigation,2021-01-15 07:55:00
515,515,Shoplifting,Arrest,2021-01-14 03:57:00
516,516,Harassment: Bias Incident,Closed,2020-09-24 22:29:00
517,517,Attempted Theft,Arrest,2021-08-01 04:06:00
518,518,Trespassing,Open Investigation,2021-01-21 23:59:00
519,519,Trespassing,Open Investigation,2020-12-24 19:39:00
520,520,Theft,Arrest,2021-07-22 13:58:00
521,521,Theft,Open Investigation,2021-01-17 07:36:00
522,522,Identity Theft,Open Investigation,2021-01-03 18:58:00
523,523,Assault,Arrest,2020-12-13 13:28:00
524,524,Attempted Extortion,Open Investigation,2021-06-06 17:58:00
525,525,Shoplifting,Arrest,2021-07-09 04:53:00
526,526,Attempted Extortion,Closed,2020-10-06 14:02:00
527,527,Disorderly Conduct,Open Investigation,2021-04-22 18:34:00
528,528,Criminal Mischief,Open Investigation,2021-07-11 01:42:00
529,529,Burglary,Closed,2021-08-05 18:56:00
530,530,Criminal Mischief, Arrest,2021-04-06 07:42:00
531,531,False Public Alarm,Arrest,2021-10-09 19:07:00
532,532,Criminal Mischief, Open Investigation,2021-05-05 07:43:00
533,533,Theft,Open Investigation,2021-05-16 12:36:00
534,534,Harassment,Open Investigation,2021-06-21 00:17:00
535,535,Liquor Law Violation,Arrest,2021-04-22 01:37:00
536,536,Trespassing,Open Investigation,2021-10-16 21:17:00
537,537,Theft: Bias Incident,Open Investigation,2021-01-11 20:23:00
538,538,Shoplifting,Open Investigation,2021-05-12 13:14:00
539,539,False Public Alarm,Open Investigation,2021-10-21 08:47:00
540,540,Criminal Mischief,Open Investigation,2020-12-13 05:05:00
541,541,Trespassing,Open Investigation,2021-08-11 15:38:00
542,542,Trespassing,Unfounded,2021-07-10 13:10:00
543,543,Service of Warrant,Closed,2021-08-28 21:52:00
544,544,Theft,Unfounded,2020-12-23 00:59:00
545,545,Theft,Open Investigation,2021-04-12 22:01:00
546,546,False Public Alarm,Open Investigation,2021-07-01 09:22:00
547,547,Terroristic Threats,Arrest,2021-04-24 11:34:00
548,548,Liquor Law Violation,Open Investigation,2021-01-28 01:25:00
549,549,Shoplifting,Open Investigation,2021-08-28 21:03:00
550,550,Disorderly Conduct,Open Investigation,2020-11-02 21:02:00
551,551,Theft,Open Investigation,2021-07-04 12:02:00
552,552,Trespass,Arrest,2020-12-12 09:20:00
553,553,Criminal Mischief,Open Investigation,2021-01-21 00:31:00
554,554,Rape,Arrest,2021-09-21 03:42:00
555,555,Theft,Open Investigation,2021-10-09 07:12:00
556,556,Theft: Criminal Mischief,Open Investigation,2021-04-01 07:52:00
557,557,Theft,Open Investigation,2020-10-25 15:38:00
558,558,Theft,Unfounded,2021-08-19 02:55:00
559,559,Trespassing,Arrest,2021-10-21 23:56:00
560,560,Attempted Extortion,Open Investigation,2021-09-05 23:55:00
561,561,Service of Warrant,Arrest,2021-07-22 16:22:00
562,562,Trespassing,Closed,2020-11-08 22:53:00
563,563,Theft, Open Investigation,2020-09-23 13:22:00
564,564,Theft,Open Investigation,2020-11-14 06:59:00
565,565,Harassment: Bias Incident,Open Investigation,2021-03-02 12:38:00
566,566,Theft,,2021-04-17 10:30:00
567,567,Identity Theft,Arrest,2021-07-16 06:59:00
568,568,Defiant Trespass: Aggravated Assault,Open Investigation,2021-08-07 05:48:00
569,569,Defiant Trespass,Unfounded,2021-06-02 22:54:00
570,570,Assault,Closed,2021-06-24 05:31:00
571,571,Defiant Trespass: Aggravated Assault,Arrest,2021-07-07 20:14:00
572,572,Trespassing,Judicial Referral,2021-03-30 20:46:00
573,573,Criminal Mischief, Arrest,2021-02-05 17:32:00
574,574,Criminal Mischief,Open Investigation,2020-12-07 02:07:00
575,575,Trespassing,Arrest,2021-09-05 03:22:00
576,576,Theft, Open Investigation,2020-12-04 03:38:00
577,577,False Public Alarm,Open Investigation,2021-01-02 02:03:00
578,578,Lewdness,Open Investigation,2021-10-16 08:10:00
579,579,Attempted Fraud,Open Investigation,2021-09-18 08:21:00
580,580,Fraud,Open Investigation,2021-02-23 03:48:00
581,581,Shoplifting,Open Investigation,2021-02-19 15:55:00
582,582,Trespassing,Open Investigation,2021-05-18 10:20:00
583,583,Fraud,Arrest,2021-11-09 11:43:00
584,584,Stalking,Open Investigation,2021-05-12 03:50:00
585,585,Trespassing,Open Investigation,2021-09-03 06:26:00
586,586,Trespassing,Open Investigation,2021-07-21 09:30:00
587,587,Theft,Open Investigation,2021-11-04 05:34:00
588,588,False Public Alarm,Arrest,2021-05-11 15:37:00
589,589,Extortion,Open Investigation,2021-05-28 03:59:00
590,590,Harassment: Bias Incident,Open Investigation,2021-01-26 08:12:00
591,591,Theft,Open Investigation,2021-10-08 03:51:00
592,592,Harassment,Closed,2021-04-04 01:09:00
593,593,Theft,Open Investigation,2021-08-08 04:11:00
594,594,Extortion,Open Investigation,2021-07-07 03:00:00
595,595,Theft,Open Investigation,2021-01-09 04:08:00
596,596,Shoplifting ,Open Investigation,2021-01-30 00:59:00
597,597,Trespass,Open Investigation,2021-05-16 13:53:00
598,598,Theft,Open Investigation,2020-10-18 18:18:00
599,599,Harassment: Bias Incident,Closed,2021-08-02 08:54:00
600,600,Criminal Mischief,Open Investigation,2021-04-17 21:25:00
601,601,Extortion,Unfounded,2021-01-13 22:38:00
602,602,False Public Alarm,,2021-02-10 16:16:00
603,603,Rape,Open Investigation,2021-02-16 06:14:00
604,604,Theft,Open Investigation,2021-08-29 07:14:00
605,605,Criminal Mischief,Judicial Referral,2020-11-13 15:11:00
606,606,Trespass,Open Investigation,2021-01-19 05:00:00
607,607,False Public Alarm,Open Investigation,2021-08-29 18:16:00
608,608,Obstruction of Justice,Open Investigation,2021-11-07 04:31:00
609,609,Harassment,Open Investigation,2021-02-06 10:18:00
610,610,Defiant Trespass: Aggravated Assault,Open Investigation,2020-10-04 21:31:00
611,611,Theft,Open Investigation,2021-01-09 16:03:00
612,612,Stalking,Open Investigation,2021-05-07 00:59:00
613,613,Shoplifting , Arrest,2020-12-28 12:09:00
614,614,Theft,Open Investigation,2021-01-09 19:58:00
615,615,Theft: Bias Incident,Arrest,2021-07-10 04:19:00
616,616,Shoplifting,Unfounded,2021-08-30 08:30:00
617,617,Extortion,Arrest,2021-01-27 00:17:00
618,618,Shoplifting,Open Investigation,2021-08-25 16:55:00
619,619,Theft,Open Investigation,2021-02-25 01:36:00
620,620,Theft,Open Investigation,2021-03-23 11:44:00
621,621,Trespassing,Open Investigation,2021-04-01 14:53:00
622,622,Theft,Open Investigation,2021-04-03 04:31:00
623,623,Criminal Mischief,Open Investigation,2020-12-11 21:24:00
624,624,Trespassing,Open Investigation,2020-10-11 21:35:00
625,625,Theft,Open Investigation,2020-11-09 14:58:00
626,626,Harassment,Open Investigation,2021-07-12 19:26:00
627,627,Harassment,Open Investigation,2021-11-30 00:08:00
628,628,Theft,Unfounded,2021-09-12 02:50:00
629,629,Intimidation,,2021-09-21 10:13:00
630,630,Fraud,Open Investigation,2021-07-17 20:54:00
631,631,Burglary,Unfounded,2021-01-27 11:12:00
632,632,Criminal Mischief,Open Investigation,2021-09-24 21:06:00
633,633,Theft,Open Investigation,2021-01-18 01:06:00
634,634,Trespassing, Closed,2021-08-15 04:36:00
635,635,Harassment,Arrest,2021-07-28 07:18:00
636,636,Theft,Open Investigation,2021-07-15 16:10:00
637,637,Extortion,Open Investigation,2021-05-24 04:38:00
638,638,Theft,Unfounded,2021-02-16 20:39:00
639,639,Harassment: Domestic Violence,Open Investigation,2021-01-11 02:44:00
640,640,Terroristic Threats,Arrest,2021-09-19 15:25:00
641,641,Fraud,Open Investigation,2021-02-13 14:05:00
642,642,Attempted Extortion,Open Investigation,2021-10-25 03:41:00
643,643,Criminal Mischief,Open Investigation,2021-03-03 10:45:00
644,644,Theft,Arrest,2020-11-20 23:10:00
645,645,Theft,Open Investigation,2021-09-08 04:26:00
646,646,Trespassing,Open Investigation,2021-09-10 12:00:00
647,647,Assault,Arrest,2020-12-13 19:00:00
648,648,Trespassing,Open Investigation,2021-07-26 11:03:00
649,649,Trespassing,Open Investigation,2021-04-04 19:56:00
650,650,Fraud,Closed,2021-03-28 06:49:00
651,651,Fraud,Closed,2021-01-18 11:22:00
652,652,Harassment: Domestic Violence,Arrest,2021-10-29 13:31:00
653,653,Assault,Judicial Referral,2021-07-21 08:05:00
654,654,Fraud,Open Investigation,2021-01-14 22:08:00
655,655,Theft,Open Investigation,2021-02-23 23:08:00
656,656,Theft,Open Investigation,2021-06-11 15:38:00
657,657,Domestic Violence: Harassment,Open Investigation,2020-11-20 13:35:00
658,658,Trespass, Closed,2021-02-24 18:41:00
659,659,Harassment,Open Investigation,2021-08-15 16:42:00
660,660,Harassment,Open Investigation,2021-03-24 15:06:00
661,661,Fraud,Judicial Referral,2021-07-23 12:59:00
662,662,Criminal Mischief,Open Investigation,2020-09-26 23:14:00
663,663,Possession of Burglary Tools 2, Closed,2021-08-02 02:28:00
664,664,Trespassing,Arrest,2020-12-06 05:16:00
665,665,Criminal Mischief,Open Investigation,2021-01-06 10:09:00
666,666,Fraud,Arrest,2020-11-07 05:09:00
667,667,Harassment,Arrest,2021-05-01 02:41:00
668,668,Theft,Closed,2020-11-28 02:24:00
669,669,Theft,Arrest,2021-05-08 07:35:00
670,670,Theft,Open Investigation,2021-01-30 08:15:00
671,671,Criminal Mischief,Open Investigation,2021-11-14 01:46:00
672,672,Assault: Domestic Violence,Open Investigation,2021-10-04 16:55:00
673,673,Trespass,Unfounded,2020-10-30 11:00:00
674,674,Shoplifting,,2021-02-20 09:06:00
675,675,Theft, Closed,2021-03-29 07:39:00
676,676,Criminal Mischief,Open Investigation,2020-12-08 22:47:00
677,677,Defiant Trespass,Unfounded,2021-08-01 11:52:00
678,678,Rape,Unfounded,2020-11-06 12:56:00
679,679,Theft,Open Investigation,2020-12-31 19:38:00
680,680,Criminal Mischief,Arrest,2021-03-14 08:19:00
681,681,Theft,Open Investigation,2021-02-18 13:11:00
682,682,Shoplifting ,unfounded,2021-01-21 05:17:00
683,683,Shoplifting,Open Investigation,2021-09-16 22:22:00
684,684,Fraud,unfounded,2021-03-03 11:10:00
685,685,Trespass,Unfounded,2021-05-07 00:51:00
686,686,Trespass,Open Investigation,2021-11-27 09:10:00
687,687,Shoplifting,Closed,2021-08-26 22:44:00
688,688,Harassment,Open Investigation,2021-03-11 03:42:00
689,689,Obstruction of Justice,Unfounded,2021-08-07 23:38:00
690,690,Criminal Mischief,unfounded,2021-10-29 21:59:00
691,691,Criminal Mischief,Open Investigation,2020-12-11 16:43:00
692,692,Extortion,Open Investigation,2021-06-01 15:32:00
693,693,Bias Intimidation,Open Investigation,2021-09-19 13:01:00
694,694,Stalking,Open Investigation,2021-07-07 22:10:00
695,695,Terroristic Threats, Closed,2021-03-20 00:59:00
696,696,Theft,Closed,2021-08-05 03:41:00
697,697,Theft,Open Investigation,2021-02-03 03:02:00
698,698,False Public Alarm,Judicial Referral,2021-11-20 01:11:00
699,699,Burglary,Open Investigation,2021-05-22 17:56:00
700,700,Theft,Open Investigation,2021-08-12 16:46:00
701,701,Service of Warrant,Open Investigation,2020-10-18 21:57:00
702,702,Trespassing,Open Investigation,2021-02-06 15:57:00
703,703,Criminal Mischief, Arrest,2021-09-27 14:25:00
704,704,Trespass,Open Investigation,2021-06-10 23:59:00
705,705,Criminal Mischief,Open Investigation,2021-03-01 00:01:00
706,706,Theft,Open Investigation,2021-04-21 10:23:00
707,707,Shoplifting,Arrest,2021-08-15 16:51:00
708,708,Theft,,2020-12-09 15:10:00
709,709,Burglary,Unfounded,2021-02-26 10:08:00
710,710,Fraud,Open Investigation,2020-10-21 18:13:00
711,711,Theft,Closed,2021-04-14 05:41:00
712,712,Theft,Open Investigation,2021-03-26 06:30:00
713,713,Harassment: Stalking,Unfounded,2021-09-16 10:52:00
714,714,False Public Alarm,Open Investigation,2021-03-15 00:27:00
715,715,Harassment,Open Investigation,2021-03-05 23:38:00
716,716,Criminal Mischief,Open Investigation,2020-11-19 22:57:00
717,717,Shoplifting,Open Investigation,2021-06-13 20:35:00
718,718,Stalking,Unfounded,2021-02-14 15:58:00
719,719,Rape,,2021-11-07 18:54:00
720,720,Trespassing, Arrest,2021-05-10 05:06:00
721,721,Trespassing,Open Investigation,2021-03-02 08:51:00
722,722,False Public Alarm,Unfounded,2021-02-17 06:36:00
723,723,Theft,Arrest,2021-10-09 16:32:00
724,724,Harassment: Fraud,unfounded,2021-01-27 14:51:00
725,725,Theft,Open Investigation,2021-03-26 00:07:00
726,726,Theft,unfounded,2020-12-27 04:13:00
727,727,Trespassing,Unfounded,2021-10-02 00:49:00
728,728,Trespassing,Open Investigation,2021-11-28 15:09:00
729,729,Theft,Open Investigation,2021-07-05 15:06:00
730,730,Trespassing,Open Investigation,2021-12-05 06:07:00
731,731,Harassment,Closed,2020-11-01 20:56:00
732,732,Defiant Trespass: Aggravated Assault,Judicial Referral,2021-06-12 06:01:00
733,733,Attempted Trespass 2, Open Investigation,2021-03-08 17:00:00
734,734,Trespassing,Unfounded,2021-09-09 03:11:00
735,735,Hindering Possession of Burglary Tools,Open Investigation,2021-03-04 21:48:00
736,736,Extortion,Open Investigation,2020-11-27 15:07:00
737,737,Theft,Open Investigation,2020-11-14 18:59:00
738,738,Harassment,Open Investigation,2021-08-31 13:14:00
739,739,Theft,Open Investigation,2021-07-08 01:27:00
740,740,Trespassing,Open Investigation,2020-12-17 22:47:00
741,741,Trespassing,Unfounded,2021-08-12 01:49:00
742,742,Assault,Open Investigation,2020-12-10 14:30:00
743,743,Shoplifting,Arrest,2021-03-08 16:57:00
744,744,Shoplifting,Open Investigation,2021-12-19 06:54:00
745,745,Lewdness,Open Investigation,2021-03-29 16:44:00
746,746,Harassment: Bias Incident, Closed,2020-11-07 08:43:00
747,747,Theft,Arrest,2021-07-02 12:52:00
748,748,Trespass,Arrest,2021-10-01 11:23:00
749,749,Shoplifting,Closed,2021-01-14 23:45:00
750,750,Trespassing,Open Investigation,2021-09-17 05:56:00
751,751,Theft,Open Investigation,2021-02-11 19:19:00
752,752,Trespassing,Open Investigation,2021-10-13 18:52:00
753,753,Trespass, Open Investigation,2021-01-05 18:55:00
754,754,Theft,Open Investigation,2021-08-18 19:40:00
755,755,False Public Alarm,Open Investigation,2021-01-29 06:20:00
756,756,Harassment: Domestic Violence,,2021-05-28 02:00:00
757,757,Disorderly Conduct,Arrest,2020-09-26 19:14:00
758,758,Defiant Trespass: Aggravated Assault,Open Investigation,2021-09-03 03:37:00
759,759,Identity Theft,Unfounded,2021-01-16 22:10:00
760,760,Disorderly Conduct,Open Investigation,2021-01-14 01:22:00
761,761,Trespassing,Arrest,2021-07-20 13:36:00
762,762,Trespass, Open Investigation,2020-10-22 19:02:00
763,763,Harassment: Domestic Violence,Open Investigation,2021-09-12 06:32:00
764,764,Criminal Mischief,Arrest,2021-09-07 10:39:00
765,765,Assault, Closed,2021-10-04 19:46:00
766,766,Theft,Arrest,2020-10-13 14:45:00
767,767,Criminal Mischief,Open Investigation,2021-04-26 05:57:00
768,768,Criminal Mischief,Unfounded,2021-09-07 04:30:00
769,769,Harassment: Stalking,Arrest,2021-03-17 16:25:00
770,770,Fraud,Open Investigation,2021-08-08 21:41:00
771,771,Shoplifting , Arrest,2021-06-12 20:21:00
772,772,Stalking,Open Investigation,2020-12-08 05:49:00
773,773,Assault,Judicial Referral,2020-10-02 13:41:00
774,774,Defiant Trespass,Arrest,2021-04-19 12:57:00
775,775,Trespassing,Open Investigation,2020-12-23 20:47:00
776,776,Shoplifting ,Arrest,2021-04-07 08:48:00
777,777,Criminal Mischief,Open Investigation,2021-06-07 10:48:00
778,778,Trespassing,Open Investigation,2021-04-10 06:59:00
779,779,Fraud,Unfounded,2020-10-24 07:41:00
780,780,False Public Alarm,Arrest,2021-01-08 23:20:00
781,781,Hindering Possession of Burglary Tools,Unfounded,2021-09-21 17:33:00
782,782,Criminal Mischief,Unfounded,2020-11-17 02:48:00
783,783,Trespass,Open Investigation,2021-01-17 21:26:00
784,784,Extortion, Closed,2020-12-18 10:41:00
785,785,Trespassing,,2020-11-16 17:53:00
786,786,Hindering Possession of Burglary Tools, Open Investigation,2021-05-09 14:25:00
787,787,Shoplifting,Open Investigation,2021-09-16 12:40:00
788,788,Theft,Open Investigation,2020-11-23 21:21:00
789,789,Theft,Open Investigation,2021-05-18 10:26:00
790,790,Trespassing,Open Investigation,2021-02-22 12:32:00
791,791,Trespassing, Arrest,2021-04-12 13:05:00
792,792,Extortion,Closed,2021-07-30 22:12:00
793,793,Terroristic Threats,Arrest,2021-08-12 19:16:00
794,794,Harassment: Domestic Violence,Open Investigation,2021-05-10 20:05:00
795,795,Terroristic Threats,Open Investigation,2021-04-24 23:56:00
796,796,Trespass,,2021-06-16 16:46:00
797,797,Harassment: Domestic Violence,Open Investigation,2021-07-06 02:49:00
798,798,Rape,Open Investigation,2020-12-19 02:15:00
799,799,Shoplifting,Closed,2021-06-08 23:24:00
800,800,Harassment: Fraud,Open Investigation,2021-10-03 22:02:00
801,801,Criminal Mischief,Open Investigation,2021-07-03 20:38:00
802,802,Shoplifting,Open Investigation,2020-09-27 10:37:00
803,803,Harassment,Open Investigation,2021-05-31 08:00:00
804,804,Theft,Open Investigation,2021-06-26 20:53:00
805,805,Trespass,Open Investigation,2020-12-07 01:08:00
806,806,Theft,Open Investigation,2020-09-14 01:17:00
807,807,Rape,Arrest,2021-01-14 12:51:00
808,808,Stalking,Closed,2020-11-20 17:15:00
809,809,Harassment,Arrest,2020-10-07 06:45:00
810,810,Harassment,Open Investigation,2021-02-01 19:51:00
811,811,Theft,Arrest,2021-01-15 07:43:00
812,812,Trespassing,Open Investigation,2021-03-06 14:49:00
813,813,Criminal Mischief,Open Investigation,2021-08-23 04:09:00
814,814,Trespass,Open Investigation,2021-05-04 00:27:00
815,815,Disorderly Conduct,Unfounded,2021-03-15 10:08:00
816,816,Rape,Open Investigation,2021-07-18 07:32:00
817,817,Theft: Criminal Mischief,Closed,2021-02-23 07:28:00
818,818,Theft,Open Investigation,2021-04-21 09:40:00
819,819,Theft,Arrest,2021-06-20 10:14:00
820,820,Shoplifting,Open Investigation,2020-11-19 13:54:00
821,821,Theft,Open Investigation,2020-12-07 01:46:00
822,822,Harassment: Domestic Violence,Open Investigation,2020-12-03 11:14:00
823,823,Attempted Fraud,Open Investigation,2021-12-07 01:52:00
824,824,Theft, Closed,2021-11-01 03:43:00
825,825,Theft,Open Investigation,2020-11-02 08:48:00
826,826,Criminal Mischief,Open Investigation,2021-03-12 11:33:00
827,827,Burglary,Open Investigation,2021-01-10 11:07:00
828,828,Attempted Extortion,Open Investigation,2020-12-16 10:09:00
829,829,Theft,Arrest,2021-03-22 03:34:00
830,830,Criminal Mischief,Open Investigation,2021-06-16 17:45:00
831,831,Rape,Open Investigation,2021-09-18 00:57:00
832,832,Trespassing,Arrest,2021-08-06 09:15:00
833,833,Trespassing,Closed,2021-07-13 02:25:00
834,834,Trespassing,Closed,2021-10-05 02:51:00
835,835,Harassment: Trespassing,Judicial Referral,2021-08-01 07:03:00
836,836,Trespass,,2021-01-26 16:55:00
837,837,Fraud,Open Investigation,2021-06-16 03:01:00
838,838,Trespassing,Open Investigation,2021-01-20 12:37:00
839,839,Assault,Open Investigation,2021-03-04 01:44:00
840,840,Bias Intimidation,Open Investigation,2021-03-16 12:39:00
841,841,Rape,Open Investigation,2020-11-01 16:48:00
842,842,Harassment: Bias Incident,Unfounded,2021-08-27 07:38:00
843,843,False Public Alarm,Closed,2021-10-01 22:13:00
844,844,Assault,Open Investigation,2021-07-29 04:36:00
845,845,Hindering Possession of Burglary Tools,Unfounded,2021-03-28 09:55:00
846,846,Theft,,2021-08-13 21:14:00
847,847,Fraud,Open Investigation,2021-09-04 00:54:00
848,848,Harassment: Bias Incident,Unfounded,2021-07-24 16:39:00
849,849,Harassment,Unfounded,2021-09-04 18:53:00
850,850,Shoplifting,Open Investigation,2021-02-15 20:34:00
851,851,Theft,Unfounded,2021-07-21 11:02:00
852,852,Harassment,Arrest,2021-02-02 10:01:00
853,853,Criminal Mischief,Open Investigation,2020-12-14 14:07:00
854,854,Attempted Fraud,Arrest,2021-07-12 13:53:00
855,855,Rape,Closed,2021-04-30 17:52:00
856,856,Defiant Trespass, Open Investigation,2020-12-08 08:41:00
857,857,Defiant Trespass: Aggravated Assault,Closed,2021-04-13 11:28:00
858,858,Theft: Bias Incident,Unfounded,2021-05-04 19:52:00
859,859,Trespassing,Open Investigation,2020-12-15 17:48:00
860,860,Bias Intimidation,Open Investigation,2021-02-08 17:07:00
861,861,Rape,Unfounded,2021-02-24 19:46:00
862,862,Theft,Arrest,2021-01-18 18:20:00
863,863,Theft: Criminal Mischief,Open Investigation,2021-09-08 03:55:00
864,864,Shoplifting ,Open Investigation,2021-07-25 10:38:00
865,865,Service of Warrant, Open Investigation,2021-10-01 10:32:00
866,866,Fraud,Open Investigation,2021-12-14 23:21:00
867,867,Theft,Arrest,2021-06-18 04:34:00
868,868,Trespassing,Judicial Referral,2021-02-16 12:37:00
869,869,Criminal Mischief,Open Investigation,2021-03-12 18:10:00
870,870,Theft,Open Investigation,2020-11-11 08:47:00
871,871,Possession of Burglary Tools 2,Unfounded,2021-05-12 11:20:00
872,872,Attempted Trespass 2,Unfounded,2021-05-05 03:14:00
873,873,Domestic Violence: Harassment,Open Investigation,2021-04-04 16:56:00
874,874,Theft,Open Investigation,2021-05-01 00:50:00
875,875,Theft,Open Investigation,2021-08-26 00:20:00
876,876,Defiant Trespass: Aggravated Assault,Open Investigation,2020-12-27 09:47:00
877,877,Theft,Open Investigation,2021-11-15 02:11:00
878,878,Theft,Closed,2021-03-05 23:09:00
879,879,Theft, Closed,2021-03-28 10:45:00
880,880,Theft,Judicial Referral,2021-11-14 10:08:00
881,881,Theft: Bias Incident,Open Investigation,2021-03-06 08:04:00
882,882,Trespassing,Open Investigation,2021-01-16 14:39:00
883,883,Theft,Closed,2021-10-06 07:00:00
884,884,Criminal Mischief,Open Investigation,2021-09-28 01:00:00
885,885,Domestic Violence: Harassment,Open Investigation,2021-11-09 06:12:00
886,886,Criminal Mischief,Unfounded,2020-10-25 03:10:00
887,887,Criminal Mischief,Open Investigation,2021-07-15 17:04:00
888,888,Theft,Open Investigation,2021-03-13 00:45:00
889,889,Trespass,Open Investigation,2021-09-15 17:18:00
890,890,Lewdness,Unfounded,2020-12-26 06:10:00
891,891,Criminal Mischief,Closed,2021-07-10 02:45:00
892,892,Assault,Open Investigation,2021-07-14 15:02:00
893,893,Trespassing,Open Investigation,2021-02-06 16:46:00
894,894,Fraud,Open Investigation,2021-06-14 17:20:00
895,895,Theft,Arrest,2021-07-02 05:56:00
896,896,False Public Alarm,Open Investigation,2020-12-22 03:24:00
897,897,Trespass,Open Investigation,2021-08-14 09:42:00
898,898,False Public Alarm,Judicial Referral,2020-11-09 18:10:00
899,899,Attempted Extortion,Judicial Referral,2021-05-15 02:07:00
900,900,Intimidation,Closed,2021-06-30 16:00:00
901,901,Fraud,Unfounded,2021-09-15 21:14:00
902,902,False Public Alarm,Judicial Referral,2021-09-02 12:23:00
903,903,Rape,Closed,2020-12-16 17:48:00
904,904,Criminal Mischief,Open Investigation,2021-01-18 21:59:00
905,905,Theft,Open Investigation,2021-08-23 17:13:00
906,906,Harassment,Open Investigation,2021-03-12 07:10:00
907,907,Theft,Open Investigation,2021-03-25 12:30:00
908,908,Burglary,Open Investigation,2021-04-12 13:00:00
909,909,Trespassing,Judicial Referral,2021-04-27 14:57:00
910,910,Stalking,Open Investigation,2021-01-09 05:59:00
911,911,Trespassing,Open Investigation,2021-06-23 16:49:00
912,912,Trespass,Open Investigation,2021-07-25 22:08:00
913,913,Trespass,Closed,2020-11-07 08:48:00
914,914,Liquor Law Violation,Open Investigation,2021-02-08 09:19:00
915,915,Assault,Arrest,2021-11-16 12:46:00
916,916,Shoplifting,Closed,2021-02-23 23:30:00
917,917,Rape,Arrest,2021-01-20 00:26:00
918,918,Rape,Arrest,2021-09-28 03:47:00
919,919,Harassment: Trespassing,Arrest,2020-12-24 12:50:00
920,920,Defiant Trespass,Closed,2020-12-18 05:39:00
921,921,Criminal Mischief,Open Investigation,2021-04-10 15:33:00
922,922,Shoplifting ,Open Investigation,2021-05-13 21:48:00
923,923,Obstruction of Justice,Unfounded,2021-09-21 20:30:00
924,924,Assault,Unfounded,2020-12-14 19:23:00
925,925,Assault: Domestic Violence,Unfounded,2020-12-18 16:39:00
926,926,Trespass,Open Investigation,2021-03-27 09:56:00
927,927,Theft,Open Investigation,2021-01-28 00:19:00
928,928,Theft, Arrest,2021-04-16 00:48:00
929,929,Attempted Trespass 2,Unfounded,2021-01-16 15:08:00
930,930,Rape,Open Investigation,2021-08-20 23:37:00
931,931,Harassment,Arrest,2021-04-21 08:37:00
