,Unnamed: 0,Classification,Disposition,datetime
470,470,Shoplifting,Arrest,2023-07-07 17:05:00
471,471,Attempted Extortion,Closed,2022-11-26 17:08:00
472,472,Terroristic Threats,Arrest,2023-07-20 03:24:00
473,473,Trespassing,Unfounded,2023-10-27 02:59:00
474,474,Criminal Mischief,Open Investigation,2023-02-03 06:46:00
475,475,Trespassing,Closed,2023-10-11 12:16:00
476,476,Terroristic Threats,Open Investigation,2023-03-29 09:01:00
477,477,Criminal Mischief,Open Investigation,2022-10-18 10:22:00
478,478,Theft,Arrest,2023-06-15 13:13:00
479,479,Intimidation,Closed,2022-12-21 06:02:00
480,480,Trespassing,Open Investigation,2022-11-12 19:10:00
481,481,Identity Theft,Open Investigation,2023-09-07 11:46:00
482,482,Harassment: Bias Incident,Open Investigation,2023-08-03 18:46:00
483,483,Harassment,Unfounded,2022-10-28 09:07:00
484,484,Theft, Closed,2023-09-27 07:19:00
485,485,Shoplifting,Arrest,2022-12-20 09:17:00
486,486,Trespass, Open Investigation,2023-01-05 15:15:00
487,487,Fraud,Open Investigation,2023-02-11 20:24:00
488,488,Trespassing,Open Investigation,2023-09-29 14:05:00
489,489,Criminal Mischief,Unfounded,2023-03-23 00:34:00
490,490,Theft,Open Investigation,2023-07-04 00:38:00
491,491,Theft,Unfounded,2022-12-30 06:47:00
492,492,Criminal Mischief,Open Investigation,2023-08-06 03:04:00
493,493,Theft,Open Investigation,2023-05-17 11:33:00
494,494,Possession of Burglary Tools 2,Arrest,2023-09-10 10:41:00
495,495,Theft,Open Investigation,2023-08-08 04:41:00
496,496,Harassment: Stalking,Open Investigation,2023-01-19 15:59:00
497,497,Harassment,Closed,2023-03-06 18:46:00
498,498,Harassment,Open Investigation,2022-12-13 13:48:00
499,499,Theft,Open Investigation,2023-09-18 19:58:00
500,500,Shoplifting , Open Investigation,2023-01-20 09:40:00
501,501,Theft,Open Investigation,2023-07-02 11:23:00
502,502,Harassment,Open Investigation,2023-02-28 16:21:00
503,503,False Public Alarm,Unfounded,2023-07-22 02:43:00
504,504,Shoplifting,Open Investigation,2023-09-08 15:59:00
505,505,Trespassing,Arrest,2023-11-26 03:38:00
506,506,Theft,Open Investigation,2023-01-17 15:51:00
507,507,Rape,Unfounded,2023-05-10 07:53:00
508,508,Assault,Open Investigation,2022-09-20 09:25:00
509,509,Criminal Mischief,Open Investigation,2023-05-14 08:02:00
510,510,Criminal Mischief,Unfounded,2022-12-06 06:50:00
511,511,Defiant Trespass: Aggravated Assault,Open Investigation,2023-06-20 20:15:00
512,512,Fraud,Open Investigation,2022-12-16 13:21:00
513,513,Fraud,Open Investigation,2022-09-30 21:31:00
514,514,Terroristic Threats,Unfounded,2022-11-15 11:28:00
515,515,Shoplifting,Open Investigation,2023-06-16 22:18:00
516,516,Criminal Mischief,Open Investigation,2022-12-29 07:11:00
517,517,Shoplifting,Open Investigation,2023-01-12 18:40:00
518,518,Trespass,unfounded,2022-12-16 16:15:00
519,519,Theft: Bias Incident,Arrest,2023-09-18 20:54:00
520,520,Harassment,Open Investigation,2023-01-18 10:53:00
521,521,Shoplifting,Arrest,2023-04-26 08:36:00
522,522,Trespassing,Closed,2023-09-09 10:05:00
523,523,Theft,Arrest,2023-11-25 22:48:00
524,524,Theft,Open Investigation,2023-02-21 12:08:00
525,525,Trespass,Closed,2023-01-26 14:18:00
526,526,Attempted Theft,Arrest,2023-08-16 16:06:00
527,527,Service of Warrant, Arrest,2023-07-06 13:11:00
528,528,Theft,Arrest,2023-02-01 00:52:00
529,529,Theft,Open Investigation,2023-09-20 11:50:00
530,530,False Public Alarm,Open Investigation,2023-06-22 07:12:00
531,531,Harassment,Open Investigation,2023-08-25 01:06:00
532,532,Shoplifting,Arrest,2022-11-24 17:48:00
533,533,Harassment: Fraud,Arrest,2023-06-07 20:34:00
534,534,Theft,Open Investigation,2023-03-13 10:56:00
535,535,Theft,Unfounded,2023-03-13 06:34:00
536,536,Theft,Open Investigation,2023-03-12 21:19:00
537,537,Bias Intimidation,Open Investigation,2023-07-19 04:45:00
538,538,Harassment,Arrest,2023-04-01 04:38:00
539,539,Theft,Unfounded,2023-11-15 18:34:00
540,540,Harassment,Open Investigation,2023-05-23 02:02:00
541,541,Harassment,Arrest,2022-12-11 17:50:00
542,542,Fraud,Unfounded,2022-11-16 03:03:00
543,543,Fraud,Open Investigation,2023-10-11 04:13:00
544,544,Criminal Mischief,Open Investigation,2022-12-11 12:19:00
545,545,Trespassing,Unfounded,2022-12-05 21:59:00
546,546,Bias Intimidation,Unfounded,2023-02-05 08:08:00
547,547,Trespassing,Open Investigation,2022-10-17 14:49:00
548,548,Aggravated Assault,Open Investigation,2023-05-21 10:08:00
549,549,Theft,Open Investigation,2023-06-11 12:59:00
550,550,Shoplifting,Unfounded,2023-11-06 18:20:00
551,551,Harassment: Bias Incident,Open Investigation,2022-10-12 15:47:00
552,552,Attempted Theft,Open Investigation,2022-12-25 19:54:00
553,553,Shoplifting,Closed,2023-05-29 04:27:00
554,554,Trespassing,Unfounded,2023-08-28 11:17:00
555,555,Shoplifting,Unfounded,2023-11-04 00:38:00
556,556,Assault,Unfounded,2023-01-27 12:37:00
557,557,Trespassing,Open Investigation,2022-12-29 02:00:00
558,558,Trespassing,Open Investigation,2023-03-30 14:04:00
559,559,Criminal Mischief,Unfounded,2023-05-11 05:44:00
560,560,Trespassing,Unfounded,2023-02-03 10:16:00
561,561,Theft,Open Investigation,2023-09-14 03:33:00
562,562,Shoplifting,Arrest,2023-03-26 21:11:00
563,563,Trespassing,Closed,2022-12-07 00:48:00
564,564,Theft,Closed,2022-12-08 02:07:00
565,565,Domestic Violence: Harassment,Open Investigation,2023-01-15 09:18:00
566,566,Fraud,Unfounded,2023-02-11 09:53:00
567,567,Criminal Mischief,Open Investigation,2022-12-30 07:04:00
568,568,Theft,Open Investigation,2023-06-09 18:46:00
569,569,Defiant Trespass: Aggravated Assault,Open Investigation,2023-01-14 13:08:00
570,570,Rape,Arrest,2023-07-23 17:41:00
571,571,Hindering Possession of Burglary Tools,Arrest,2023-10-04 22:10:00
572,572,Shoplifting,Open Investigation,2023-07-29 01:27:00
573,573,Extortion,Open Investigation,2023-01-22 20:23:00
574,574,Attempted Trespass 2,Open Investigation,2023-04-11 19:48:00
575,575,Theft, Arrest,2023-10-14 02:17:00
576,576,Rape,Closed,2023-09-04 12:09:00
577,577,Possession of Burglary Tools 2,Open Investigation,2023-01-14 23:48:00
578,578,Shoplifting ,Unfounded,2023-03-31 07:25:00
579,579,Service of Warrant,Open Investigation,2023-02-20 23:26:00
580,580,Theft,Open Investigation,2023-05-03 09:41:00
581,581,Theft,Open Investigation,2023-08-23 23:17:00
582,582,Shoplifting,Open Investigation,2023-07-11 18:02:00
583,583,Harassment: Domestic Violence,Closed,2023-02-05 22:17:00
584,584,Shoplifting ,Unfounded,2022-12-31 16:16:00
585,585,Theft,Arrest,2023-09-23 13:33:00
586,586,Defiant Trespass: Aggravated Assault,Arrest,2023-08-03 23:47:00
587,587,Trespass,Unfounded,2023-04-05 22:41:00
588,588,Attempted Extortion,Arrest,2023-06-21 19:13:00
589,589,Lewdness,Open Investigation,2023-02-20 09:43:00
590,590,Trespass,Closed,2023-06-14 14:00:00
591,591,Lewdness,Closed,2023-06-10 03:53:00
592,592,Harassment,Open Investigation,2023-03-06 08:06:00
593,593,Criminal Mischief,Open Investigation,2023-07-07 02:30:00
594,594,Criminal Mischief,Open Investigation,2023-04-24 13:20:00
595,595,Possession of Burglary Tools 2, Arrest,2023-04-26 12:32:00
596,596,Criminal Mischief,Open Investigation,2022-11-08 14:34:00
597,597,Attempted Fraud,Unfounded,2023-01-07 08:07:00
598,598,Trespassing,Open Investigation,2022-11-28 14:43:00
599,599,Harassment,Arrest,2022-11-09 11:51:00
600,600,Defiant Trespass,Unfounded,2023-06-16 04:39:00
601,601,Harassment: Bias Incident,Open Investigation,2023-06-09 00:53:00
602,602,Assault: Domestic Violence,unfounded,2023-03-02 07:35:00
603,603,Fraud,Arrest,2023-07-03 05:03:00
604,604,Shoplifting ,Closed,2023-10-25 17:57:00
605,605,Theft,Arrest,2022-11-18 05:45:00
606,606,Harassment,Open Investigation,2023-10-18 06:56:00
607,607,Assault: Domestic Violence,Open Investigation,2023-02-10 20:27:00
608,608,Theft,Open Investigation,2023-05-11 23:31:00
609,609,Trespassing,Closed,2022-11-30 10:17:00
610,610,Burglary, Open Investigation,2023-03-13 01:59:00
611,611,Trespassing,Open Investigation,2022-11-27 09:20:00
612,612,Harassment: Bias Incident,Open Investigation,2022-11-24 17:11:00
613,613,Shoplifting, Closed,2023-02-22 06:07:00
614,614,Theft,Closed,2022-11-01 00:23:00
615,615,Shoplifting,Unfounded,2023-11-16 11:59:00
616,616,Identity Theft,Judicial Referral,2023-01-09 07:21:00
617,617,Burglary,Arrest,2023-01-22 16:21:00
618,618,Harassment,Open Investigation,2023-09-09 04:54:00
619,619,Lewdness,Arrest,2023-02-12 14:14:00
620,620,Trespassing,Unfounded,2023-10-11 05:14:00
621,621,Shoplifting,Open Investigation,2023-04-21 12:33:00
622,622,Shoplifting,Unfounded,2023-10-23 03:39:00
623,623,Identity Theft,,2023-01-29 11:59:00
624,624,Theft,Closed,2023-03-23 23:54:00
625,625,Hindering Possession of Burglary Tools,Unfounded,2023-08-02 10:58:00
626,626,Stalking,Arrest,2023-09-04 23:55:00
627,627,Criminal Mischief,Open Investigation,2023-09-07 11:40:00
628,628,Shoplifting,Unfounded,2022-09-23 03:07:00
629,629,Shoplifting,Judicial Referral,2023-07-03 14:02:00
630,630,Theft,Open Investigation,2023-11-24 02:09:00
631,631,False Public Alarm,Open Investigation,2022-12-15 14:54:00
632,632,Defiant Trespass: Aggravated Assault,,2023-03-19 04:35:00
633,633,Theft,Open Investigation,2022-12-01 10:37:00
634,634,Trespassing,Open Investigation,2023-10-05 00:47:00
635,635,Theft,Open Investigation,2023-04-21 06:17:00
636,636,Shoplifting,Open Investigation,2023-01-02 20:09:00
637,637,Theft,Judicial Referral,2022-12-24 21:27:00
638,638,Trespass, Arrest,2023-09-10 15:52:00
639,639,Attempted Fraud,Open Investigation,2023-11-05 22:54:00
640,640,Criminal Mischief,Open Investigation,2022-11-27 05:13:00
641,641,Attempted Fraud,Arrest,2022-11-09 07:55:00
642,642,Shoplifting,Open Investigation,2023-11-05 03:26:00
643,643,Trespassing,Open Investigation,2023-03-18 23:04:00
644,644,Criminal Mischief,Open Investigation,2023-10-16 11:31:00
645,645,Trespass,Open Investigation,2023-08-23 05:12:00
646,646,Theft,Open Investigation,2022-11-23 07:00:00
647,647,Theft,Open Investigation,2023-04-23 10:03:00
648,648,Trespassing,Arrest,2022-09-12 00:51:00
649,649,Trespassing,Open Investigation,2023-07-14 17:27:00
650,650,Theft, Arrest,2023-07-05 13:52:00
651,651,Theft: Bias Incident, Closed,2023-12-09 00:06:00
652,652,Shoplifting,unfounded,2023-05-10 18:40:00
653,653,Harassment,Open Investigation,2023-06-03 09:43:00
654,654,Trespassing,Open Investigation,2023-08-23 23:15:00
655,655,Burglary,Unfounded,2023-08-01 20:08:00
656,656,Trespass,Open Investigation,2023-06-17 06:37:00
657,657,Theft,Open Investigation,2022-12-22 20:14:00
658,658,Attempted Extortion,unfounded,2023-03-13 12:47:00
659,659,Theft,Open Investigation,2023-03-29 01:22:00
660,660,Criminal Mischief,Open Investigation,2022-10-11 07:25:00
661,661,Shoplifting,Arrest,2023-01-16 08:21:00
662,662,Harassment,Open Investigation,2023-01-30 12:36:00
663,663,Theft,Open Investigation,2023-05-06 23:46:00
664,664,Shoplifting,Arrest,2023-07-16 11:14:00
665,665,False Public Alarm,,2023-05-15 12:49:00
666,666,Harassment, Open Investigation,2023-06-12 14:24:00
667,667,Shoplifting,Open Investigation,2023-07-05 15:57:00
668,668,Trespass,Open Investigation,2023-03-02 09:34:00
669,669,Disorderly Conduct,Open Investigation,2022-11-22 06:11:00
670,670,Theft,Arrest,2022-10-17 20:39:00
671,671,Theft,Closed,2023-12-11 17:27:00
672,672,Harassment,Unfounded,2023-07-12 03:40:00
673,673,Assault: Domestic Violence,,2023-07-14 16:17:00
674,674,Trespass,,2023-11-15 14:04:00
675,675,Theft,Open Investigation,2023-01-09 10:52:00
676,676,Theft,Open Investigation,2023-01-19 10:02:00
677,677,Attempted Extortion,Open Investigation,2023-02-20 09:41:00
678,678,Theft: Bias Incident,Closed,2023-01-29 04:10:00
679,679,Lewdness,Open Investigation,2023-01-26 18:49:00
680,680,Assault,Open Investigation,2023-03-17 00:51:00
681,681,Theft,Open Investigation,2023-05-03 23:04:00
682,682,Attempted Theft,Closed,2023-07-24 16:13:00
683,683,Disorderly Conduct,Open Investigation,2022-12-21 05:01:00
684,684,Harassment,Open Investigation,2023-08-04 22:46:00
685,685,Shoplifting,Closed,2023-02-11 14:53:00
686,686,Theft,Arrest,2022-11-06 18:57:00
687,687,Theft,Arrest,2022-12-24 18:14:00
688,688,Theft,Open Investigation,2023-02-08 17:26:00
689,689,Lewdness,Open Investigation,2023-04-22 09:19:00
690,690,Burglary,Open Investigation,2023-04-05 23:10:00
691,691,Defiant Trespass: Aggravated Assault, Closed,2023-04-19 12:21:00
692,692,Trespassing,Open Investigation,2023-09-08 22:56:00
693,693,Shoplifting,Arrest,2022-12-08 13:11:00
694,694,Shoplifting,Arrest,2023-04-02 13:00:00
695,695,Trespassing,Closed,2023-08-29 01:06:00
696,696,Liquor Law Violation,Unfounded,2023-03-08 17:17:00
697,697,Criminal Mischief,Open Investigation,2023-09-19 03:19:00
698,698,Harassment,Open Investigation,2022-12-12 13:16:00
699,699,Trespass,Open Investigation,2023-07-31 17:22:00
700,700,Trespass,Open Investigation,2023-05-20 19:53:00
701,701,Theft,Open Investigation,2023-08-21 16:55:00
702,702,Harassment,Open Investigation,2023-09-12 00:16:00
703,703,Trespass,Closed,2022-12-10 07:48:00
704,704,Terroristic Threats, Arrest,2023-08-22 01:08:00
705,705,Trespassing,Arrest,2022-10-15 12:57:00
706,706,Harassment, Arrest,2023-02-16 04:07:00
707,707,Trespass,Open Investigation,2022-09-18 00:18:00
708,708,Theft,Arrest,2023-10-19 10:38:00
709,709,Theft,Open Investigation,2022-12-05 19:14:00
710,710,Harassment,Open Investigation,2023-09-23 17:18:00
711,711,Theft,Arrest,2023-07-20 23:31:00
712,712,Theft,Arrest,2023-01-06 12:47:00
713,713,Theft,Open Investigation,2023-04-30 02:22:00
714,714,Defiant Trespass,Arrest,2023-02-01 19:06:00
715,715,Trespassing,Unfounded,2023-11-03 08:45:00
716,716,Criminal Mischief,Closed,2023-10-06 16:11:00
717,717,Trespassing,,2023-08-08 13:35:00
718,718,Harassment,Unfounded,2023-03-11 10:14:00
719,719,Harassment,Judicial Referral,2023-06-02 17:41:00
720,720,Criminal Mischief, Open Investigation,2023-05-11 12:58:00
721,721,Fraud,Open Investigation,2023-03-29 15:00:00
722,722,Criminal Mischief,Arrest,2023-10-15 00:18:00
723,723,Shoplifting ,Unfounded,2023-03-22 11:43:00
724,724,Fraud,Open Investigation,2023-10-14 13:24:00
725,725,Trespass,Closed,2023-09-04 11:18:00
726,726,Theft,Open Investigation,2022-12-03 19:56:00
727,727,Theft,Open Investigation,2023-11-28 12:58:00
728,728,Trespassing,Arrest,2023-02-01 11:34:00
729,729,Theft,Open Investigation,2023-07-23 09:42:00
730,730,Theft,Open Investigation,2023-06-19 00:37:00
731,731,Theft,Unfounded,2023-02-14 01:29:00
732,732,Criminal Mischief,Open Investigation,2023-09-16 07:21:00
733,733,Theft,Open Investigation,2023-05-19 15:01:00
734,734,Theft,Closed,2023-07-23 00:27:00
735,735,Theft,Open Investigation,2023-01-18 06:40:00
736,736,Trespass,Open Investigation,2023-08-11 17:54:00
737,737,Bias Intimidation,Open Investigation,2023-10-11 11:59:00
738,738,Theft,Open Investigation,2023-07-29 22:16:00
739,739,Bias Intimidation,Open Investigation,2023-08-11 18:51:00
740,740,Trespassing,Open Investigation,2023-05-26 22:28:00
741,741,Shoplifting, Open Investigation,2023-05-09 19:28:00
742,742,Trespassing,Open Investigation,2023-05-26 05:54:00
743,743,Disorderly Conduct,Open Investigation,2023-07-04 10:28:00
744,744,Defiant Trespass,Open Investigation,2022-11-30 22:15:00
745,745,Harassment,Arrest,2023-02-25 06:25:00
746,746,Harassment,Open Investigation,2022-10-29 23:32:00
747,747,Intimidation,Open Investigation,2023-10-15 03:59:00
748,748,Trespassing,Open Investigation,2023-06-18 07:27:00
749,749,Lewdness,Open Investigation,2022-11-05 01:50:00
750,750,Theft,Open Investigation,2023-10-05 01:29:00
751,751,Theft,Open Investigation,2022-11-10 23:42:00
752,752,Theft,unfounded,2023-10-16 13:40:00
753,753,Theft,Open Investigation,2023-11-19 13:53:00
754,754,Criminal Mischief,Open Investigation,2023-06-17 13:20:00
755,755,Criminal Mischief,Open Investigation,2023-02-27 16:35:00
756,756,Trespass, Open Investigation,2023-10-15 05:00:00
757,757,Assault: Domestic Violence,Open Investigation,2023-02-18 13:20:00
758,758,Trespassing,Open Investigation,2023-03-28 14:39:00
759,759,Criminal Mischief,Open Investigation,2023-10-09 12:20:00
760,760,Criminal Mischief,Open Investigation,2023-06-17 15:31:00
761,761,Service of Warrant,Closed,2022-12-31 02:38:00
762,762,Theft,Arrest,2022-12-11 11:58:00
763,763,Hindering Possession of Burglary Tools,Closed,2023-02-03 05:26:00
764,764,Burglary,Open Investigation,2022-12-17 18:21:00
765,765,Criminal Mischief,Open Investigation,2023-05-21 11:11:00
766,766,Criminal Mischief,Open Investigation,2023-02-22 09:22:00
767,767,Shoplifting,Open Investigation,2023-06-22 22:31:00
768,768,Shoplifting,Arrest,2022-12-29 10:40:00
769,769,Theft,Open Investigation,2023-01-01 15:40:00
770,770,Theft,Open Investigation,2023-01-17 13:05:00
771,771,Trespassing, Open Investigation,2023-04-22 00:21:00
772,772,Burglary,Arrest,2023-05-01 15:00:00
773,773,Theft,Open Investigation,2023-07-29 14:22:00
774,774,Extortion,Open Investigation,2023-07-28 04:49:00
775,775,Theft,Open Investigation,2023-06-22 10:32:00
776,776,Trespass,unfounded,2023-05-20 19:40:00
777,777,Trespass,Open Investigation,2023-01-17 23:34:00
778,778,Defiant Trespass,Open Investigation,2023-01-01 11:36:00
779,779,Hindering Possession of Burglary Tools,Closed,2023-02-21 00:59:00
780,780,Assault: Domestic Violence,Open Investigation,2023-06-03 23:31:00
781,781,Attempted Fraud,Judicial Referral,2023-01-17 00:16:00
782,782,Attempted Theft,,2023-04-05 19:42:00
783,783,Harassment: Bias Incident,,2023-02-07 04:14:00
784,784,Theft,Open Investigation,2023-03-04 15:29:00
785,785,Hindering Possession of Burglary Tools,Open Investigation,2023-10-23 22:38:00
786,786,Theft,Arrest,2023-05-25 15:45:00
787,787,Theft,Open Investigation,2023-02-21 01:47:00
788,788,Criminal Mischief,Arrest,2022-10-05 04:33:00
789,789,Disorderly Conduct,Arrest,2022-10-20 18:57:00
790,790,Harassment,Open Investigation,2023-08-14 10:55:00
791,791,Rape,Open Investigation,2023-07-02 17:45:00
792,792,Theft,Open Investigation,2023-04-08 17:35:00
793,793,Fraud,Open Investigation,2023-07-07 02:36:00
794,794,Trespassing,Open Investigation,2022-11-12 21:46:00
795,795,Harassment,Open Investigation,2022-07-23 05:05:00
796,796,Theft,,2023-02-20 00:49:00
797,797,Theft,Closed,2023-08-16 16:14:00
798,798,Domestic Violence: Harassment,Unfounded,2023-01-06 19:58:00
799,799,Trespassing,Open Investigation,2022-12-24 05:26:00
800,800,Aggravated Assault,Open Investigation,2023-07-13 04:55:00
801,801,Harassment, Closed,2022-11-17 18:34:00
802,802,Trespass,Open Investigation,2023-08-10 02:58:00
803,803,False Public Alarm,Arrest,2023-09-22 10:59:00
804,804,Theft: Criminal Mischief,Unfounded,2023-05-28 23:36:00
805,805,Rape,Open Investigation,2022-10-31 18:25:00
806,806,Identity Theft,Open Investigation,2023-08-18 13:06:00
807,807,Shoplifting ,Unfounded,2022-12-30 05:17:00
808,808,Shoplifting,Closed,2023-01-24 07:23:00
809,809,Criminal Mischief,Open Investigation,2022-12-15 01:03:00
810,810,Criminal Mischief,Open Investigation,2023-05-07 22:00:00
811,811,Fraud,Arrest,2023-03-13 04:34:00
812,812,Theft, Arrest,2023-03-30 16:25:00
813,813,Theft,Open Investigation,2022-10-27 05:20:00
814,814,Theft,Open Investigation,2023-01-11 14:31:00
815,815,Stalking,Arrest,2023-11-09 21:34:00
816,816,Shoplifting,Open Investigation,2023-06-09 04:33:00
817,817,Trespassing,Open Investigation,2022-12-31 20:16:00
818,818,Shoplifting,Open Investigation,2023-07-27 02:30:00
819,819,False Public Alarm, Open Investigation,2023-11-21 06:03:00
820,820,Theft,Arrest,2023-02-13 01:31:00
821,821,Theft,Open Investigation,2023-10-25 19:57:00
822,822,Theft,Unfounded,2023-05-24 12:09:00
823,823,Theft,Open Investigation,2023-04-25 00:30:00
824,824,Defiant Trespass: Aggravated Assault,Arrest,2023-03-26 00:43:00
825,825,Shoplifting,Open Investigation,2022-12-09 14:06:00
826,826,Fraud,Open Investigation,2023-12-16 06:24:00
827,827,Theft,Open Investigation,2023-02-26 07:29:00
828,828,Disorderly Conduct,Open Investigation,2023-03-22 08:27:00
829,829,Theft, Arrest,2023-03-10 14:21:00
830,830,Theft,Arrest,2023-07-29 03:54:00
831,831,Theft,Open Investigation,2023-02-02 22:23:00
832,832,Criminal Mischief,Arrest,2023-01-09 05:15:00
833,833,Rape,Open Investigation,2022-10-17 15:34:00
834,834,Defiant Trespass, Arrest,2023-03-21 23:06:00
835,835,Trespassing,Open Investigation,2023-07-02 02:45:00
836,836,Trespass,,2023-02-01 06:12:00
837,837,Theft,Closed,2023-01-11 16:22:00
838,838,Trespassing,Open Investigation,2023-09-07 08:48:00
839,839,Harassment: Bias Incident,Arrest,2023-07-25 21:23:00
840,840,Harassment: Bias Incident,Closed,2023-02-04 15:03:00
841,841,Trespassing,Unfounded,2022-12-17 17:35:00
842,842,Assault,Open Investigation,2023-09-30 12:19:00
843,843,Theft,Unfounded,2023-10-30 04:11:00
844,844,Trespassing,Unfounded,2023-09-05 14:01:00
845,845,Trespassing,Open Investigation,2023-04-30 04:34:00
846,846,Rape,Arrest,2023-05-14 20:04:00
847,847,Disorderly Conduct,,2023-01-10 08:31:00
848,848,Trespassing,Closed,2022-11-26 20:51:00
849,849,Theft,Open Investigation,2023-09-16 06:11:00
850,850,Harassment,Open Investigation,2023-02-17 14:48:00
851,851,Harassment,Open Investigation,2023-01-29 23:31:00
852,852,Theft,Open Investigation,2023-03-01 02:10:00
853,853,Theft,Open Investigation,2023-09-06 11:52:00
854,854,Theft,Open Investigation,2022-12-09 10:39:00
855,855,Harassment,Judicial Referral,2023-01-11 09:18:00
856,856,Harassment,Open Investigation,2022-12-06 01:55:00
857,857,Rape,Open Investigation,2023-06-05 08:42:00
858,858,Trespass,Open Investigation,2023-03-26 23:21:00
859,859,Possession of Burglary Tools 2,Open Investigation,2023-06-18 16:26:00
860,860,Harassment,Arrest,2023-01-01 13:27:00
861,861,Shoplifting ,Open Investigation,2023-07-23 18:58:00
862,862,Assault,Unfounded,2023-08-26 15:35:00
863,863,Trespass,Arrest,2023-05-18 19:10:00
864,864,Theft,Open Investigation,2022-10-01 19:28:00
865,865,Shoplifting,Arrest,2023-07-08 20:03:00
866,866,Harassment: Bias Incident,Arrest,2023-01-11 22:41:00
867,867,Attempted Theft,Open Investigation,2023-03-10 16:02:00
868,868,Fraud,Open Investigation,2023-02-21 09:36:00
869,869,Service of Warrant,Open Investigation,2022-12-01 08:56:00
870,870,Bias Intimidation,Open Investigation,2022-12-29 15:42:00
871,871,Criminal Mischief,,2023-05-04 21:13:00
872,872,Harassment: Fraud,Unfounded,2023-04-30 01:25:00
873,873,False Public Alarm,Open Investigation,2023-01-16 04:11:00
874,874,Theft,Arrest,2023-03-04 19:47:00
875,875,Trespassing,Arrest,2022-12-03 09:03:00
876,876,Theft,Arrest,2022-08-16 03:34:00
877,877,Criminal Mischief,Open Investigation,2023-02-01 09:00:00
878,878,Fraud,Open Investigation,2022-12-26 10:07:00
879,879,Harassment,Arrest,2023-12-19 21:04:00
880,880,Fraud,Open Investigation,2023-06-08 17:43:00
881,881,Theft,Closed,2023-10-03 04:52:00
882,882,Intimidation,Closed,2023-10-05 07:52:00
883,883,Criminal Mischief,Open Investigation,2023-05-19 01:05:00
884,884,Defiant Trespass,Open Investigation,2023-07-03 03:06:00
885,885,Trespassing,Judicial Referral,2023-02-28 14:28:00
886,886,False Public Alarm,Open Investigation,2023-10-13 15:57:00
887,887,Theft,Open Investigation,2023-06-06 22:59:00
888,888,Trespassing,Open Investigation,2023-09-05 09:21:00
889,889,Theft,Arrest,2023-09-10 10:21:00
890,890,Harassment: Stalking,Open Investigation,2022-11-25 07:33:00
891,891,Service of Warrant,Unfounded,2022-10-10 00:50:00
892,892,Disorderly Conduct,Arrest,2022-09-05 09:16:00
893,893,Trespass,Closed,2023-02-22 09:03:00
894,894,Disorderly Conduct,Closed,2023-06-17 16:01:00
895,895,Burglary,Open Investigation,2022-09-04 23:52:00
896,896,Assault,Open Investigation,2023-01-26 18:45:00
897,897,Rape,,2023-08-21 01:14:00
898,898,Disorderly Conduct,Open Investigation,2022-11-13 16:25:00
899,899,Burglary,Arrest,2022-12-20 23:26:00
900,900,Fraud,Open Investigation,2022-10-05 03:28:00
901,901,Theft,Open Investigation,2023-02-20 11:18:00
902,902,Assault,Open Investigation,2023-09-09 07:23:00
903,903,Terroristic Threats,Arrest,2022-11-13 11:34:00
904,904,Trespassing,Open Investigation,2023-03-26 14:22:00
905,905,Harassment: Trespassing,Unfounded,2023-09-17 00:01:00
906,906,Trespassing,Open Investigation,2023-11-07 21:56:00
907,907,Harassment,Open Investigation,2023-05-31 11:14:00
908,908,Domestic Violence: Harassment,Open Investigation,2023-07-31 08:34:00
909,909,Trespassing,Open Investigation,2023-05-13 07:38:00
910,910,False Public Alarm,Open Investigation,2023-08-20 12:23:00
911,911,Attempted Trespass 2,Open Investigation,2022-11-09 08:33:00
912,912,Obstruction of Justice,Open Investigation,2023-03-24 02:14:00
913,913,Theft,Open Investigation,2022-11-04 07:24:00
914,914,Theft,Arrest,2023-06-13 06:17:00
915,915,Theft,unfounded,2023-03-04 14:00:00
916,916,Harassment,Open Investigation,2023-02-22 21:01:00
917,917,Trespassing,Open Investigation,2023-01-03 10:14:00
918,918,Theft,Arrest,2023-10-04 12:28:00
919,919,Harassment,Open Investigation,2022-12-16 08:13:00
920,920,Theft,Closed,2022-12-15 20:11:00
921,921,Shoplifting,Closed,2023-04-16 00:00:00
922,922,Aggravated Assault,Open Investigation,2022-12-30 21:13:00
923,923,Trespassing,Arrest,2023-02-09 18:27:00
924,924,Rape,Arrest,2023-05-22 18:07:00
925,925,Shoplifting,Open Investigation,2022-10-05 10:01:00
926,926,Shoplifting,Open Investigation,2023-07-04 21:29:00
927,927,Service of Warrant,Open Investigation,2023-05-14 20:42:00
928,928,Criminal Mischief,Open Investigation,2023-02-13 09:03:00
929,929,Trespassing,Arrest,2022-11-07 10:03:00
930,930,Trespass,Open Investigation,2023-03-30 08:15:00
931,931,Criminal Mischief,Unfounded,2023-07-19 05:18:00
932,932,Theft,Open Investigation,2022-09-26 15:38:00
933,933,Theft,Open Investigation,2023-09-30 03:23:00
934,934,Theft: Criminal Mischief,Arrest,2023-11-10 03:39:00
935,935,Trespassing, Open Investigation,2023-10-22 11:32:00
936,936,Defiant Trespass: Aggravated Assault,Judicial Referral,2023-08-27 07:03:00
937,937,Trespassing,Arrest,2023-02-06 10:17:00
938,938,Trespassing,Closed,2023-05-22 08:13:00
939,939,Theft,Open Investigation,2023-01-27 07:00:00
