"IncidentID","Description","Priority","Incidents","Location","Building","Latitude","Longitude","User","Status","Time"
2420,"STOLEN ITEMS at ENGINEERING BLOCK 3","Normal","STOLEN ITEMS","CDE","ENGINEERING BLOCK 3",1.29943352,103.7717177,"sec5","Close",2020-09-25 00:54:30
2421,"LOST AND FOUND at PGP RESIDENCES (BLOCK 20)","Normal","LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 20)",1.290472992,103.7802401,"sec1","Open",2020-06-26 07:38:00
2421,"LOST AND FOUND at PGP RESIDENCES (BLOCK 20)","Normal","LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 20)",1.290472992,103.7802401,"sec1","Close",2020-06-29 16:35:45
2422,"SEXUAL INCIDENTS at YALE FITNESS CENTER","High","SEXUAL INCIDENTS","UTown","YALE FITNESS CENTER",1.307478693,103.7725849,"sec2","Open",2020-10-13 06:54:00
2422,"SEXUAL INCIDENTS at YALE FITNESS CENTER","High","SEXUAL INCIDENTS","UTown","YALE FITNESS CENTER",1.307478693,103.7725849,"sec2","Close",2020-10-20 15:00:30
2423,"STOLEN ITEMS at KENT RIDGE (COMMUNAL HALL)","Normal","STOLEN ITEMS","HALL","KENT RIDGE (COMMUNAL HALL)",1.29179854,103.7747805,"sec4","Open",2020-03-16 01:32:00
2423,"STOLEN ITEMS at KENT RIDGE (COMMUNAL HALL)","Normal","STOLEN ITEMS","HALL","KENT RIDGE (COMMUNAL HALL)",1.29179854,103.7747805,"sec4","Close",2020-03-17 12:04:32
2424,"DAMAGED PROPERTY at UHALL CARPARK","High","DAMAGED PROPERTY","UTown","UHALL CARPARK",1.297316736,103.7777968,"sec3","Open",2020-07-09 05:31:00
2424,"DAMAGED PROPERTY at UHALL CARPARK","High","DAMAGED PROPERTY","UTown","UHALL CARPARK",1.297316736,103.7777968,"sec3","Close",2020-07-18 14:53:27
2425,"LOST AND FOUND at PGP RESIDENCES RESTAURANT","Normal","LOST AND FOUND","PGP","PGP RESIDENCES RESTAURANT",1.290570399,103.7813784,"sec4","Open",2020-02-01 08:36:00
2425,"LOST AND FOUND at PGP RESIDENCES RESTAURANT","Normal","LOST AND FOUND","PGP","PGP RESIDENCES RESTAURANT",1.290570399,103.7813784,"sec4","Close",2020-02-03 19:09:22
2426,"STOLEN ITEMS at RIDGE VIEW RESIDENCE (BLOCK G)","Normal","STOLEN ITEMS","YIH","RIDGE VIEW RESIDENCE (BLOCK G)",1.298435562,103.7757528,"sec3","Open",2020-08-15 21:49:00
2426,"STOLEN ITEMS at RIDGE VIEW RESIDENCE (BLOCK G)","Normal","STOLEN ITEMS","YIH","RIDGE VIEW RESIDENCE (BLOCK G)",1.298435562,103.7757528,"sec3","Close",2020-08-17 03:18:19
2427,"DAMAGED PROPERTY at TAN CHENG LOCK BABA HSE MUSEUM","High","DAMAGED PROPERTY","DNMS","TAN CHENG LOCK BABA HSE MUSEUM",1.277214325,103.8373254,"sec1","Open",2020-07-17 10:07:00
2427,"DAMAGED PROPERTY at TAN CHENG LOCK BABA HSE MUSEUM","High","DAMAGED PROPERTY","DNMS","TAN CHENG LOCK BABA HSE MUSEUM",1.277214325,103.8373254,"sec1","Close",2020-07-27 14:54:50
2428,"LOST AND FOUND at KENT RIDGE HALL (BLOCK D)","Normal","LOST AND FOUND","HALL","KENT RIDGE HALL (BLOCK D)",1.291524551,103.7744384,"sec5","Open",2019-12-14 18:17:00
2428,"LOST AND FOUND at KENT RIDGE HALL (BLOCK D)","Normal","LOST AND FOUND","HALL","KENT RIDGE HALL (BLOCK D)",1.291524551,103.7744384,"sec5","Close",2019-12-17 13:20:29
2429,"DAMAGED PROPERTY at YALE RESIDENTIAL COLLEGE 2","High","DAMAGED PROPERTY","UTown","YALE RESIDENTIAL COLLEGE 2",1.307098618,103.7719809,"sec5","Open",2020-07-13 06:13:00
2429,"DAMAGED PROPERTY at YALE RESIDENTIAL COLLEGE 2","High","DAMAGED PROPERTY","UTown","YALE RESIDENTIAL COLLEGE 2",1.307098618,103.7719809,"sec5","Close",2020-07-20 15:10:51
2430,"LOST AND FOUND at YALE DINNING SERVICES","Normal","LOST AND FOUND","UTown","YALE DINNING SERVICES",1.306325197,103.7717576,"sec1","Open",2020-03-25 05:52:00
2430,"LOST AND FOUND at YALE DINNING SERVICES","Normal","LOST AND FOUND","UTown","YALE DINNING SERVICES",1.306325197,103.7717576,"sec1","Close",2020-03-27 05:11:43
2431,"DAMAGED PROPERTY at 8 PGP BUNGALOW","High","DAMAGED PROPERTY","PGP","8 PGP BUNGALOW",1.293596473,103.7775181,"sec3","Open",2019-12-28 15:05:00
2431,"DAMAGED PROPERTY at 8 PGP BUNGALOW","High","DAMAGED PROPERTY","PGP","8 PGP BUNGALOW",1.293596473,103.7775181,"sec3","Close",2020-01-05 19:54:09
2432,"LOST AND FOUND at NATIONAL SINGAPORE WIND TUNNEL","Normal","LOST AND FOUND","UCC","NATIONAL SINGAPORE WIND TUNNEL",1.300768273,103.7753832,"sec5","Open",2020-01-15 18:12:00
2432,"LOST AND FOUND at NATIONAL SINGAPORE WIND TUNNEL","Normal","LOST AND FOUND","UCC","NATIONAL SINGAPORE WIND TUNNEL",1.300768273,103.7753832,"sec5","Close",2020-01-18 19:22:25
2433,"LOST AND FOUND at CREATE (RESEARCH)","Normal","LOST AND FOUND","UTown","CREATE (RESEARCH)",1.303674633,103.7735763,"sec4","Open",2020-01-20 10:09:00
2433,"LOST AND FOUND at CREATE (RESEARCH)","Normal","LOST AND FOUND","UTown","CREATE (RESEARCH)",1.303674633,103.7735763,"sec4","Close",2020-01-23 04:43:18
2434,"LOST AND FOUND at DNMS CARPARK","Normal","LOST AND FOUND","DNMS","DNMS CARPARK",1.281499226,103.8334517,"sec3","Open",2020-03-24 00:27:00
2434,"LOST AND FOUND at DNMS CARPARK","Normal","LOST AND FOUND","DNMS","DNMS CARPARK",1.281499226,103.8334517,"sec3","Close",2020-03-27 02:58:54
2435,"LOST AND FOUND at SCIENCE BLOCK 1A (LEE WEE KENG)","Normal","LOST AND FOUND","FOS","SCIENCE BLOCK 1A (LEE WEE KENG)",1.296422972,103.7792749,"sec4","Open",2020-10-22 17:23:00
2435,"LOST AND FOUND at SCIENCE BLOCK 1A (LEE WEE KENG)","Normal","LOST AND FOUND","FOS","SCIENCE BLOCK 1A (LEE WEE KENG)",1.296422972,103.7792749,"sec4","Close",2020-10-25 00:38:28
2436,"LOST AND FOUND at KENT RIDGE HALL (BLOCK B)","Normal","LOST AND FOUND","HALL","KENT RIDGE HALL (BLOCK B)",1.291333703,103.7747351,"sec3","Open",2019-10-27 07:48:00
2436,"LOST AND FOUND at KENT RIDGE HALL (BLOCK B)","Normal","LOST AND FOUND","HALL","KENT RIDGE HALL (BLOCK B)",1.291333703,103.7747351,"sec3","Close",2019-10-30 07:32:28
2437,"DAMAGED PROPERTY at MULTI-PURPOSE HALL 1 - 4","High","DAMAGED PROPERTY","YIH","MULTI-PURPOSE HALL 1 - 4",1.300600712,103.7757473,"sec4","Open",2020-03-31 05:35:00
2437,"DAMAGED PROPERTY at MULTI-PURPOSE HALL 1 - 4","High","DAMAGED PROPERTY","YIH","MULTI-PURPOSE HALL 1 - 4",1.300600712,103.7757473,"sec4","Close",2020-04-06 02:30:54
2438,"LOST AND FOUND at ENGINEERING WORKSHOP 1A","Normal","LOST AND FOUND","CDE","ENGINEERING WORKSHOP 1A",1.298073579,103.7708804,"sec2","Open",2020-06-29 09:40:00
2438,"LOST AND FOUND at ENGINEERING WORKSHOP 1A","Normal","LOST AND FOUND","CDE","ENGINEERING WORKSHOP 1A",1.298073579,103.7708804,"sec2","Close",2020-07-02 00:23:01
2439,"STOLEN ITEMS at LECTURE THEATRE 26","Normal","STOLEN ITEMS","FOS","LECTURE THEATRE 26",1.296796994,103.781201,"sec3","Open",2019-10-28 18:18:00
2439,"STOLEN ITEMS at LECTURE THEATRE 26","Normal","STOLEN ITEMS","FOS","LECTURE THEATRE 26",1.296796994,103.781201,"sec3","Close",2019-10-31 15:16:44
2440,"EMERGENCY INCIDENTS at SEA-TO-SPACE (18KR BUNGALOW)","High","EMERGENCY INCIDENTS","KR","SEA-TO-SPACE (18KR BUNGALOW)",1.297559311,103.774216,"sec5","Open",2020-05-03 15:46:00
2440,"EMERGENCY INCIDENTS at SEA-TO-SPACE (18KR BUNGALOW)","High","EMERGENCY INCIDENTS","KR","SEA-TO-SPACE (18KR BUNGALOW)",1.297559311,103.774216,"sec5","Close",2020-05-04 23:11:38
2441,"LOST AND FOUND at SCIENCE BLOCK 17","Normal","LOST AND FOUND","FOS","SCIENCE BLOCK 17",1.297633622,103.7804434,"sec4","Open",2020-04-04 03:54:00
2441,"LOST AND FOUND at SCIENCE BLOCK 17","Normal","LOST AND FOUND","FOS","SCIENCE BLOCK 17",1.297633622,103.7804434,"sec4","Close",2020-04-07 20:03:02
2442,"LOST AND FOUND at PGP RESIDENCES (BLOCK 8)","Normal","LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 8)",1.291036666,103.7798218,"sec2","Open",2020-11-14 21:31:00
2442,"LOST AND FOUND at PGP RESIDENCES (BLOCK 8)","Normal","LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 8)",1.291036666,103.7798218,"sec2","Close",2020-11-18 00:29:53
2443,"STOLEN ITEMS at CTR FOR THE ARTS","Normal","STOLEN ITEMS","YIH","CTR FOR THE ARTS",1.29917139,103.7737631,"sec3","Open",2019-12-06 11:12:00
2443,"STOLEN ITEMS at CTR FOR THE ARTS","Normal","STOLEN ITEMS","YIH","CTR FOR THE ARTS",1.29917139,103.7737631,"sec3","Close",2019-12-08 04:32:18
2444,"LOST AND FOUND at UNIVERSITY HALL","Normal","LOST AND FOUND","YIH","UNIVERSITY HALL",1.297236942,103.7779364,"sec3","Open",2019-09-11 10:54:00
2444,"LOST AND FOUND at UNIVERSITY HALL","Normal","LOST AND FOUND","YIH","UNIVERSITY HALL",1.297236942,103.7779364,"sec3","Close",2019-09-14 08:21:43
2445,"DAMAGED PROPERTY at MEDICINE BLOCK 7","High","DAMAGED PROPERTY","FOS","MEDICINE BLOCK 7",1.295550034,103.7817394,"sec5","Open",2020-08-25 19:07:00
2445,"DAMAGED PROPERTY at MEDICINE BLOCK 7","High","DAMAGED PROPERTY","FOS","MEDICINE BLOCK 7",1.295550034,103.7817394,"sec5","Close",2020-09-01 07:32:36
2446,"DAMAGED PROPERTY at 18 PGP BUNGALOW","High","DAMAGED PROPERTY","PGP","18 PGP BUNGALOW",1.292335925,103.7795173,"sec5","Open",2020-10-10 03:15:00
2446,"DAMAGED PROPERTY at 18 PGP BUNGALOW","High","DAMAGED PROPERTY","PGP","18 PGP BUNGALOW",1.292335925,103.7795173,"sec5","Close",2020-10-19 01:28:45
2447,"LOST AND FOUND at LECTURE THEATRE 36 (ALICE AND PETER TAN)","Normal","LOST AND FOUND","FOS","LECTURE THEATRE 36 (ALICE AND PETER TAN)",1.295172313,103.7814043,"sec2","Open",2019-12-17 02:18:00
2447,"LOST AND FOUND at LECTURE THEATRE 36 (ALICE AND PETER TAN)","Normal","LOST AND FOUND","FOS","LECTURE THEATRE 36 (ALICE AND PETER TAN)",1.295172313,103.7814043,"sec2","Close",2019-12-19 23:40:24
2448,"DAMAGED PROPERTY at PGP RESIDENCES RESTAURANT","High","DAMAGED PROPERTY","PGP","PGP RESIDENCES RESTAURANT",1.290570399,103.7813784,"sec3","Open",2020-01-31 12:50:00
2448,"DAMAGED PROPERTY at PGP RESIDENCES RESTAURANT","High","DAMAGED PROPERTY","PGP","PGP RESIDENCES RESTAURANT",1.290570399,103.7813784,"sec3","Close",2020-02-09 06:07:28
2449,"DAMAGED PROPERTY at HOUSE 5 ANNEX","High","DAMAGED PROPERTY","HALL","HOUSE 5 ANNEX",1.291945118,103.77433,"sec4","Open",2020-03-10 21:25:00
2449,"DAMAGED PROPERTY at HOUSE 5 ANNEX","High","DAMAGED PROPERTY","HALL","HOUSE 5 ANNEX",1.291945118,103.77433,"sec4","Close",2020-03-19 19:57:41
2450,"LOST AND FOUND at EUSOFF HALL (BLOCK A)","Normal","LOST AND FOUND","HALL","EUSOFF HALL (BLOCK A)",1.292924156,103.7702426,"sec2","Open",2020-06-02 09:03:00
2450,"LOST AND FOUND at EUSOFF HALL (BLOCK A)","Normal","LOST AND FOUND","HALL","EUSOFF HALL (BLOCK A)",1.292924156,103.7702426,"sec2","Close",2020-06-05 16:42:32
2451,"DAMAGED PROPERTY at ARTS & SOCIAL SCIENCES BLOCK 6","High","DAMAGED PROPERTY","FASS","ARTS & SOCIAL SCIENCES BLOCK 6",1.295434799,103.773244,"sec2","Open",2020-01-14 03:37:00
2451,"DAMAGED PROPERTY at ARTS & SOCIAL SCIENCES BLOCK 6","High","DAMAGED PROPERTY","FASS","ARTS & SOCIAL SCIENCES BLOCK 6",1.295434799,103.773244,"sec2","Close",2020-01-23 01:42:42
2452,"LOST AND FOUND at DATA-CENTRE-NUS HIGH SCHOOL","Normal","LOST AND FOUND","SOC","DATA-CENTRE-NUS HIGH SCHOOL",1.296769604,103.7802964,"sec3","Open",2020-03-31 00:41:00
2452,"LOST AND FOUND at DATA-CENTRE-NUS HIGH SCHOOL","Normal","LOST AND FOUND","SOC","DATA-CENTRE-NUS HIGH SCHOOL",1.296769604,103.7802964,"sec3","Close",2020-04-03 09:04:23
2453,"LOST AND FOUND at YALE WEST CORE","Normal","LOST AND FOUND","UTown","YALE WEST CORE",1.308169683,103.7723937,"sec2","Open",2019-11-18 13:22:00
2453,"LOST AND FOUND at YALE WEST CORE","Normal","LOST AND FOUND","UTown","YALE WEST CORE",1.308169683,103.7723937,"sec2","Close",2019-11-21 17:07:29
2454,"DAMAGED PROPERTY at COMPUTING BLOCK 1","High","DAMAGED PROPERTY","SOC","COMPUTING BLOCK 1",1.294771346,103.773839,"sec1","Open",2020-04-13 02:38:00
2454,"DAMAGED PROPERTY at COMPUTING BLOCK 1","High","DAMAGED PROPERTY","SOC","COMPUTING BLOCK 1",1.294771346,103.773839,"sec1","Close",2020-04-18 17:43:52
2455,"LOST AND FOUND at EUSOFF HALL (BLOCK B)","Normal","LOST AND FOUND","HALL","EUSOFF HALL (BLOCK B)",1.293104328,103.769989,"sec5","Open",2020-02-19 06:19:00
2455,"LOST AND FOUND at EUSOFF HALL (BLOCK B)","Normal","LOST AND FOUND","HALL","EUSOFF HALL (BLOCK B)",1.293104328,103.769989,"sec5","Close",2020-02-22 05:37:31
2456,"SEXUAL INCIDENTS at KENT VALE GUARDHOUSE","High","SEXUAL INCIDENTS","HALL","KENT VALE GUARDHOUSE",1.302213361,103.7692536,"sec2","Open",2019-12-03 19:19:00
2456,"SEXUAL INCIDENTS at KENT VALE GUARDHOUSE","High","SEXUAL INCIDENTS","HALL","KENT VALE GUARDHOUSE",1.302213361,103.7692536,"sec2","Close",2019-12-06 17:26:54
2457,"LOST AND FOUND at TAN CHENG LOCK BABA HSE MUSEUM","Normal","LOST AND FOUND","DNMS","TAN CHENG LOCK BABA HSE MUSEUM",1.277214325,103.8373254,"sec1","Open",2020-05-08 04:12:00
2457,"LOST AND FOUND at TAN CHENG LOCK BABA HSE MUSEUM","Normal","LOST AND FOUND","DNMS","TAN CHENG LOCK BABA HSE MUSEUM",1.277214325,103.8373254,"sec1","Close",2020-05-11 14:23:25
2458,"EMERGENCY INCIDENTS at KENT RIDGE (COMMUNAL HALL)","High","EMERGENCY INCIDENTS","HALL","KENT RIDGE (COMMUNAL HALL)",1.29179854,103.7747805,"sec4","Open",2020-03-01 10:39:00
2458,"EMERGENCY INCIDENTS at KENT RIDGE (COMMUNAL HALL)","High","EMERGENCY INCIDENTS","HALL","KENT RIDGE (COMMUNAL HALL)",1.29179854,103.7747805,"sec4","Close",2020-03-01 16:17:15
2459,"DAMAGED PROPERTY at RIDGE VIEW RESIDENCE (BLOCK C)","High","DAMAGED PROPERTY","YIH","RIDGE VIEW RESIDENCE (BLOCK C)",1.298081545,103.776434,"sec3","Open",2020-02-05 23:12:00
2459,"DAMAGED PROPERTY at RIDGE VIEW RESIDENCE (BLOCK C)","High","DAMAGED PROPERTY","YIH","RIDGE VIEW RESIDENCE (BLOCK C)",1.298081545,103.776434,"sec3","Close",2020-02-13 21:54:00
2460,"STOLEN ITEMS at TEMASEK LAB","Normal","STOLEN ITEMS","CDE","TEMASEK LAB",1.299556652,103.7722094,"sec4","Open",2020-10-22 03:52:00
2460,"STOLEN ITEMS at TEMASEK LAB","Normal","STOLEN ITEMS","CDE","TEMASEK LAB",1.299556652,103.7722094,"sec4","Close",2020-10-23 18:26:40
2461,"SEXUAL INCIDENTS at BTC-CAFE","High","SEXUAL INCIDENTS","BTC","BTC-CAFE",1.319623502,103.8174052,"sec4","Open",2020-09-18 15:28:00
2461,"SEXUAL INCIDENTS at BTC-CAFE","High","SEXUAL INCIDENTS","BTC","BTC-CAFE",1.319623502,103.8174052,"sec4","Close",2020-09-27 13:45:47
2462,"LOST AND FOUND at SCIENCE BLOCK 16","Normal","LOST AND FOUND","FOS","SCIENCE BLOCK 16",1.296808335,103.7803681,"sec1","Open",2020-01-02 03:14:00
2462,"LOST AND FOUND at SCIENCE BLOCK 16","Normal","LOST AND FOUND","FOS","SCIENCE BLOCK 16",1.296808335,103.7803681,"sec1","Close",2020-01-05 17:51:41
2463,"LOST AND FOUND at SUB-STATION/BIN CENTRE","Normal","LOST AND FOUND","KV","SUB-STATION/BIN CENTRE",1.300662404,103.7678257,"sec3","Open",2020-06-27 09:13:00
2463,"LOST AND FOUND at SUB-STATION/BIN CENTRE","Normal","LOST AND FOUND","KV","SUB-STATION/BIN CENTRE",1.300662404,103.7678257,"sec3","Close",2020-06-30 00:31:54
2464,"DAMAGED PROPERTY at PGP RESIDENCES (BLOCK 28)","High","DAMAGED PROPERTY","PGP","PGP RESIDENCES (BLOCK 28)",1.290281658,103.7817217,"sec3","Open",2020-03-01 20:58:00
2464,"DAMAGED PROPERTY at PGP RESIDENCES (BLOCK 28)","High","DAMAGED PROPERTY","PGP","PGP RESIDENCES (BLOCK 28)",1.290281658,103.7817217,"sec3","Close",2020-03-10 13:40:05
2465,"LOST AND FOUND at KENT RIDGE HALL (BLOCK C)","Normal","LOST AND FOUND","HALL","KENT RIDGE HALL (BLOCK C)",1.291532109,103.7746841,"sec3","Open",2020-01-09 19:42:00
2465,"LOST AND FOUND at KENT RIDGE HALL (BLOCK C)","Normal","LOST AND FOUND","HALL","KENT RIDGE HALL (BLOCK C)",1.291532109,103.7746841,"sec3","Close",2020-01-12 10:36:46
2466,"STOLEN ITEMS at DINING HALL (RC4 & CAPT)","Normal","STOLEN ITEMS","UTown","DINING HALL (RC4 & CAPT)",1.307989409,103.7731782,"sec5","Open",2020-03-23 12:59:00
2466,"STOLEN ITEMS at DINING HALL (RC4 & CAPT)","Normal","STOLEN ITEMS","UTown","DINING HALL (RC4 & CAPT)",1.307989409,103.7731782,"sec5","Close",2020-03-25 20:08:18
2467,"LOST AND FOUND at 1 KR BUNGALOW","Normal","LOST AND FOUND","KR","1 KR BUNGALOW",1.293041343,103.7811579,"sec3","Open",2020-04-18 05:41:00
2467,"LOST AND FOUND at 1 KR BUNGALOW","Normal","LOST AND FOUND","KR","1 KR BUNGALOW",1.293041343,103.7811579,"sec3","Close",2020-04-21 04:06:51
2468,"STOLEN ITEMS at TEMASEK LIFE SCIENCE LAB","Normal","STOLEN ITEMS","PGP","TEMASEK LIFE SCIENCE LAB",1.294203503,103.7765942,"sec1","Open",2020-07-10 16:04:00
2468,"STOLEN ITEMS at TEMASEK LIFE SCIENCE LAB","Normal","STOLEN ITEMS","PGP","TEMASEK LIFE SCIENCE LAB",1.294203503,103.7765942,"sec1","Close",2020-07-12 04:23:07
2469,"DAMAGED PROPERTY at YALE RESIDENTIAL COLLEGE 1","High","DAMAGED PROPERTY","UTown","YALE RESIDENTIAL COLLEGE 1",1.305971181,103.7720215,"sec5","Open",2020-07-15 12:53:00
2469,"DAMAGED PROPERTY at YALE RESIDENTIAL COLLEGE 1","High","DAMAGED PROPERTY","UTown","YALE RESIDENTIAL COLLEGE 1",1.305971181,103.7720215,"sec5","Close",2020-07-23 14:46:06
2470,"DAMAGED PROPERTY at MEDICINE BLOCK 3","High","DAMAGED PROPERTY","FOS","MEDICINE BLOCK 3",1.295392192,103.7814643,"sec3","Open",2020-03-24 06:51:00
2470,"DAMAGED PROPERTY at MEDICINE BLOCK 3","High","DAMAGED PROPERTY","FOS","MEDICINE BLOCK 3",1.295392192,103.7814643,"sec3","Close",2020-04-02 04:42:37
2471,"DAMAGED PROPERTY at EUSOFF HALL (BLOCK B)","High","DAMAGED PROPERTY","HALL","EUSOFF HALL (BLOCK B)",1.293104328,103.769989,"sec2","Open",2020-03-07 22:21:00
2471,"DAMAGED PROPERTY at EUSOFF HALL (BLOCK B)","High","DAMAGED PROPERTY","HALL","EUSOFF HALL (BLOCK B)",1.293104328,103.769989,"sec2","Close",2020-03-13 02:56:23
2472,"STOLEN ITEMS at ENGINEERING BLOCK 5","Normal","STOLEN ITEMS","CDE","ENGINEERING BLOCK 5",1.298084101,103.7724236,"sec5","Open",2020-01-28 10:14:00
2472,"STOLEN ITEMS at ENGINEERING BLOCK 5","Normal","STOLEN ITEMS","CDE","ENGINEERING BLOCK 5",1.298084101,103.7724236,"sec5","Close",2020-01-29 16:22:10
2473,"LOST AND FOUND at SRC CARPARK","Normal","LOST AND FOUND","UTown","SRC CARPARK",1.30067788,103.7756312,"sec3","Open",2020-02-03 07:52:00
2473,"LOST AND FOUND at SRC CARPARK","Normal","LOST AND FOUND","UTown","SRC CARPARK",1.30067788,103.7756312,"sec3","Close",2020-02-06 17:16:34
2474,"LOST AND FOUND at STORE 2 (NEAR KEVII HALL)","Normal","LOST AND FOUND","PGP","STORE 2 (NEAR KEVII HALL)",1.29243592,103.7806357,"sec1","Open",2020-07-18 13:15:00
2474,"LOST AND FOUND at STORE 2 (NEAR KEVII HALL)","Normal","LOST AND FOUND","PGP","STORE 2 (NEAR KEVII HALL)",1.29243592,103.7806357,"sec1","Close",2020-07-20 23:38:49
2475,"LOST AND FOUND at TEMASEK LAB","Normal","LOST AND FOUND","CDE","TEMASEK LAB",1.299556652,103.7722094,"sec2","Open",2020-05-04 14:04:00
2475,"LOST AND FOUND at TEMASEK LAB","Normal","LOST AND FOUND","CDE","TEMASEK LAB",1.299556652,103.7722094,"sec2","Close",2020-05-07 22:35:02
2476,"LOST AND FOUND at EUSOFF HALL (COMMUNAL HALL)","Normal","LOST AND FOUND","HALL","EUSOFF HALL (COMMUNAL HALL)",1.293724685,103.7702582,"sec4","Open",2020-08-18 10:18:00
2476,"LOST AND FOUND at EUSOFF HALL (COMMUNAL HALL)","Normal","LOST AND FOUND","HALL","EUSOFF HALL (COMMUNAL HALL)",1.293724685,103.7702582,"sec4","Close",2020-08-21 10:43:52
2477,"STOLEN ITEMS at LECTURE THEATRE 8","Normal","STOLEN ITEMS","FASS","LECTURE THEATRE 8",1.294142102,103.7718061,"sec4","Open",2020-08-12 21:59:00
2477,"STOLEN ITEMS at LECTURE THEATRE 8","Normal","STOLEN ITEMS","FASS","LECTURE THEATRE 8",1.294142102,103.7718061,"sec4","Close",2020-08-14 18:33:35
2478,"LOST AND FOUND at KENT VALE APARTMENT BLK I, 119","Normal","LOST AND FOUND","KV","KENT VALE APARTMENT BLK I, 119",1.302981916,103.7702236,"sec4","Open",2020-03-15 04:32:00
2478,"LOST AND FOUND at KENT VALE APARTMENT BLK I, 119","Normal","LOST AND FOUND","KV","KENT VALE APARTMENT BLK I, 119",1.302981916,103.7702236,"sec4","Close",2020-03-17 10:22:36
2479,"SEXUAL INCIDENTS at SEA-TO-SPACE (18KR BUNGALOW)","High","SEXUAL INCIDENTS","KR","SEA-TO-SPACE (18KR BUNGALOW)",1.297559311,103.774216,"sec1","Open",2020-10-31 11:44:00
2479,"SEXUAL INCIDENTS at SEA-TO-SPACE (18KR BUNGALOW)","High","SEXUAL INCIDENTS","KR","SEA-TO-SPACE (18KR BUNGALOW)",1.297559311,103.774216,"sec1","Close",2020-11-09 08:53:20
2480,"LOST AND FOUND at BTC-EU TONG SEN","Normal","LOST AND FOUND","BTC","BTC-EU TONG SEN",1.318461229,103.8168299,"sec1","Open",2020-07-31 15:51:00
2480,"LOST AND FOUND at BTC-EU TONG SEN","Normal","LOST AND FOUND","BTC","BTC-EU TONG SEN",1.318461229,103.8168299,"sec1","Close",2020-08-04 02:31:09
2481,"LOST AND FOUND at SCIENCE BLOCK 2","Normal","LOST AND FOUND","FOS","SCIENCE BLOCK 2",1.295509523,103.7782367,"sec3","Open",2020-02-23 18:55:00
2481,"LOST AND FOUND at SCIENCE BLOCK 2","Normal","LOST AND FOUND","FOS","SCIENCE BLOCK 2",1.295509523,103.7782367,"sec3","Close",2020-02-27 04:43:39
2482,"DAMAGED PROPERTY at 2 KR BUNGALOW","High","DAMAGED PROPERTY","KR","2 KR BUNGALOW",1.293895125,103.7802656,"sec4","Open",2020-11-24 14:04:00
2482,"DAMAGED PROPERTY at 2 KR BUNGALOW","High","DAMAGED PROPERTY","KR","2 KR BUNGALOW",1.293895125,103.7802656,"sec4","Close",2020-12-01 09:15:28
2483,"SEXUAL INCIDENTS at RAFFLES HALL (BLOCK A)","High","SEXUAL INCIDENTS","YIH","RAFFLES HALL (BLOCK A)",1.299677886,103.7732472,"sec5","Open",2020-11-24 03:38:00
2483,"SEXUAL INCIDENTS at RAFFLES HALL (BLOCK A)","High","SEXUAL INCIDENTS","YIH","RAFFLES HALL (BLOCK A)",1.299677886,103.7732472,"sec5","Close",2020-12-02 07:40:38
2484,"LOST AND FOUND at 11 KR BUNGALOW","Normal","LOST AND FOUND","KR","11 KR BUNGALOW",1.293319335,103.7736605,"sec4","Open",2020-01-07 16:13:00
2484,"LOST AND FOUND at 11 KR BUNGALOW","Normal","LOST AND FOUND","KR","11 KR BUNGALOW",1.293319335,103.7736605,"sec4","Close",2020-01-10 16:06:53
2485,"SEXUAL INCIDENTS at BTC-OEI TIONG HAM","High","SEXUAL INCIDENTS","BTC","BTC-OEI TIONG HAM",1.319309565,103.8180432,"sec2","Open",2019-11-14 08:57:00
2485,"SEXUAL INCIDENTS at BTC-OEI TIONG HAM","High","SEXUAL INCIDENTS","BTC","BTC-OEI TIONG HAM",1.319309565,103.8180432,"sec2","Close",2019-11-19 20:32:19
2486,"LOST AND FOUND at RAFFLES HALL (BLOCK C)","Normal","LOST AND FOUND","YIH","RAFFLES HALL (BLOCK C)",1.299882667,103.7729532,"sec1","Open",2019-09-08 03:56:00
2486,"LOST AND FOUND at RAFFLES HALL (BLOCK C)","Normal","LOST AND FOUND","YIH","RAFFLES HALL (BLOCK C)",1.299882667,103.7729532,"sec1","Close",2019-09-11 09:27:54
2487,"LOST AND FOUND at YALE RESIDENTIAL COLLEGE 3","Normal","LOST AND FOUND","UTown","YALE RESIDENTIAL COLLEGE 3",1.30762857,103.7719629,"sec3","Open",2020-04-18 03:42:00
2487,"LOST AND FOUND at YALE RESIDENTIAL COLLEGE 3","Normal","LOST AND FOUND","UTown","YALE RESIDENTIAL COLLEGE 3",1.30762857,103.7719629,"sec3","Close",2020-04-21 04:53:32
2488,"LOST AND FOUND at YALE SCIENCE BLOCK","Normal","LOST AND FOUND","UTown","YALE SCIENCE BLOCK",1.3060437,103.7720044,"sec3","Open",2020-11-22 03:43:00
2488,"LOST AND FOUND at YALE SCIENCE BLOCK","Normal","LOST AND FOUND","UTown","YALE SCIENCE BLOCK",1.3060437,103.7720044,"sec3","Close",2020-11-24 21:14:20
