,Unnamed: 0,Classification,Disposition,datetime
471,471,Theft,Open Investigation,2019-08-07 17:38:00
472,472,Shoplifting, Arrest,2018-09-21 17:52:00
473,473,Shoplifting,Open Investigation,2019-10-08 13:29:00
474,474,Harassment,,2018-12-10 07:08:00
475,475,Harassment: Domestic Violence,Open Investigation,2019-11-25 11:06:00
476,476,Criminal Mischief,Open Investigation,2018-11-20 03:07:00
477,477,Shoplifting,Open Investigation,2019-02-23 10:42:00
478,478,Trespassing,Judicial Referral,2019-08-02 06:22:00
479,479,Criminal Mischief,Open Investigation,2019-08-05 08:20:00
480,480,Intimidation,unfounded,2019-08-15 13:28:00
481,481,Trespassing,Closed,2019-01-26 11:43:00
482,482,Theft,Open Investigation,2018-12-10 09:54:00
483,483,Trespassing,Closed,2018-10-01 04:27:00
484,484,Trespassing,Closed,2019-08-16 06:07:00
485,485,Stalking,Open Investigation,2019-01-14 03:24:00
486,486,Shoplifting,Open Investigation,2019-04-16 07:16:00
487,487,Theft,Open Investigation,2019-10-24 14:56:00
488,488,Theft,Open Investigation,2019-09-18 06:33:00
489,489,Trespassing,Closed,2019-04-28 06:01:00
490,490,Theft: Criminal Mischief,Open Investigation,2018-11-22 07:49:00
491,491,Shoplifting,Open Investigation,2019-04-05 04:34:00
492,492,Shoplifting ,Open Investigation,2018-11-22 18:48:00
493,493,Defiant Trespass: Aggravated Assault,Open Investigation,2019-03-09 07:38:00
494,494,Harassment: Bias Incident,Arrest,2019-06-15 17:08:00
495,495,Fraud,Unfounded,2019-12-05 06:43:00
496,496,Theft,Judicial Referral,2018-10-27 22:35:00
497,497,Criminal Mischief,Arrest,2019-04-12 00:45:00
498,498,Assault,Arrest,2019-11-04 16:35:00
499,499,Harassment,Arrest,2019-01-27 20:00:00
500,500,Trespassing,Open Investigation,2019-06-19 03:40:00
501,501,Rape,Open Investigation,2019-08-11 22:12:00
502,502,Theft,Arrest,2019-01-10 16:13:00
503,503,Theft,Open Investigation,2019-04-01 04:12:00
504,504,Shoplifting,Open Investigation,2019-03-15 09:11:00
505,505,Theft,Open Investigation,2019-08-25 20:45:00
506,506,Bias Intimidation,Judicial Referral,2019-06-08 10:12:00
507,507,Criminal Mischief,Open Investigation,2019-03-12 19:11:00
508,508,Harassment, Closed,2019-03-02 10:02:00
509,509,Trespassing,Arrest,2019-07-30 07:16:00
510,510,Assault: Domestic Violence,Open Investigation,2019-04-14 15:03:00
511,511,Theft,,2018-09-12 21:51:00
512,512,Theft,Open Investigation,2018-11-22 05:54:00
513,513,Harassment: Stalking, Closed,2019-05-14 12:22:00
514,514,Trespassing,Open Investigation,2019-06-01 09:17:00
515,515,Shoplifting,Arrest,2018-10-22 18:54:00
516,516,Theft,Open Investigation,2018-12-16 23:28:00
517,517,Theft,Open Investigation,2019-08-09 02:59:00
518,518,Theft: Criminal Mischief,,2019-10-10 22:11:00
519,519,Shoplifting,Judicial Referral,2019-03-12 10:08:00
520,520,Theft,Open Investigation,2019-05-17 21:39:00
521,521,Assault: Domestic Violence,Open Investigation,2019-06-16 11:55:00
522,522,Harassment,Open Investigation,2019-03-25 11:42:00
523,523,Burglary,Open Investigation,2019-04-01 19:40:00
524,524,False Public Alarm,Arrest,2019-01-19 05:43:00
525,525,Burglary,Arrest,2018-11-02 05:46:00
526,526,Shoplifting ,Judicial Referral,2019-06-08 09:08:00
527,527,Terroristic Threats,Open Investigation,2019-01-10 05:23:00
528,528,Trespassing,Open Investigation,2018-11-11 00:05:00
529,529,Criminal Mischief,Arrest,2019-07-21 06:46:00
530,530,Theft,Open Investigation,2019-02-05 03:04:00
531,531,False Public Alarm,Open Investigation,2019-08-18 16:24:00
532,532,Theft,Unfounded,2019-01-16 20:33:00
533,533,Theft,Open Investigation,2018-11-24 12:38:00
534,534,Theft,Arrest,2018-10-28 03:41:00
535,535,Trespassing,Arrest,2019-01-10 07:03:00
536,536,Burglary,Open Investigation,2019-11-02 00:08:00
537,537,Aggravated Assault,Open Investigation,2019-03-28 14:59:00
538,538,Defiant Trespass: Aggravated Assault,Arrest,2019-04-05 22:12:00
539,539,Burglary,Arrest,2019-09-23 09:12:00
540,540,Shoplifting,Open Investigation,2019-01-28 21:46:00
541,541,Trespass,Unfounded,2019-08-06 13:57:00
542,542,Obstruction of Justice,Judicial Referral,2019-05-08 22:41:00
543,543,Bias Intimidation,Closed,2019-02-03 17:04:00
544,544,Shoplifting , Arrest,2019-05-18 08:56:00
545,545,Criminal Mischief,Open Investigation,2019-03-26 00:23:00
546,546,Theft: Bias Incident,Open Investigation,2019-10-16 22:20:00
547,547,Harassment,Open Investigation,2018-12-01 01:50:00
548,548,Theft,Open Investigation,2019-10-22 08:15:00
549,549,Theft,Arrest,2018-12-06 06:33:00
550,550,Theft,Open Investigation,2019-06-02 14:51:00
551,551,Shoplifting,Open Investigation,2019-06-24 17:50:00
552,552,Intimidation,Unfounded,2019-09-08 00:40:00
553,553,Trespassing,Unfounded,2019-01-20 17:27:00
554,554,Aggravated Assault,,2018-08-31 20:10:00
555,555,Harassment: Bias Incident, Open Investigation,2018-10-07 15:29:00
556,556,Shoplifting,Open Investigation,2019-12-31 18:57:00
557,557,Theft,Open Investigation,2019-03-25 09:33:00
558,558,False Public Alarm,Unfounded,2019-06-09 11:16:00
559,559,Assault: Domestic Violence,Unfounded,2019-08-07 22:03:00
560,560,Theft,,2019-05-01 11:17:00
561,561,Harassment: Bias Incident, Closed,2018-09-30 16:42:00
562,562,Rape,Arrest,2019-04-19 12:56:00
563,563,Attempted Theft,Arrest,2019-06-01 04:41:00
564,564,Theft,Open Investigation,2018-11-28 00:24:00
565,565,Harassment,Open Investigation,2019-10-18 15:45:00
566,566,Identity Theft,Unfounded,2019-02-19 21:40:00
567,567,Criminal Mischief,Open Investigation,2018-11-30 14:07:00
568,568,Theft,Arrest,2019-08-12 09:57:00
569,569,Fraud, Closed,2019-09-06 00:42:00
570,570,Trespassing, Closed,2019-06-25 21:27:00
571,571,Harassment: Domestic Violence,Open Investigation,2019-06-08 19:08:00
572,572,Theft,Arrest,2019-06-12 11:39:00
573,573,Theft,Open Investigation,2019-01-24 11:46:00
574,574,Trespass,Open Investigation,2019-09-17 22:33:00
575,575,Attempted Extortion,Unfounded,2019-02-13 10:30:00
576,576,Theft,Open Investigation,2019-04-11 23:15:00
577,577,Criminal Mischief,Open Investigation,2019-01-31 06:52:00
578,578,False Public Alarm,Unfounded,2018-10-28 15:11:00
579,579,Trespass,Judicial Referral,2019-04-20 03:36:00
580,580,Trespassing, Arrest,2019-04-19 09:13:00
581,581,Trespassing,Open Investigation,2019-11-20 05:45:00
582,582,Theft,Open Investigation,2018-11-29 17:44:00
583,583,Trespassing,Arrest,2019-08-31 18:27:00
584,584,Assault, Arrest,2019-02-17 08:15:00
585,585,Trespassing,Open Investigation,2019-11-21 18:28:00
586,586,Trespassing,Open Investigation,2019-07-14 04:41:00
587,587,Trespassing,Open Investigation,2018-11-21 12:57:00
588,588,Theft,Unfounded,2019-03-11 00:05:00
589,589,Service of Warrant,Unfounded,2018-10-13 13:39:00
590,590,Theft,Open Investigation,2019-04-04 15:31:00
591,591,Trespassing,Arrest,2019-08-02 15:33:00
592,592,Trespassing,Arrest,2019-01-07 11:21:00
593,593,Theft,Open Investigation,2018-11-27 10:37:00
594,594,Harassment: Bias Incident, Open Investigation,2019-08-05 08:58:00
595,595,Theft,Open Investigation,2018-11-04 09:20:00
596,596,Harassment,Open Investigation,2019-09-24 21:10:00
597,597,Harassment,Judicial Referral,2019-05-07 07:45:00
598,598,Rape,Open Investigation,2019-10-15 05:47:00
599,599,Theft,Open Investigation,2019-06-03 09:59:00
600,600,Shoplifting,Open Investigation,2018-11-11 19:54:00
601,601,Theft,Arrest,2019-07-26 06:29:00
602,602,Criminal Mischief,Open Investigation,2019-08-20 17:51:00
603,603,Criminal Mischief,Open Investigation,2019-06-05 07:45:00
604,604,Shoplifting,Open Investigation,2018-09-22 08:31:00
605,605,Burglary,Closed,2019-04-27 19:53:00
606,606,Assault,Open Investigation,2019-02-16 08:31:00
607,607,Disorderly Conduct, Arrest,2019-09-18 05:18:00
608,608,Harassment: Domestic Violence,Open Investigation,2019-01-08 10:13:00
609,609,Trespassing,Arrest,2018-12-26 20:20:00
610,610,Criminal Mischief,Open Investigation,2018-12-23 13:04:00
611,611,Criminal Mischief,Open Investigation,2019-05-28 07:19:00
612,612,Theft,Unfounded,2019-06-15 06:34:00
613,613,Harassment,Closed,2019-07-28 15:13:00
614,614,Shoplifting ,Open Investigation,2019-09-14 01:50:00
615,615,Theft,Open Investigation,2019-08-22 23:29:00
616,616,Disorderly Conduct,Open Investigation,2019-08-27 12:06:00
617,617,Trespass,Open Investigation,2019-03-18 10:47:00
618,618,Theft, Arrest,2019-05-11 05:25:00
619,619,Lewdness,Open Investigation,2019-07-16 14:13:00
620,620,Trespassing,Open Investigation,2019-12-30 21:50:00
621,621,Theft,Open Investigation,2019-01-25 10:01:00
622,622,Terroristic Threats,unfounded,2019-12-12 13:02:00
623,623,Harassment, Arrest,2019-07-19 17:38:00
624,624,Assault: Domestic Violence,Open Investigation,2018-11-21 07:58:00
625,625,Theft,Open Investigation,2018-12-12 15:49:00
626,626,Theft: Criminal Mischief,Arrest,2018-11-22 11:33:00
627,627,Criminal Mischief,Closed,2019-01-21 04:08:00
628,628,Theft,Unfounded,2019-01-05 07:18:00
629,629,Theft: Criminal Mischief,Open Investigation,2019-01-26 09:45:00
630,630,Disorderly Conduct,Open Investigation,2018-12-22 05:35:00
631,631,Theft,Open Investigation,2019-10-19 04:31:00
632,632,Terroristic Threats,Judicial Referral,2019-03-13 22:39:00
633,633,Criminal Mischief,Open Investigation,2019-01-07 17:54:00
634,634,Theft: Criminal Mischief,Open Investigation,2019-03-07 18:38:00
635,635,Theft,Open Investigation,2019-04-03 11:40:00
636,636,False Public Alarm,Arrest,2019-09-18 07:52:00
637,637,Fraud, Arrest,2018-12-01 16:58:00
638,638,Theft,Open Investigation,2018-11-13 08:23:00
639,639,Theft,Closed,2019-02-02 05:30:00
640,640,Trespassing,Open Investigation,2019-09-19 04:54:00
641,641,Shoplifting,,2019-08-21 23:18:00
642,642,Trespassing,Open Investigation,2019-02-13 06:38:00
643,643,Rape,Arrest,2019-09-24 18:35:00
644,644,Trespassing,unfounded,2019-06-18 00:59:00
645,645,Assault,Open Investigation,2019-01-23 11:31:00
646,646,Defiant Trespass: Aggravated Assault,Open Investigation,2019-09-07 05:40:00
647,647,Harassment,Open Investigation,2018-11-08 09:18:00
648,648,Criminal Mischief,Open Investigation,2018-11-15 06:51:00
649,649,Disorderly Conduct,Closed,2019-03-07 00:46:00
650,650,Theft: Criminal Mischief,Unfounded,2019-03-27 03:50:00
651,651,Shoplifting,Arrest,2019-07-05 14:37:00
652,652,Theft,Open Investigation,2018-12-05 05:49:00
653,653,Assault, Closed,2019-07-14 14:03:00
654,654,Defiant Trespass,Open Investigation,2019-09-17 19:06:00
655,655,Theft,Open Investigation,2019-08-20 09:51:00
656,656,Stalking,Arrest,2019-08-05 11:12:00
657,657,Rape,Closed,2019-04-08 00:58:00
658,658,Harassment: Bias Incident,Arrest,2018-11-24 22:15:00
659,659,Trespassing,Closed,2019-06-07 12:07:00
660,660,Trespassing,Closed,2019-09-23 21:56:00
661,661,Trespassing,Arrest,2019-08-23 05:10:00
662,662,Hindering Possession of Burglary Tools,Closed,2019-03-13 19:14:00
663,663,Theft,Open Investigation,2019-11-05 14:33:00
664,664,Trespass,Open Investigation,2019-09-13 18:39:00
665,665,Service of Warrant,Closed,2019-06-26 21:40:00
666,666,Theft,Open Investigation,2019-09-09 22:33:00
667,667,Trespassing,Open Investigation,2019-03-16 11:11:00
668,668,Trespass,Open Investigation,2019-01-27 01:17:00
669,669,Extortion,Open Investigation,2019-05-04 00:49:00
670,670,Domestic Violence: Harassment,Unfounded,2018-09-02 14:41:00
671,671,Extortion,Open Investigation,2019-05-28 21:43:00
672,672,Theft,Open Investigation,2018-12-30 08:24:00
673,673,Shoplifting,Arrest,2018-11-11 15:17:00
674,674,Trespass,Unfounded,2018-11-03 23:47:00
675,675,Trespassing,unfounded,2018-11-14 10:10:00
676,676,Theft,Arrest,2018-10-17 21:11:00
677,677,Theft, Open Investigation,2019-08-01 00:32:00
678,678,Trespass,Arrest,2019-09-13 03:29:00
679,679,Liquor Law Violation,Unfounded,2019-05-29 09:03:00
680,680,Shoplifting, Closed,2019-01-09 07:50:00
681,681,Assault,Open Investigation,2019-01-01 09:22:00
682,682,Criminal Mischief,Open Investigation,2019-04-18 22:45:00
683,683,False Public Alarm,Arrest,2019-11-26 12:20:00
684,684,Fraud,Open Investigation,2019-07-26 22:26:00
685,685,Attempted Extortion,Open Investigation,2018-12-31 05:07:00
686,686,Rape,Closed,2018-09-23 20:07:00
687,687,False Public Alarm,Arrest,2018-12-14 22:53:00
688,688,Theft,Arrest,2019-08-06 06:10:00
689,689,Trespassing,Arrest,2018-11-20 21:11:00
690,690,Assault,Open Investigation,2018-10-07 03:47:00
691,691,Trespassing,Open Investigation,2019-03-27 02:22:00
692,692,Theft,Arrest,2019-06-23 04:53:00
693,693,Assault,Open Investigation,2019-04-25 21:02:00
694,694,Theft,Open Investigation,2019-05-21 06:11:00
695,695,Harassment: Bias Incident,Open Investigation,2019-09-24 08:14:00
696,696,Attempted Trespass 2,Open Investigation,2019-06-27 01:38:00
697,697,Shoplifting,Open Investigation,2019-01-20 08:06:00
698,698,Shoplifting, Arrest,2019-09-14 02:47:00
699,699,Criminal Mischief,Open Investigation,2018-12-23 15:16:00
700,700,Trespassing,Open Investigation,2019-08-16 15:55:00
701,701,Shoplifting,Judicial Referral,2019-09-14 02:31:00
702,702,Trespassing,Open Investigation,2019-08-14 03:01:00
703,703,Theft,Unfounded,2019-08-29 16:43:00
704,704,Hindering Possession of Burglary Tools,Open Investigation,2019-02-11 11:20:00
705,705,Identity Theft,Closed,2019-10-15 03:22:00
706,706,Fraud,Closed,2019-04-18 23:01:00
707,707,Theft,Open Investigation,2019-02-26 11:18:00
708,708,Shoplifting,Arrest,2019-04-06 05:43:00
709,709,Disorderly Conduct,Arrest,2019-09-07 13:10:00
710,710,Trespass,Open Investigation,2019-05-29 16:07:00
711,711,Fraud,,2019-01-25 10:28:00
712,712,Theft, Arrest,2019-03-26 01:54:00
713,713,Harassment,Arrest,2018-12-29 20:45:00
714,714,Assault,Judicial Referral,2018-11-07 15:58:00
715,715,Hindering Possession of Burglary Tools,Unfounded,2019-08-17 20:23:00
716,716,Trespassing,Closed,2019-03-15 05:36:00
717,717,Criminal Mischief,Open Investigation,2018-12-03 11:20:00
718,718,Disorderly Conduct,Unfounded,2018-08-23 09:21:00
719,719,Fraud,Closed,2019-04-10 11:53:00
720,720,Assault,Unfounded,2019-08-29 16:50:00
721,721,Harassment,Open Investigation,2019-05-16 17:49:00
722,722,Harassment: Bias Incident,Open Investigation,2018-12-29 11:01:00
723,723,Fraud,Closed,2019-11-24 17:45:00
724,724,Fraud,Open Investigation,2019-11-02 08:11:00
725,725,Bias Intimidation,Arrest,2019-01-11 06:22:00
726,726,Theft,Arrest,2019-07-27 07:40:00
727,727,Shoplifting,Open Investigation,2019-05-13 01:16:00
728,728,Trespassing,Unfounded,2019-05-07 22:31:00
729,729,Criminal Mischief,Arrest,2019-03-07 05:49:00
730,730,Liquor Law Violation,Open Investigation,2019-01-15 02:40:00
731,731,Attempted Fraud,Closed,2019-12-05 22:46:00
732,732,Trespass,Open Investigation,2019-07-01 02:53:00
733,733,Theft,Open Investigation,2018-12-13 21:37:00
734,734,Trespassing,Unfounded,2019-02-17 01:42:00
735,735,Harassment: Stalking,Arrest,2019-02-14 05:45:00
736,736,Criminal Mischief, Closed,2018-09-14 13:53:00
737,737,Disorderly Conduct,Closed,2019-06-13 14:20:00
738,738,Fraud,Open Investigation,2019-06-27 10:17:00
739,739,Trespassing, Closed,2018-11-26 22:38:00
740,740,Theft: Criminal Mischief,Closed,2019-03-03 14:58:00
741,741,Lewdness,Arrest,2019-07-25 17:22:00
742,742,Trespassing,Open Investigation,2019-07-17 22:09:00
743,743,Intimidation,Closed,2019-01-08 05:33:00
744,744,Terroristic Threats,Open Investigation,2019-06-14 11:57:00
745,745,Harassment,Judicial Referral,2019-01-02 18:54:00
746,746,Rape,Unfounded,2019-08-07 16:42:00
747,747,Assault,Arrest,2019-10-21 17:37:00
748,748,Extortion,Closed,2018-12-21 07:18:00
749,749,Harassment: Bias Incident,Open Investigation,2018-12-30 22:32:00
750,750,Theft,Arrest,2019-06-26 08:38:00
751,751,Liquor Law Violation, Arrest,2019-04-30 11:03:00
752,752,Theft,Open Investigation,2019-06-01 23:18:00
753,753,Assault,Open Investigation,2019-02-28 23:55:00
754,754,Attempted Fraud,Closed,2019-07-13 21:13:00
755,755,Theft,Open Investigation,2018-12-10 04:08:00
756,756,Burglary,Arrest,2019-02-16 04:42:00
757,757,Domestic Violence: Harassment,Arrest,2019-10-06 02:02:00
758,758,Trespass, Open Investigation,2019-11-26 04:11:00
759,759,Criminal Mischief,Open Investigation,2019-09-28 06:06:00
760,760,Theft: Criminal Mischief,Arrest,2019-09-24 02:28:00
761,761,Theft,Open Investigation,2019-10-28 19:04:00
762,762,Theft,Open Investigation,2019-02-15 21:32:00
763,763,Attempted Trespass 2,Open Investigation,2019-07-16 14:04:00
764,764,Shoplifting,Closed,2018-11-27 19:00:00
765,765,Aggravated Assault,Open Investigation,2019-02-28 04:24:00
766,766,Trespassing,Open Investigation,2019-01-31 10:24:00
767,767,Rape,Open Investigation,2018-12-30 12:04:00
768,768,Shoplifting,Arrest,2019-10-15 19:53:00
769,769,Criminal Mischief,Open Investigation,2019-05-04 17:32:00
770,770,Theft,Open Investigation,2019-11-25 20:07:00
771,771,Shoplifting,Arrest,2018-12-04 17:22:00
772,772,Criminal Mischief,Open Investigation,2019-02-02 11:20:00
773,773,Shoplifting , Open Investigation,2018-10-03 21:55:00
774,774,Lewdness,Closed,2018-12-28 07:34:00
775,775,Trespassing,,2018-10-29 08:09:00
776,776,Trespassing,Open Investigation,2019-07-16 01:48:00
777,777,Trespassing,Arrest,2019-11-23 09:22:00
778,778,Trespass,Arrest,2018-11-01 09:47:00
779,779,Attempted Extortion,Arrest,2018-12-07 17:33:00
780,780,Trespassing,Open Investigation,2019-02-24 17:16:00
781,781,Harassment: Bias Incident,unfounded,2019-11-07 20:03:00
782,782,Trespass,Judicial Referral,2019-07-05 12:21:00
783,783,Theft,Open Investigation,2019-01-24 23:13:00
784,784,Harassment,Open Investigation,2019-06-05 04:21:00
785,785,Obstruction of Justice,Open Investigation,2019-06-21 21:59:00
786,786,Domestic Violence: Harassment,Open Investigation,2019-07-25 18:04:00
787,787,Shoplifting,Open Investigation,2018-12-03 10:24:00
788,788,Trespassing,Judicial Referral,2018-11-13 09:57:00
789,789,Fraud,Unfounded,2019-03-14 19:22:00
790,790,Theft,Open Investigation,2019-08-03 12:23:00
791,791,Theft,Open Investigation,2019-11-08 23:23:00
792,792,Trespass,Open Investigation,2018-11-01 09:48:00
793,793,Theft,Open Investigation,2019-04-06 22:41:00
794,794,False Public Alarm,Open Investigation,2018-11-25 15:45:00
795,795,Assault,Open Investigation,2018-12-03 04:33:00
796,796,Intimidation,Open Investigation,2018-12-31 04:40:00
797,797,Theft,Closed,2019-10-20 14:21:00
798,798,Harassment,Open Investigation,2019-07-07 10:05:00
799,799,Assault,Open Investigation,2019-05-01 17:08:00
800,800,Shoplifting,Open Investigation,2018-12-31 16:09:00
801,801,Trespassing,unfounded,2019-05-03 21:18:00
802,802,Theft,Arrest,2018-09-20 17:04:00
803,803,Shoplifting,Closed,2019-10-12 07:53:00
804,804,Shoplifting,Open Investigation,2019-03-22 19:01:00
805,805,Trespass,Open Investigation,2018-12-09 12:53:00
806,806,Possession of Burglary Tools 2,Open Investigation,2019-04-26 23:31:00
807,807,Harassment,Arrest,2019-02-14 02:54:00
808,808,Assault,Open Investigation,2019-05-15 02:08:00
809,809,Assault: Domestic Violence,Open Investigation,2018-12-21 06:27:00
810,810,Theft: Bias Incident,,2019-10-14 19:06:00
811,811,Theft,Open Investigation,2019-02-28 06:23:00
812,812,Trespass,Open Investigation,2019-05-10 08:55:00
813,813,Theft: Criminal Mischief,Open Investigation,2019-07-25 14:44:00
814,814,Criminal Mischief,Open Investigation,2019-09-28 04:58:00
815,815,Theft: Bias Incident,Open Investigation,2019-07-18 08:20:00
816,816,Fraud,Open Investigation,2019-08-08 14:08:00
817,817,Harassment: Trespassing,Closed,2018-11-15 19:16:00
818,818,Shoplifting, Arrest,2019-05-04 06:02:00
819,819,Lewdness,unfounded,2019-07-10 10:43:00
820,820,Possession of Burglary Tools 2,Open Investigation,2019-06-30 15:02:00
821,821,Theft,Open Investigation,2019-04-14 07:05:00
822,822,Lewdness,Open Investigation,2019-09-21 19:00:00
823,823,Fraud,Open Investigation,2019-01-10 02:08:00
824,824,Theft,Open Investigation,2019-01-19 03:07:00
825,825,Fraud,Open Investigation,2019-07-16 07:10:00
826,826,Trespassing,Open Investigation,2019-02-24 22:44:00
827,827,Trespassing,Open Investigation,2019-05-28 09:30:00
828,828,Shoplifting ,Open Investigation,2019-06-12 11:27:00
829,829,Harassment,Open Investigation,2018-10-15 06:27:00
830,830,Harassment: Domestic Violence,Arrest,2019-06-09 21:23:00
831,831,Burglary,Open Investigation,2018-10-31 10:07:00
832,832,Theft,Unfounded,2018-11-15 04:28:00
833,833,Trespassing,Open Investigation,2019-01-17 09:29:00
834,834,Theft,Open Investigation,2018-12-25 03:08:00
835,835,Trespass,Judicial Referral,2019-03-16 00:19:00
836,836,Theft,Arrest,2019-02-09 17:27:00
837,837,Trespassing,Open Investigation,2019-10-29 12:46:00
838,838,Harassment,Open Investigation,2019-04-13 02:27:00
839,839,Trespassing,Open Investigation,2019-09-10 07:14:00
840,840,False Public Alarm,Open Investigation,2019-07-02 03:26:00
841,841,Theft: Bias Incident,Open Investigation,2019-09-27 17:02:00
842,842,Defiant Trespass: Aggravated Assault, Arrest,2018-11-23 02:51:00
843,843,Theft,Open Investigation,2019-09-25 23:55:00
844,844,Theft,Open Investigation,2019-02-19 10:05:00
845,845,Intimidation,Unfounded,2019-03-08 17:58:00
846,846,False Public Alarm,Open Investigation,2019-03-03 01:30:00
847,847,Extortion,Open Investigation,2018-12-11 20:09:00
848,848,Assault,Open Investigation,2019-07-19 04:55:00
849,849,Criminal Mischief,Open Investigation,2019-01-14 06:27:00
850,850,Shoplifting ,Arrest,2018-10-16 21:17:00
851,851,Trespassing,Arrest,2018-11-04 21:44:00
852,852,Theft,Open Investigation,2019-11-04 23:30:00
853,853,Theft,Arrest,2019-09-25 01:11:00
854,854,Rape,Arrest,2019-11-02 23:44:00
855,855,Attempted Theft,Closed,2019-03-19 08:38:00
856,856,Trespass,Open Investigation,2019-10-15 08:29:00
857,857,Bias Intimidation,Open Investigation,2019-08-26 04:36:00
858,858,Harassment: Bias Incident,Open Investigation,2018-11-25 09:15:00
859,859,Shoplifting , Closed,2019-02-16 00:41:00
860,860,Theft,Open Investigation,2018-12-16 13:09:00
861,861,Trespassing,Open Investigation,2019-11-05 17:59:00
862,862,Theft,Open Investigation,2019-06-01 14:02:00
863,863,Lewdness,Open Investigation,2019-04-08 13:34:00
864,864,Theft,Open Investigation,2019-02-25 04:13:00
865,865,Terroristic Threats,Arrest,2018-11-25 10:11:00
866,866,Rape,Judicial Referral,2018-11-28 07:41:00
867,867,Trespassing,Closed,2019-09-17 10:08:00
868,868,Harassment,Open Investigation,2019-03-08 18:15:00
869,869,Stalking,Judicial Referral,2018-11-19 20:46:00
870,870,Harassment,Arrest,2019-02-06 23:00:00
871,871,Defiant Trespass, Closed,2019-06-07 20:18:00
872,872,Criminal Mischief,Open Investigation,2019-11-22 01:42:00
873,873,Theft,Open Investigation,2019-11-23 15:10:00
874,874,Fraud,Open Investigation,2018-12-23 04:20:00
875,875,Theft,Open Investigation,2019-04-30 15:38:00
876,876,Defiant Trespass: Aggravated Assault,Open Investigation,2019-01-30 19:18:00
877,877,Defiant Trespass: Aggravated Assault,Arrest,2019-08-18 05:52:00
878,878,Theft,Open Investigation,2019-03-04 22:29:00
879,879,Shoplifting,Arrest,2018-11-08 18:21:00
880,880,Theft,Judicial Referral,2019-10-14 14:51:00
881,881,Trespassing,Arrest,2019-02-25 17:15:00
882,882,Trespassing,Closed,2018-11-01 00:24:00
883,883,Bias Intimidation,Unfounded,2018-12-14 21:44:00
884,884,Shoplifting,Arrest,2019-10-20 00:49:00
885,885,Trespassing,Open Investigation,2019-01-15 21:42:00
886,886,Service of Warrant,Open Investigation,2018-12-28 18:54:00
887,887,Trespassing,Open Investigation,2019-04-21 23:15:00
888,888,Rape,Open Investigation,2019-10-28 00:39:00
889,889,Theft,Arrest,2018-11-29 23:13:00
890,890,Criminal Mischief,Open Investigation,2019-09-05 20:06:00
891,891,Shoplifting,Open Investigation,2019-05-18 11:21:00
892,892,Assault,Open Investigation,2019-03-07 00:06:00
893,893,Criminal Mischief, Arrest,2018-11-22 23:39:00
894,894,Shoplifting,Open Investigation,2019-02-27 19:32:00
895,895,False Public Alarm,Arrest,2019-07-26 01:57:00
896,896,Theft, Closed,2019-08-27 06:26:00
897,897,Theft,Arrest,2019-05-19 18:00:00
898,898,Trespassing,Unfounded,2019-08-09 05:47:00
899,899,Attempted Extortion,Open Investigation,2019-08-07 05:45:00
900,900,Harassment,Unfounded,2019-08-31 05:30:00
901,901,Criminal Mischief,Open Investigation,2019-03-29 09:32:00
902,902,Theft,Open Investigation,2019-06-08 01:11:00
903,903,Trespass,Open Investigation,2019-01-21 19:56:00
904,904,Burglary,Open Investigation,2019-06-06 14:13:00
905,905,Theft,Unfounded,2018-12-11 18:50:00
906,906,Trespass,Closed,2019-01-01 16:36:00
907,907,Aggravated Assault,Unfounded,2019-03-03 01:02:00
908,908,Theft,Open Investigation,2018-11-28 12:24:00
909,909,Theft,Open Investigation,2018-09-23 07:12:00
910,910,Trespassing,Open Investigation,2019-05-01 15:46:00
911,911,Harassment,Open Investigation,2019-01-25 16:36:00
912,912,Fraud,Closed,2019-02-04 12:22:00
913,913,Theft,Closed,2019-07-12 08:00:00
914,914,Shoplifting,,2019-04-25 03:10:00
915,915,Theft,Open Investigation,2019-01-06 10:26:00
916,916,Trespass,Open Investigation,2019-06-06 22:46:00
917,917,Criminal Mischief,Open Investigation,2018-12-16 02:58:00
918,918,Shoplifting,Open Investigation,2019-04-04 07:44:00
919,919,False Public Alarm,Open Investigation,2019-02-01 11:44:00
920,920,Harassment: Bias Incident,Open Investigation,2019-01-10 15:05:00
921,921,Theft: Bias Incident,Closed,2019-06-05 01:49:00
922,922,Trespassing,Open Investigation,2019-03-29 14:00:00
923,923,Liquor Law Violation,Unfounded,2019-01-16 07:22:00
924,924,Shoplifting,Arrest,2019-06-02 04:45:00
925,925,Domestic Violence: Harassment,Unfounded,2019-07-28 22:00:00
926,926,Theft,Open Investigation,2019-03-15 11:40:00
927,927,Shoplifting,Open Investigation,2019-07-03 16:14:00
928,928,False Public Alarm,Unfounded,2019-01-29 14:17:00
929,929,Trespassing,Closed,2019-12-11 11:09:00
930,930,Harassment,Open Investigation,2019-09-16 20:48:00
931,931,Theft,Open Investigation,2019-09-03 23:47:00
932,932,Burglary,Open Investigation,2019-08-14 21:49:00
933,933,Trespass,Open Investigation,2019-06-09 07:02:00
934,934,Harassment,Open Investigation,2019-01-21 22:12:00
935,935,False Public Alarm,Unfounded,2019-09-07 06:26:00
936,936,Trespassing,Open Investigation,2019-10-11 20:32:00
937,937,Fraud,Open Investigation,2019-10-11 19:48:00
938,938,Shoplifting,Arrest,2019-07-28 10:46:00
