,Unnamed: 0,Classification,Disposition,datetime
465,465,Theft,Arrest,2019-11-27 17:56:00
466,466,Shoplifting,Open Investigation,2020-08-17 10:30:00
467,467,Trespassing,Open Investigation,2020-02-13 23:10:00
468,468,Identity Theft,Arrest,2020-07-23 14:03:00
469,469,Theft,Arrest,2019-11-12 00:24:00
470,470,Theft,Open Investigation,2020-08-04 15:17:00
471,471,Harassment: Bias Incident,Open Investigation,2020-12-28 19:37:00
472,472,Trespass,Open Investigation,2020-04-19 19:15:00
473,473,Criminal Mischief,Open Investigation,2019-11-27 22:46:00
474,474,Theft: Bias Incident,Open Investigation,2020-05-06 22:28:00
475,475,Harassment: Bias Incident,Open Investigation,2020-07-29 10:54:00
476,476,Harassment,Arrest,2020-08-26 01:12:00
477,477,Domestic Violence: Harassment,Open Investigation,2020-03-29 23:55:00
478,478,Service of Warrant,Open Investigation,2019-10-08 02:19:00
479,479,Trespassing,Open Investigation,2019-11-29 23:55:00
480,480,Assault: Domestic Violence,Arrest,2020-04-26 09:19:00
481,481,Terroristic Threats,Arrest,2019-12-30 15:52:00
482,482,Trespass,Unfounded,2020-04-06 17:29:00
483,483,Fraud, Open Investigation,2020-02-20 22:01:00
484,484,Assault,Open Investigation,2019-11-12 11:21:00
485,485,Trespass,Closed,2020-08-15 11:45:00
486,486,Theft,Arrest,2020-03-09 14:09:00
487,487,Identity Theft,Open Investigation,2020-01-16 18:13:00
488,488,Shoplifting,Arrest,2020-04-11 10:53:00
489,489,Burglary,Open Investigation,2019-12-14 17:38:00
490,490,Attempted Fraud,Closed,2020-07-27 11:00:00
491,491,Theft,Open Investigation,2020-10-01 22:26:00
492,492,Trespassing,Judicial Referral,2020-04-22 17:00:00
493,493,Attempted Theft,Unfounded,2019-12-21 19:12:00
494,494,Theft,Closed,2019-11-05 09:09:00
495,495,Harassment,Arrest,2019-09-11 08:37:00
496,496,Shoplifting,Open Investigation,2020-07-02 15:15:00
497,497,Domestic Violence: Harassment,Open Investigation,2020-06-12 15:54:00
498,498,Theft,Open Investigation,2019-12-29 17:22:00
499,499,Criminal Mischief,,2020-12-10 02:42:00
500,500,Fraud,Open Investigation,2019-09-09 06:21:00
501,501,Harassment,Judicial Referral,2019-12-04 09:08:00
502,502,Criminal Mischief,Open Investigation,2020-04-20 13:02:00
503,503,Trespassing,Open Investigation,2019-12-15 21:43:00
504,504,Theft,Open Investigation,2020-01-17 01:02:00
505,505,Theft,Unfounded,2020-01-31 14:51:00
506,506,Burglary, Open Investigation,2019-11-08 01:46:00
507,507,Criminal Mischief,Unfounded,2020-07-07 11:05:00
508,508,Theft,Arrest,2020-01-21 00:52:00
509,509,Shoplifting,Arrest,2020-08-30 07:17:00
510,510,Trespassing,Arrest,2020-12-02 18:57:00
511,511,Trespassing,Closed,2020-04-06 22:30:00
512,512,Fraud,Closed,2020-03-08 03:36:00
513,513,Theft,Open Investigation,2020-05-26 08:38:00
514,514,Harassment,Open Investigation,2019-11-20 16:34:00
515,515,Trespass, Closed,2020-05-01 08:02:00
516,516,Theft,Unfounded,2020-04-26 14:12:00
517,517,Criminal Mischief,Open Investigation,2020-09-05 01:36:00
518,518,Shoplifting,Closed,2019-12-31 08:24:00
519,519,Rape,Closed,2020-04-13 22:46:00
520,520,Trespassing,Open Investigation,2020-04-01 14:58:00
521,521,Theft,Open Investigation,2019-10-13 04:19:00
522,522,Trespass,,2020-03-27 15:45:00
523,523,Trespassing,,2019-11-24 22:14:00
524,524,Criminal Mischief,Unfounded,2020-03-13 00:07:00
525,525,Harassment: Bias Incident,Open Investigation,2019-09-10 09:16:00
526,526,Theft,Unfounded,2020-09-27 03:28:00
527,527,Service of Warrant,Open Investigation,2020-09-30 10:40:00
528,528,Assault: Domestic Violence,Open Investigation,2019-12-28 23:13:00
529,529,Defiant Trespass: Aggravated Assault,Open Investigation,2020-11-05 09:41:00
530,530,Harassment,Arrest,2020-07-09 12:46:00
531,531,Burglary,Arrest,2020-04-06 00:55:00
532,532,Obstruction of Justice,Arrest,2020-03-30 05:46:00
533,533,Rape,Open Investigation,2020-04-25 22:05:00
534,534,Shoplifting,Open Investigation,2020-04-29 08:59:00
535,535,Harassment,Open Investigation,2020-08-23 01:45:00
536,536,Harassment: Domestic Violence,Unfounded,2019-11-30 17:57:00
537,537,Theft,Open Investigation,2020-02-15 10:30:00
538,538,Shoplifting,Closed,2020-07-21 20:27:00
539,539,Theft,Open Investigation,2020-10-07 00:44:00
540,540,Theft: Bias Incident,Judicial Referral,2020-12-10 07:39:00
541,541,Theft,Open Investigation,2019-12-21 02:00:00
542,542,Harassment: Bias Incident,Open Investigation,2019-12-24 14:42:00
543,543,Shoplifting,Arrest,2020-02-03 09:56:00
544,544,Theft,Arrest,2020-04-12 23:58:00
545,545,Obstruction of Justice,,2019-12-27 12:08:00
546,546,Fraud,Open Investigation,2020-06-23 20:49:00
547,547,Trespassing,Unfounded,2019-12-09 04:37:00
548,548,Shoplifting,Open Investigation,2020-09-08 08:56:00
549,549,Attempted Extortion, Closed,2020-10-12 23:33:00
550,550,Theft,Arrest,2019-12-20 09:28:00
551,551,Burglary,Unfounded,2020-09-20 10:27:00
552,552,Theft,Arrest,2020-03-27 13:57:00
553,553,Aggravated Assault,Unfounded,2019-10-06 04:38:00
554,554,Criminal Mischief,Open Investigation,2019-12-29 22:29:00
555,555,Theft,Open Investigation,2020-10-16 16:34:00
556,556,Shoplifting ,Open Investigation,2019-11-15 14:56:00
557,557,Disorderly Conduct,Open Investigation,2019-09-09 15:12:00
558,558,Lewdness,Open Investigation,2019-10-18 05:02:00
559,559,Lewdness,Arrest,2019-12-22 10:02:00
560,560,Trespassing,Closed,2020-01-12 19:04:00
561,561,Harassment,Judicial Referral,2020-05-07 23:36:00
562,562,Theft,Open Investigation,2020-09-08 07:01:00
563,563,Terroristic Threats,Closed,2020-09-14 01:19:00
564,564,Attempted Theft,Closed,2020-05-04 08:20:00
565,565,Assault: Domestic Violence,Open Investigation,2020-02-04 21:57:00
566,566,Criminal Mischief,Open Investigation,2020-08-08 22:00:00
567,567,Shoplifting,Closed,2020-12-26 14:12:00
568,568,Harassment,Open Investigation,2019-12-03 13:52:00
569,569,Harassment,Open Investigation,2020-03-25 12:09:00
570,570,Rape,Open Investigation,2020-05-12 13:52:00
571,571,Harassment,Unfounded,2019-11-28 15:23:00
572,572,Assault,Open Investigation,2020-01-16 04:53:00
573,573,Trespass,Open Investigation,2020-02-19 08:32:00
574,574,Criminal Mischief,Open Investigation,2020-03-30 12:49:00
575,575,Criminal Mischief,,2020-08-31 08:22:00
576,576,Trespassing,Closed,2020-09-01 13:02:00
577,577,Criminal Mischief,Unfounded,2020-01-12 15:16:00
578,578,Trespassing,Arrest,2020-04-11 21:22:00
579,579,Theft,Open Investigation,2020-08-09 21:33:00
580,580,Fraud,Open Investigation,2020-08-19 07:48:00
581,581,Theft,Open Investigation,2020-02-13 18:43:00
582,582,False Public Alarm,Arrest,2020-01-14 01:14:00
583,583,Criminal Mischief,Open Investigation,2020-03-19 06:54:00
584,584,Theft,Arrest,2019-12-14 10:57:00
585,585,Trespass,Arrest,2020-07-24 05:32:00
586,586,Theft,Open Investigation,2020-06-02 07:20:00
587,587,Liquor Law Violation,Unfounded,2019-10-25 00:38:00
588,588,Trespassing,Arrest,2020-04-24 22:20:00
589,589,Theft,Open Investigation,2020-09-29 16:39:00
590,590,Assault: Domestic Violence,Open Investigation,2019-12-04 17:49:00
591,591,Theft,unfounded,2020-09-28 15:04:00
592,592,Attempted Extortion,,2020-10-02 02:40:00
593,593,Trespassing,Open Investigation,2020-02-14 18:35:00
594,594,Fraud,Open Investigation,2020-07-21 19:17:00
595,595,Trespassing,Open Investigation,2020-04-26 08:44:00
596,596,Liquor Law Violation,Arrest,2020-02-13 12:17:00
597,597,Harassment,Open Investigation,2019-11-13 07:21:00
598,598,Theft,Open Investigation,2020-10-18 12:54:00
599,599,Theft,Open Investigation,2020-02-01 18:59:00
600,600,Trespass,Unfounded,2020-10-16 05:05:00
601,601,Harassment,Open Investigation,2020-10-01 00:20:00
602,602,Trespassing,Open Investigation,2019-12-11 09:41:00
603,603,Harassment,Open Investigation,2020-03-12 14:30:00
604,604,Fraud,Unfounded,2019-12-10 12:17:00
605,605,Trespass,unfounded,2020-03-07 19:37:00
606,606,Intimidation,Open Investigation,2020-06-25 23:19:00
607,607,Theft,Open Investigation,2020-08-25 23:50:00
608,608,Theft,Closed,2020-06-20 02:02:00
609,609,Assault,Arrest,2020-06-27 18:52:00
610,610,Trespassing,Closed,2020-01-20 01:13:00
611,611,Trespassing,Open Investigation,2019-11-23 11:58:00
612,612,Shoplifting,Arrest,2020-02-13 13:13:00
613,613,Identity Theft,Unfounded,2019-12-17 04:31:00
614,614,Shoplifting ,Open Investigation,2019-10-02 20:17:00
615,615,Shoplifting,Open Investigation,2020-11-19 06:35:00
616,616,Obstruction of Justice,Open Investigation,2020-04-16 23:50:00
617,617,Harassment,Open Investigation,2020-01-06 09:29:00
618,618,Harassment,Open Investigation,2020-02-02 03:48:00
619,619,Trespass,Open Investigation,2020-05-15 17:44:00
620,620,Liquor Law Violation,Arrest,2020-01-15 07:29:00
621,621,Theft,Open Investigation,2020-04-21 20:36:00
622,622,Shoplifting,Unfounded,2020-02-14 06:21:00
623,623,Attempted Extortion,Open Investigation,2020-07-02 01:54:00
624,624,Theft,Open Investigation,2020-08-06 12:40:00
625,625,Harassment: Bias Incident,Open Investigation,2020-06-29 09:01:00
626,626,Rape,unfounded,2020-11-03 05:59:00
627,627,Shoplifting ,Open Investigation,2020-06-29 13:31:00
628,628,Harassment: Bias Incident,Open Investigation,2020-09-25 01:13:00
629,629,Liquor Law Violation,Closed,2020-05-14 11:14:00
630,630,Theft,Arrest,2020-02-21 14:00:00
631,631,Theft,Arrest,2019-11-10 18:43:00
632,632,Harassment,Open Investigation,2020-02-08 17:09:00
633,633,Theft,Closed,2019-12-02 08:35:00
634,634,Shoplifting,Open Investigation,2019-12-10 01:11:00
635,635,Harassment,Unfounded,2020-09-21 23:50:00
636,636,Harassment,,2020-04-18 06:09:00
637,637,Theft,Arrest,2020-06-26 19:28:00
638,638,Rape,Open Investigation,2020-08-16 20:19:00
639,639,Extortion,Closed,2020-04-15 01:48:00
640,640,Trespass,Unfounded,2020-10-25 00:21:00
641,641,Theft: Criminal Mischief,Arrest,2020-01-11 19:29:00
642,642,Theft,Open Investigation,2019-11-06 06:09:00
643,643,Trespassing,Open Investigation,2020-08-29 23:05:00
644,644,Harassment,Open Investigation,2020-06-28 10:44:00
645,645,Hindering Possession of Burglary Tools,Judicial Referral,2020-12-17 22:54:00
646,646,Theft,Open Investigation,2020-03-11 11:45:00
647,647,Harassment: Fraud,Closed,2020-04-25 06:56:00
648,648,Theft,Open Investigation,2020-07-12 19:58:00
649,649,Trespassing,Open Investigation,2020-01-08 19:09:00
650,650,Attempted Trespass 2,Open Investigation,2020-01-15 23:47:00
651,651,Criminal Mischief,Unfounded,2020-02-09 13:58:00
652,652,Theft,Arrest,2020-01-28 13:17:00
653,653,Shoplifting,Open Investigation,2020-04-23 08:27:00
654,654,Defiant Trespass,Unfounded,2020-03-02 13:30:00
655,655,Theft,Open Investigation,2020-07-13 04:12:00
656,656,Trespassing,Arrest,2020-03-09 20:14:00
657,657,Obstruction of Justice,Open Investigation,2020-10-25 20:43:00
658,658,Rape,Closed,2020-11-06 07:14:00
659,659,Theft,Open Investigation,2020-02-11 00:23:00
660,660,Disorderly Conduct,Open Investigation,2020-08-01 23:19:00
661,661,Fraud,Open Investigation,2020-01-29 15:07:00
662,662,Theft,Arrest,2020-04-25 21:56:00
663,663,Theft, Arrest,2020-04-04 12:15:00
664,664,Trespassing,Open Investigation,2019-11-24 21:29:00
665,665,Attempted Trespass 2,Closed,2020-02-24 07:11:00
666,666,Assault,Judicial Referral,2020-08-18 08:55:00
667,667,Shoplifting,Open Investigation,2020-05-21 12:31:00
668,668,Shoplifting ,Unfounded,2020-07-02 14:04:00
669,669,Trespassing,Open Investigation,2020-03-21 17:31:00
670,670,Theft,Open Investigation,2020-03-31 17:10:00
671,671,Attempted Extortion,Arrest,2019-11-07 04:57:00
672,672,Theft: Criminal Mischief,Open Investigation,2020-01-04 17:57:00
673,673,Intimidation,Open Investigation,2020-01-31 23:55:00
674,674,Theft: Criminal Mischief,Unfounded,2020-02-02 22:01:00
675,675,Criminal Mischief,Open Investigation,2020-02-28 07:03:00
676,676,Trespassing,Open Investigation,2020-09-26 04:32:00
677,677,Theft,Open Investigation,2020-03-23 20:12:00
678,678,Theft,Open Investigation,2020-05-30 02:08:00
679,679,Identity Theft,Open Investigation,2020-01-15 06:40:00
680,680,Disorderly Conduct,Open Investigation,2020-09-26 12:34:00
681,681,Assault: Domestic Violence,Open Investigation,2020-01-26 13:48:00
682,682,Trespassing,Arrest,2020-01-25 17:54:00
683,683,Harassment,Open Investigation,2020-03-29 05:40:00
684,684,Shoplifting , Closed,2020-11-09 10:21:00
685,685,Shoplifting ,Open Investigation,2019-11-28 21:38:00
686,686,Trespassing,Arrest,2020-06-18 09:42:00
687,687,Criminal Mischief,Arrest,2020-05-11 23:56:00
688,688,Fraud,Closed,2020-05-30 17:43:00
689,689,Attempted Theft,Open Investigation,2019-11-26 00:40:00
690,690,Trespassing,Closed,2020-08-26 07:37:00
691,691,Shoplifting,Open Investigation,2020-04-11 17:51:00
692,692,False Public Alarm,Closed,2020-10-22 04:37:00
693,693,Shoplifting,Closed,2020-09-04 13:48:00
694,694,Trespassing,Open Investigation,2020-02-07 17:05:00
695,695,Rape,,2019-12-19 02:59:00
696,696,Criminal Mischief,Open Investigation,2019-12-05 18:53:00
697,697,Trespass,Open Investigation,2020-10-16 14:33:00
698,698,Shoplifting,Closed,2020-04-11 00:09:00
699,699,Theft,Open Investigation,2019-10-05 10:35:00
700,700,Attempted Theft,Closed,2020-01-15 08:02:00
701,701,Defiant Trespass: Aggravated Assault,Open Investigation,2020-05-09 03:22:00
702,702,Theft,Open Investigation,2019-12-15 11:17:00
703,703,Theft,Open Investigation,2020-02-11 02:52:00
704,704,Rape,Open Investigation,2020-08-07 00:47:00
705,705,Fraud,,2019-11-29 09:04:00
706,706,Disorderly Conduct,Arrest,2020-02-07 11:59:00
707,707,Domestic Violence: Harassment,Unfounded,2019-12-11 21:36:00
708,708,Harassment: Fraud,Open Investigation,2020-12-02 13:11:00
709,709,Theft,Unfounded,2019-11-15 00:55:00
710,710,Theft,Open Investigation,2019-11-25 19:54:00
711,711,Fraud,Open Investigation,2020-08-18 17:19:00
712,712,Shoplifting,Open Investigation,2020-06-02 17:03:00
713,713,Trespassing,Judicial Referral,2020-12-09 15:01:00
714,714,Fraud,Arrest,2019-12-21 07:01:00
715,715,Theft,,2020-11-04 07:35:00
716,716,Criminal Mischief, Closed,2020-06-28 18:06:00
717,717,Trespass,Open Investigation,2020-06-15 05:32:00
718,718,Trespassing,Open Investigation,2020-06-06 04:56:00
719,719,Attempted Theft,Judicial Referral,2020-10-12 08:34:00
720,720,Theft,Open Investigation,2020-04-08 09:37:00
721,721,Criminal Mischief,Open Investigation,2020-02-14 04:20:00
722,722,Attempted Extortion,unfounded,2019-11-03 12:43:00
723,723,Trespassing,Open Investigation,2020-10-07 11:21:00
724,724,Fraud,Open Investigation,2020-06-04 14:57:00
725,725,Defiant Trespass: Aggravated Assault,Open Investigation,2020-10-19 20:24:00
726,726,Fraud,Arrest,2020-09-27 07:29:00
727,727,Attempted Trespass 2,Open Investigation,2020-12-16 12:48:00
728,728,Fraud, Closed,2020-01-27 18:48:00
729,729,Theft,Arrest,2020-10-15 05:32:00
730,730,Intimidation,Open Investigation,2019-12-05 05:25:00
731,731,Rape,Closed,2020-10-20 12:12:00
732,732,Harassment: Domestic Violence,Arrest,2019-11-30 01:41:00
733,733,Hindering Possession of Burglary Tools, Arrest,2020-08-28 03:33:00
734,734,Harassment: Domestic Violence,Arrest,2020-05-26 23:25:00
735,735,Theft,Closed,2020-05-04 17:43:00
736,736,Harassment,Open Investigation,2020-06-30 23:56:00
737,737,Harassment: Domestic Violence,Open Investigation,2020-07-18 00:59:00
738,738,Terroristic Threats,Open Investigation,2020-03-15 00:47:00
739,739,Obstruction of Justice,Open Investigation,2020-09-08 20:32:00
740,740,Trespass,Arrest,2020-08-20 22:53:00
741,741,Theft,Closed,2019-12-19 10:48:00
742,742,Terroristic Threats,Open Investigation,2020-07-16 10:59:00
743,743,Criminal Mischief,Open Investigation,2020-10-18 10:39:00
744,744,Stalking,Open Investigation,2020-08-19 09:41:00
745,745,Trespassing,Open Investigation,2020-10-23 00:16:00
746,746,Theft,Open Investigation,2020-01-23 07:02:00
747,747,Theft,Open Investigation,2020-05-29 15:30:00
748,748,Assault,Open Investigation,2020-05-31 22:13:00
749,749,Attempted Theft,Closed,2020-04-29 11:25:00
750,750,Attempted Trespass 2,Open Investigation,2020-09-23 12:54:00
751,751,Theft,Open Investigation,2020-03-19 10:48:00
752,752,Criminal Mischief, Arrest,2019-10-02 15:16:00
753,753,Shoplifting,Open Investigation,2020-07-14 21:18:00
754,754,Criminal Mischief,Open Investigation,2020-09-23 17:23:00
755,755,Theft,Open Investigation,2020-06-26 07:38:00
756,756,Disorderly Conduct,Open Investigation,2020-10-13 06:54:00
757,757,Criminal Mischief,Arrest,2020-03-16 01:32:00
758,758,Trespassing,Open Investigation,2020-07-09 05:31:00
759,759,Theft,Closed,2020-02-01 08:36:00
760,760,Criminal Mischief,Open Investigation,2020-08-15 21:49:00
761,761,Assault,Open Investigation,2020-07-17 10:07:00
762,762,Harassment: Bias Incident, Arrest,2019-12-14 18:17:00
763,763,Trespassing,Open Investigation,2020-07-13 06:13:00
764,764,Theft,Open Investigation,2020-03-25 05:52:00
765,765,Trespassing,Arrest,2019-12-28 15:05:00
766,766,Theft,Closed,2020-01-15 18:12:00
767,767,Theft,Open Investigation,2020-01-20 10:09:00
768,768,Harassment: Bias Incident,Open Investigation,2020-03-24 00:27:00
769,769,Liquor Law Violation,Open Investigation,2020-10-22 17:23:00
770,770,Theft: Bias Incident,Arrest,2019-10-27 07:48:00
771,771,Harassment,Open Investigation,2020-03-31 05:35:00
772,772,Theft,Open Investigation,2020-06-29 09:40:00
773,773,Criminal Mischief,Closed,2019-10-28 18:18:00
774,774,Trespass,Closed,2020-05-03 15:46:00
775,775,Harassment: Bias Incident,Unfounded,2020-04-04 03:54:00
776,776,Extortion,Arrest,2020-11-14 21:31:00
777,777,Criminal Mischief,Open Investigation,2019-12-06 11:12:00
778,778,Theft,,2019-09-11 10:54:00
779,779,Harassment,unfounded,2020-08-25 19:07:00
780,780,Trespassing,Open Investigation,2020-10-10 03:15:00
781,781,Attempted Extortion,Arrest,2019-12-17 02:18:00
782,782,Harassment,Open Investigation,2020-01-31 12:50:00
783,783,Harassment,Open Investigation,2020-03-10 21:25:00
784,784,Theft,Open Investigation,2020-06-02 09:03:00
785,785,Trespassing,Open Investigation,2020-01-14 03:37:00
786,786,Harassment: Bias Incident,Unfounded,2020-03-31 00:41:00
787,787,Shoplifting ,Arrest,2019-11-18 13:22:00
788,788,Harassment,Open Investigation,2020-04-13 02:38:00
789,789,Theft: Criminal Mischief,Judicial Referral,2020-02-19 06:19:00
790,790,Lewdness,,2019-12-03 19:19:00
791,791,Possession of Burglary Tools 2,unfounded,2020-05-08 04:12:00
792,792,Trespass,Open Investigation,2020-03-01 10:39:00
793,793,Trespassing,Arrest,2020-02-05 23:12:00
794,794,Criminal Mischief,Open Investigation,2020-10-22 03:52:00
795,795,Rape,Open Investigation,2020-09-18 15:28:00
796,796,Attempted Theft,Judicial Referral,2020-01-02 03:14:00
797,797,Harassment: Trespassing,Open Investigation,2020-06-27 09:13:00
798,798,Harassment,Arrest,2020-03-01 20:58:00
799,799,Harassment: Bias Incident,Open Investigation,2020-01-09 19:42:00
800,800,Criminal Mischief,Closed,2020-03-23 12:59:00
801,801,Theft,Open Investigation,2020-04-18 05:41:00
802,802,Criminal Mischief,Open Investigation,2020-07-10 16:04:00
803,803,Assault,Open Investigation,2020-07-15 12:53:00
804,804,Fraud,Arrest,2020-03-24 06:51:00
805,805,Trespassing,Open Investigation,2020-03-07 22:21:00
806,806,Shoplifting,Open Investigation,2020-01-28 10:14:00
807,807,Burglary,Arrest,2020-02-03 07:52:00
808,808,Harassment: Bias Incident,Open Investigation,2020-07-18 13:15:00
809,809,Harassment: Domestic Violence,Unfounded,2020-05-04 14:04:00
810,810,Extortion,Open Investigation,2020-08-18 10:18:00
811,811,Criminal Mischief,Open Investigation,2020-08-12 21:59:00
812,812,Theft,Unfounded,2020-03-15 04:32:00
813,813,Stalking,Open Investigation,2020-10-31 11:44:00
814,814,Extortion,Arrest,2020-07-31 15:51:00
815,815,Harassment: Bias Incident, Open Investigation,2020-02-23 18:55:00
816,816,Trespassing,Arrest,2020-11-24 14:04:00
817,817,Lewdness,Open Investigation,2020-11-24 03:38:00
818,818,Obstruction of Justice,Open Investigation,2020-01-07 16:13:00
819,819,Disorderly Conduct,Closed,2019-11-14 08:57:00
820,820,Theft,Open Investigation,2019-09-08 03:56:00
821,821,Harassment: Domestic Violence,Open Investigation,2020-04-18 03:42:00
822,822,Extortion,Closed,2020-11-22 03:43:00
823,823,Assault,Closed,2020-07-06 00:22:00
824,824,Theft,Open Investigation,2020-02-15 21:52:00
825,825,Fraud,Open Investigation,2020-01-13 20:09:00
826,826,Theft,Arrest,2020-10-15 13:13:00
827,827,Terroristic Threats,,2019-12-04 22:30:00
828,828,Lewdness,Closed,2019-11-14 20:58:00
829,829,Criminal Mischief,Open Investigation,2020-04-27 12:48:00
830,830,Disorderly Conduct, Closed,2019-12-03 21:17:00
831,831,Lewdness,Unfounded,2020-06-10 18:49:00
832,832,Fraud,Open Investigation,2020-09-25 11:24:00
833,833,Shoplifting,Closed,2020-06-19 22:25:00
834,834,Defiant Trespass: Aggravated Assault,Arrest,2019-12-20 22:24:00
835,835,Defiant Trespass,Arrest,2020-08-17 09:10:00
836,836,Harassment: Bias Incident,unfounded,2020-05-27 06:55:00
837,837,Criminal Mischief,Open Investigation,2020-09-07 07:56:00
838,838,Disorderly Conduct,Arrest,2019-10-24 20:39:00
839,839,Criminal Mischief,Open Investigation,2020-02-22 21:52:00
840,840,Extortion,Open Investigation,2020-02-14 03:52:00
841,841,Attempted Trespass 2,Open Investigation,2019-12-24 07:04:00
842,842,Harassment: Stalking,Arrest,2020-07-03 23:22:00
843,843,Shoplifting,Open Investigation,2020-09-09 01:28:00
844,844,Theft,Open Investigation,2019-12-31 19:53:00
845,845,Shoplifting,Closed,2020-10-14 20:16:00
846,846,Theft,Open Investigation,2020-06-09 00:05:00
847,847,Theft,Arrest,2020-02-15 23:50:00
848,848,Harassment: Bias Incident,Arrest,2019-09-15 18:44:00
849,849,Theft: Criminal Mischief,Open Investigation,2020-03-11 19:00:00
850,850,Theft,Open Investigation,2020-09-23 08:34:00
851,851,Theft,Closed,2020-08-30 21:02:00
852,852,Rape,Unfounded,2020-07-13 09:55:00
853,853,Attempted Fraud,Open Investigation,2020-03-02 14:21:00
854,854,Attempted Fraud,Arrest,2019-12-20 10:22:00
855,855,Theft,Open Investigation,2019-12-19 12:11:00
856,856,Theft, Arrest,2020-02-13 04:43:00
857,857,Trespassing,Open Investigation,2019-12-24 10:19:00
858,858,Shoplifting,Arrest,2020-07-01 15:15:00
859,859,Fraud,Judicial Referral,2020-10-10 23:38:00
860,860,Shoplifting,Open Investigation,2019-11-18 06:47:00
861,861,Harassment: Bias Incident,Closed,2020-01-14 20:54:00
862,862,Trespassing,Open Investigation,2019-10-04 16:24:00
863,863,Trespassing,Unfounded,2019-10-16 09:41:00
864,864,Identity Theft,Unfounded,2020-09-14 00:53:00
865,865,Terroristic Threats,Open Investigation,2020-12-20 14:15:00
866,866,Theft,Open Investigation,2019-09-28 09:48:00
867,867,Theft,Judicial Referral,2020-08-31 07:27:00
868,868,Theft,Open Investigation,2020-10-28 03:20:00
869,869,Trespassing,Open Investigation,2020-01-16 22:23:00
870,870,Theft,Open Investigation,2020-10-21 00:24:00
871,871,Trespassing,Arrest,2020-04-30 08:39:00
872,872,False Public Alarm,Open Investigation,2019-12-25 07:40:00
873,873,Disorderly Conduct, Arrest,2019-12-19 18:03:00
874,874,Assault,Closed,2020-07-10 23:31:00
875,875,False Public Alarm,Open Investigation,2020-09-16 11:36:00
876,876,Theft: Criminal Mischief,Open Investigation,2020-03-24 03:45:00
877,877,False Public Alarm,Closed,2020-03-12 13:07:00
878,878,Harassment: Bias Incident,Open Investigation,2019-11-17 06:08:00
879,879,Fraud,Open Investigation,2020-03-23 03:48:00
880,880,False Public Alarm,Open Investigation,2020-02-28 10:00:00
881,881,Criminal Mischief,Open Investigation,2020-09-07 09:19:00
882,882,Criminal Mischief,Judicial Referral,2020-09-21 03:53:00
883,883,Harassment,Open Investigation,2020-02-13 14:37:00
884,884,Theft,Open Investigation,2019-12-15 06:05:00
885,885,Theft,Open Investigation,2020-09-18 23:07:00
886,886,Identity Theft,Open Investigation,2020-03-04 14:30:00
887,887,Theft: Bias Incident, Arrest,2020-10-24 03:23:00
888,888,Harassment,Open Investigation,2020-08-22 06:11:00
889,889,Harassment,Open Investigation,2020-01-25 00:17:00
890,890,Shoplifting,Open Investigation,2019-12-31 18:03:00
891,891,Trespass,Closed,2019-11-04 03:14:00
892,892,Theft,Closed,2020-01-14 20:53:00
893,893,Theft,Open Investigation,2020-08-12 13:21:00
894,894,Trespassing,Closed,2020-01-24 21:11:00
895,895,Trespassing,Open Investigation,2020-06-19 07:35:00
896,896,Shoplifting,Arrest,2019-12-03 19:04:00
897,897,Assault,Open Investigation,2020-06-06 15:32:00
898,898,Harassment,Arrest,2020-06-14 18:10:00
899,899,Hindering Possession of Burglary Tools,Open Investigation,2020-09-03 11:27:00
900,900,Theft,Open Investigation,2019-09-15 21:24:00
901,901,Possession of Burglary Tools 2,Open Investigation,2019-11-20 16:19:00
902,902,Fraud,Open Investigation,2020-08-17 07:33:00
903,903,Theft,Open Investigation,2019-12-02 13:48:00
904,904,Harassment: Domestic Violence,,2020-03-17 19:36:00
905,905,Shoplifting,Arrest,2020-03-01 04:00:00
906,906,Harassment,Arrest,2020-08-08 19:14:00
907,907,Trespassing,Arrest,2020-01-28 22:42:00
908,908,Theft,Closed,2020-10-30 05:47:00
909,909,Theft,Open Investigation,2020-08-19 16:03:00
910,910,Theft,Open Investigation,2020-01-29 12:38:00
911,911,Shoplifting, Open Investigation,2020-01-18 21:59:00
912,912,Criminal Mischief,Open Investigation,2020-01-24 16:03:00
913,913,Intimidation,Unfounded,2020-09-27 11:40:00
914,914,Trespassing,Closed,2019-11-17 11:53:00
915,915,Trespassing,Open Investigation,2020-09-05 00:45:00
916,916,Trespass,Open Investigation,2019-11-30 14:29:00
917,917,Extortion,Unfounded,2020-06-15 15:21:00
918,918,Assault,Closed,2019-12-05 07:29:00
919,919,Trespassing,Open Investigation,2019-11-07 21:50:00
920,920,Trespassing,Open Investigation,2020-10-03 18:58:00
921,921,Trespassing,Arrest,2020-01-03 16:47:00
922,922,Trespass,Open Investigation,2019-11-16 07:35:00
923,923,Harassment,Open Investigation,2020-08-23 13:03:00
924,924,Rape,Open Investigation,2019-11-22 16:04:00
925,925,Criminal Mischief,Arrest,2020-05-31 00:32:00
926,926,Harassment,Open Investigation,2020-02-14 05:36:00
927,927,Theft: Criminal Mischief, Closed,2020-05-18 06:48:00
928,928,Trespassing,Open Investigation,2019-11-28 02:31:00
929,929,Extortion,Judicial Referral,2020-07-18 07:05:00
930,930,Criminal Mischief,Open Investigation,2020-01-24 18:02:00
931,931,Criminal Mischief,Arrest,2020-03-18 10:49:00
