,Unnamed: 0,Classification,Disposition,datetime
468,468,Possession of Burglary Tools 2,Closed,2022-06-03 03:02:00
469,469,Trespassing,Open Investigation,2022-09-23 01:15:00
470,470,Criminal Mischief, Closed,2022-01-08 20:49:00
471,471,Lewdness,Open Investigation,2022-02-25 00:11:00
472,472,Assault,Closed,2022-11-05 21:37:00
473,473,Trespass,Open Investigation,2022-01-25 03:15:00
474,474,Theft,Open Investigation,2022-01-30 00:10:00
475,475,Harassment,Open Investigation,2021-09-29 12:46:00
476,476,Trespass,Arrest,2022-05-01 16:12:00
477,477,Theft,Open Investigation,2022-08-08 18:39:00
478,478,Trespassing,Open Investigation,2022-06-16 12:01:00
479,479,Theft,Open Investigation,2022-01-03 17:14:00
480,480,Attempted Extortion,Open Investigation,2021-12-16 09:24:00
481,481,Bias Intimidation,Closed,2022-04-29 21:51:00
482,482,Shoplifting,Arrest,2021-11-24 07:03:00
483,483,Bias Intimidation,Closed,2022-05-09 21:58:00
484,484,Identity Theft,unfounded,2022-06-05 15:22:00
485,485,Burglary,Open Investigation,2022-04-09 11:25:00
486,486,Assault,Open Investigation,2022-02-03 23:18:00
487,487,Trespassing,Closed,2021-10-25 01:08:00
488,488,Fraud,Arrest,2022-02-09 22:40:00
489,489,Attempted Extortion,Open Investigation,2022-04-28 04:21:00
490,490,Trespassing,Arrest,2022-04-03 07:37:00
491,491,Harassment: Stalking,Arrest,2022-02-23 23:58:00
492,492,Criminal Mischief,Open Investigation,2022-05-16 06:24:00
493,493,Harassment: Domestic Violence,Open Investigation,2022-01-01 09:59:00
494,494,Criminal Mischief,Open Investigation,2022-11-02 09:15:00
495,495,Criminal Mischief,Judicial Referral,2021-11-17 08:03:00
496,496,Theft,Open Investigation,2022-01-10 12:20:00
497,497,Trespassing,Open Investigation,2022-05-07 01:11:00
498,498,Theft,Arrest,2022-04-11 19:46:00
499,499,Theft,Open Investigation,2022-05-18 01:15:00
500,500,Possession of Burglary Tools 2,Arrest,2022-05-27 17:37:00
501,501,Shoplifting,Arrest,2021-11-02 05:50:00
502,502,Trespassing,Open Investigation,2022-03-27 22:53:00
503,503,Trespassing,Open Investigation,2021-12-19 06:56:00
504,504,Attempted Extortion,Open Investigation,2022-03-03 06:59:00
505,505,Defiant Trespass: Aggravated Assault,Closed,2021-12-26 22:37:00
506,506,Trespassing,Open Investigation,2022-01-17 01:51:00
507,507,Defiant Trespass,Closed,2022-08-01 09:57:00
508,508,Trespassing,Open Investigation,2021-11-13 13:45:00
509,509,Harassment: Fraud,Judicial Referral,2022-05-02 21:59:00
510,510,Harassment,Open Investigation,2021-10-22 22:04:00
511,511,Trespassing,Open Investigation,2022-01-01 08:11:00
512,512,Attempted Fraud,Unfounded,2021-11-24 19:03:00
513,513,Harassment: Fraud,Unfounded,2022-09-29 14:34:00
514,514,Defiant Trespass,Open Investigation,2022-04-03 14:31:00
515,515,Intimidation,Unfounded,2021-11-08 18:24:00
516,516,Theft,Open Investigation,2022-05-27 16:16:00
517,517,Theft: Bias Incident,Open Investigation,2022-08-10 01:06:00
518,518,Harassment: Bias Incident,Open Investigation,2022-08-29 11:34:00
519,519,Trespassing,Arrest,2022-11-16 21:04:00
520,520,Harassment,Arrest,2021-11-24 08:09:00
521,521,Trespassing,Open Investigation,2022-03-21 12:07:00
522,522,Criminal Mischief,Closed,2022-06-18 23:11:00
523,523,Trespassing,Arrest,2022-02-28 07:34:00
524,524,Attempted Fraud,Open Investigation,2021-09-05 06:25:00
525,525,Fraud,Open Investigation,2022-10-21 10:12:00
526,526,Burglary,Open Investigation,2022-10-18 11:07:00
527,527,Obstruction of Justice,,2022-10-29 15:21:00
528,528,Bias Intimidation,Open Investigation,2021-11-15 13:34:00
529,529,Trespass,Open Investigation,2022-01-29 13:39:00
530,530,Shoplifting ,Open Investigation,2022-10-15 08:43:00
531,531,Shoplifting,Open Investigation,2022-03-18 03:10:00
532,532,Stalking, Open Investigation,2021-11-03 14:38:00
533,533,Assault: Domestic Violence,Open Investigation,2022-08-07 17:58:00
534,534,Theft,Closed,2022-08-15 19:25:00
535,535,Attempted Theft,Open Investigation,2021-12-29 15:41:00
536,536,Burglary,Judicial Referral,2022-06-07 12:48:00
537,537,Extortion,Unfounded,2022-09-07 07:10:00
538,538,Harassment: Bias Incident,Open Investigation,2022-03-30 09:54:00
539,539,Trespassing,Open Investigation,2022-02-28 08:05:00
540,540,Extortion,Open Investigation,2022-07-28 12:07:00
541,541,Criminal Mischief,Open Investigation,2022-05-25 23:18:00
542,542,Criminal Mischief,Open Investigation,2022-06-16 13:56:00
543,543,Criminal Mischief,Open Investigation,2021-12-17 06:26:00
544,544,Criminal Mischief,Closed,2022-05-09 14:49:00
545,545,Theft,Open Investigation,2021-09-19 05:26:00
546,546,Obstruction of Justice,Judicial Referral,2022-03-16 08:48:00
547,547,Theft,Open Investigation,2022-04-20 17:48:00
548,548,Attempted Extortion,Open Investigation,2022-09-26 20:11:00
549,549,Disorderly Conduct,Open Investigation,2022-03-27 08:33:00
550,550,Theft,Open Investigation,2022-01-13 05:36:00
551,551,Theft,Closed,2022-08-06 02:54:00
552,552,Trespassing,Open Investigation,2022-03-27 10:42:00
553,553,Trespassing,Arrest,2021-11-19 21:11:00
554,554,Burglary,Open Investigation,2022-02-01 17:43:00
555,555,Attempted Extortion,Open Investigation,2021-12-14 22:35:00
556,556,Attempted Extortion,Open Investigation,2022-10-11 12:25:00
557,557,Defiant Trespass,Unfounded,2022-01-02 06:48:00
558,558,Shoplifting,Closed,2021-12-25 01:11:00
559,559,Criminal Mischief,Unfounded,2022-01-26 05:01:00
560,560,Attempted Extortion,Open Investigation,2022-03-19 23:06:00
561,561,Burglary,Open Investigation,2022-05-24 04:06:00
562,562,Stalking,,2022-04-19 07:53:00
563,563,Possession of Burglary Tools 2,Open Investigation,2022-10-17 17:50:00
564,564,Trespass,Open Investigation,2022-05-21 20:19:00
565,565,Trespassing,Open Investigation,2022-07-24 06:29:00
566,566,Defiant Trespass: Aggravated Assault, Closed,2022-11-13 15:41:00
567,567,Theft,Arrest,2021-10-14 06:05:00
568,568,Attempted Extortion,Open Investigation,2022-09-01 04:42:00
569,569,Theft,Unfounded,2022-06-18 22:36:00
570,570,Rape,Open Investigation,2022-01-05 12:18:00
571,571,Liquor Law Violation,Open Investigation,2022-06-08 12:36:00
572,572,Attempted Theft,Judicial Referral,2022-03-11 17:01:00
573,573,Criminal Mischief,Open Investigation,2022-04-12 23:30:00
574,574,Harassment,Open Investigation,2022-07-18 23:34:00
575,575,Theft,Arrest,2022-01-14 08:26:00
576,576,Liquor Law Violation,Open Investigation,2022-04-09 06:40:00
577,577,Theft,Arrest,2022-06-19 23:02:00
578,578,Harassment,Arrest,2021-11-13 14:01:00
579,579,Obstruction of Justice,Open Investigation,2022-03-22 18:55:00
580,580,Trespass,Arrest,2022-08-18 00:39:00
581,581,Obstruction of Justice,Open Investigation,2022-05-28 15:03:00
582,582,False Public Alarm,Closed,2021-12-27 09:17:00
583,583,Extortion,Open Investigation,2021-12-21 04:26:00
584,584,Theft,Open Investigation,2022-01-02 23:02:00
585,585,Trespassing,Open Investigation,2022-08-28 12:23:00
586,586,Theft,Open Investigation,2022-10-15 17:16:00
587,587,Criminal Mischief,Arrest,2022-02-22 23:11:00
588,588,Burglary,Unfounded,2022-03-10 11:50:00
589,589,Aggravated Assault,Open Investigation,2022-08-19 23:19:00
590,590,Criminal Mischief,Open Investigation,2021-11-20 16:17:00
591,591,Theft,Open Investigation,2022-01-18 03:14:00
592,592,Criminal Mischief,Open Investigation,2022-01-26 06:12:00
593,593,Criminal Mischief,Judicial Referral,2022-04-03 13:52:00
594,594,Rape,Open Investigation,2022-03-15 11:20:00
595,595,Harassment,Unfounded,2022-08-27 17:04:00
596,596,Harassment,Open Investigation,2022-09-17 02:23:00
597,597,Harassment: Bias Incident,Open Investigation,2021-08-27 03:15:00
598,598,Disorderly Conduct,Unfounded,2022-02-21 03:40:00
599,599,Extortion,Open Investigation,2021-12-28 18:35:00
600,600,Theft,Open Investigation,2022-08-06 14:17:00
601,601,Harassment,Open Investigation,2022-04-30 03:22:00
602,602,Theft,Open Investigation,2022-02-01 13:14:00
603,603,Trespassing,Arrest,2022-03-03 09:46:00
604,604,Criminal Mischief,Open Investigation,2022-04-14 16:09:00
605,605,Possession of Burglary Tools 2,Arrest,2022-12-10 08:17:00
606,606,Attempted Extortion,Closed,2022-02-24 04:21:00
607,607,Harassment: Fraud,Arrest,2021-12-06 08:03:00
608,608,Theft: Criminal Mischief,Open Investigation,2021-10-29 11:57:00
609,609,Theft,Open Investigation,2021-12-29 01:25:00
610,610,Harassment,Open Investigation,2021-12-04 17:15:00
611,611,Trespass,Open Investigation,2022-04-12 13:15:00
612,612,Theft: Criminal Mischief,Open Investigation,2022-06-22 06:49:00
613,613,Harassment, Closed,2022-11-05 05:36:00
614,614,Fraud,Closed,2022-10-15 17:39:00
615,615,Shoplifting,Open Investigation,2021-12-13 01:39:00
616,616,Assault,Open Investigation,2022-03-17 09:31:00
617,617,Trespassing,Closed,2022-02-24 11:28:00
618,618,Theft: Criminal Mischief,Open Investigation,2021-12-03 10:22:00
619,619,Trespass,Arrest,2022-06-17 05:06:00
620,620,Harassment,Open Investigation,2022-09-17 17:08:00
621,621,Harassment: Stalking,Open Investigation,2022-04-03 06:36:00
622,622,Shoplifting,Arrest,2022-04-28 14:05:00
623,623,Shoplifting,Open Investigation,2021-10-22 22:19:00
624,624,Theft,Open Investigation,2022-08-10 21:35:00
625,625,Criminal Mischief, Closed,2022-07-29 15:51:00
626,626,Criminal Mischief,Open Investigation,2022-12-23 04:13:00
627,627,Rape,Unfounded,2021-11-24 12:44:00
628,628,Theft,Open Investigation,2022-04-15 18:47:00
629,629,Trespass,Arrest,2022-06-11 15:17:00
630,630,Bias Intimidation,Unfounded,2022-08-08 19:30:00
631,631,Criminal Mischief,Open Investigation,2022-12-19 09:08:00
632,632,Harassment,Unfounded,2021-12-26 09:43:00
633,633,Harassment,Open Investigation,2022-07-08 15:24:00
634,634,Harassment,Unfounded,2021-11-01 14:08:00
635,635,Rape,Unfounded,2022-02-28 14:41:00
636,636,Disorderly Conduct,Open Investigation,2022-02-08 01:02:00
637,637,Burglary,,2022-09-02 23:50:00
638,638,Trespassing,Closed,2022-02-25 08:06:00
639,639,Lewdness,Open Investigation,2022-05-15 12:52:00
640,640,Theft,Open Investigation,2021-11-05 05:07:00
641,641,Harassment: Bias Incident,Arrest,2022-08-15 14:43:00
642,642,Theft,Open Investigation,2021-11-25 19:24:00
643,643,Fraud,Open Investigation,2022-07-11 21:27:00
644,644,Theft: Criminal Mischief,Open Investigation,2022-03-15 21:00:00
645,645,Extortion,Unfounded,2022-05-06 18:43:00
646,646,Criminal Mischief,Open Investigation,2021-10-24 18:17:00
647,647,Trespass,Open Investigation,2022-03-16 11:14:00
648,648,Trespassing,Closed,2021-10-30 10:50:00
649,649,Shoplifting,Arrest,2022-01-31 16:17:00
650,650,Shoplifting,Open Investigation,2022-09-10 04:30:00
651,651,Shoplifting, Arrest,2022-04-23 03:34:00
652,652,Theft,Open Investigation,2022-09-02 19:33:00
653,653,Fraud,Closed,2022-06-11 15:30:00
654,654,Criminal Mischief,Judicial Referral,2022-04-04 09:11:00
655,655,Criminal Mischief,Arrest,2021-09-18 11:09:00
656,656,Trespassing, Open Investigation,2022-01-02 05:50:00
657,657,Liquor Law Violation,Open Investigation,2021-12-05 08:32:00
658,658,Trespass,Open Investigation,2021-11-07 05:45:00
659,659,Theft,unfounded,2022-07-06 00:06:00
660,660,Trespass,Open Investigation,2022-05-01 04:18:00
661,661,Rape,Open Investigation,2022-05-27 02:38:00
662,662,Burglary,Open Investigation,2021-12-14 12:50:00
663,663,Harassment: Bias Incident,Unfounded,2021-11-19 14:01:00
664,664,Trespassing,Open Investigation,2022-09-10 03:15:00
665,665,Obstruction of Justice,Open Investigation,2022-02-15 20:01:00
666,666,Trespass,Judicial Referral,2022-07-26 07:54:00
667,667,Criminal Mischief,Closed,2022-05-04 11:04:00
668,668,Theft,Unfounded,2022-03-17 18:33:00
669,669,Trespassing,Open Investigation,2021-11-18 03:24:00
670,670,Harassment,Open Investigation,2022-04-26 05:05:00
671,671,Harassment,Arrest,2022-07-22 19:18:00
672,672,Rape,Arrest,2022-12-24 23:51:00
673,673,Theft,Open Investigation,2022-04-09 12:37:00
674,674,Shoplifting,Closed,2022-09-30 17:24:00
675,675,Shoplifting,Open Investigation,2022-06-30 09:48:00
676,676,Defiant Trespass,Open Investigation,2022-03-01 14:50:00
677,677,Burglary,Open Investigation,2021-12-19 10:40:00
678,678,Criminal Mischief, Arrest,2021-11-26 02:57:00
679,679,Defiant Trespass: Aggravated Assault,Unfounded,2022-10-28 22:41:00
680,680,Rape, Arrest,2022-08-27 14:35:00
681,681,Criminal Mischief,,2022-06-02 19:31:00
682,682,Attempted Extortion,Open Investigation,2022-03-06 07:48:00
683,683,Shoplifting,Open Investigation,2022-04-19 00:04:00
684,684,Rape,Closed,2022-01-08 03:00:00
685,685,Trespassing,Unfounded,2022-08-07 03:09:00
686,686,Trespassing,Open Investigation,2022-07-27 06:27:00
687,687,Trespass,Open Investigation,2022-03-22 20:43:00
688,688,Criminal Mischief,,2022-02-05 00:44:00
689,689,Harassment: Bias Incident,Judicial Referral,2022-06-17 22:21:00
690,690,False Public Alarm,unfounded,2021-12-10 19:06:00
691,691,Shoplifting,Arrest,2022-11-14 03:33:00
692,692,Trespassing, Arrest,2022-03-09 10:07:00
693,693,Shoplifting,Open Investigation,2022-01-06 04:51:00
694,694,Rape,Closed,2022-05-10 10:22:00
695,695,Trespassing,Open Investigation,2022-10-01 20:48:00
696,696,Harassment: Trespassing,Open Investigation,2021-09-16 03:17:00
697,697,Assault: Domestic Violence,Open Investigation,2022-04-12 09:58:00
698,698,Attempted Trespass 2,Open Investigation,2022-07-27 20:12:00
699,699,Theft,Arrest,2021-12-05 03:49:00
700,700,Criminal Mischief,Open Investigation,2022-03-16 14:19:00
701,701,Harassment,Open Investigation,2021-12-15 12:01:00
702,702,Terroristic Threats,Open Investigation,2022-01-30 04:03:00
703,703,False Public Alarm,Unfounded,2022-04-16 17:17:00
704,704,Shoplifting,Arrest,2021-11-15 03:23:00
705,705,Fraud,Open Investigation,2021-12-29 20:03:00
706,706,Criminal Mischief, Open Investigation,2022-05-24 00:00:00
707,707,Disorderly Conduct,Arrest,2022-11-07 00:06:00
708,708,Fraud,Open Investigation,2022-11-26 01:59:00
709,709,Theft,Unfounded,2022-07-25 17:33:00
710,710,Shoplifting,Open Investigation,2022-07-26 18:35:00
711,711,Trespass,Closed,2022-08-07 13:34:00
712,712,Possession of Burglary Tools 2, Closed,2021-10-03 09:35:00
713,713,Harassment: Bias Incident,Arrest,2022-07-17 01:26:00
714,714,Theft,Arrest,2021-12-03 20:54:00
715,715,Harassment,Open Investigation,2022-08-25 22:18:00
716,716,Shoplifting,unfounded,2022-06-16 09:35:00
717,717,Shoplifting,Arrest,2022-01-10 07:58:00
718,718,Obstruction of Justice,Open Investigation,2022-07-24 17:29:00
719,719,Harassment,Arrest,2022-03-21 21:54:00
720,720,Burglary,Open Investigation,2022-10-22 00:40:00
721,721,Trespassing,Arrest,2022-03-25 11:18:00
722,722,Intimidation,Arrest,2022-06-10 11:16:00
723,723,Rape,Open Investigation,2021-11-25 03:13:00
724,724,Attempted Extortion,Closed,2022-06-07 14:33:00
725,725,Fraud,Open Investigation,2021-11-09 20:48:00
726,726,Liquor Law Violation,,2022-10-05 04:33:00
727,727,Theft,Open Investigation,2021-11-24 22:43:00
728,728,Trespassing,Arrest,2022-08-06 20:05:00
729,729,Trespass,Open Investigation,2022-10-21 13:04:00
730,730,Harassment,Open Investigation,2022-09-16 08:48:00
731,731,Attempted Trespass 2,Closed,2022-10-08 14:20:00
732,732,Trespassing,Open Investigation,2022-03-05 07:07:00
733,733,Defiant Trespass, Closed,2021-10-11 06:39:00
734,734,Extortion,Judicial Referral,2022-11-14 03:54:00
735,735,Bias Intimidation,Unfounded,2022-09-19 10:55:00
736,736,Harassment: Bias Incident,Open Investigation,2022-01-02 04:11:00
737,737,Theft,Open Investigation,2022-05-28 15:31:00
738,738,Harassment,Arrest,2022-02-16 10:10:00
739,739,Trespass,Arrest,2022-03-08 05:28:00
740,740,Trespass,Open Investigation,2022-10-10 07:29:00
741,741,Harassment: Domestic Violence,Open Investigation,2022-02-12 03:10:00
742,742,Attempted Extortion,Arrest,2021-11-13 13:13:00
743,743,Trespassing,Open Investigation,2022-03-22 08:16:00
744,744,Trespassing,Open Investigation,2022-06-25 14:17:00
745,745,Theft,Arrest,2022-01-10 21:26:00
746,746,Theft,Judicial Referral,2021-10-07 18:31:00
747,747,Harassment,Open Investigation,2021-10-22 01:02:00
748,748,Extortion,Open Investigation,2022-02-23 23:24:00
749,749,Theft,Open Investigation,2022-07-07 01:02:00
750,750,Harassment: Stalking,Open Investigation,2022-09-10 02:16:00
751,751,Theft,Open Investigation,2022-08-31 20:47:00
752,752,Trespass,Arrest,2021-11-10 17:01:00
753,753,Fraud,Unfounded,2022-02-19 07:49:00
754,754,Shoplifting,Open Investigation,2022-10-06 05:28:00
755,755,Trespassing,Closed,2021-12-10 19:20:00
756,756,Service of Warrant,Open Investigation,2022-01-10 23:33:00
757,757,Lewdness,Open Investigation,2022-01-13 19:11:00
758,758,Criminal Mischief, Closed,2022-01-03 14:30:00
759,759,Identity Theft,Unfounded,2022-06-22 20:20:00
760,760,Attempted Fraud,Open Investigation,2022-07-07 15:41:00
761,761,Trespass,Unfounded,2022-01-30 11:52:00
762,762,Harassment: Domestic Violence,Open Investigation,2022-01-30 01:19:00
763,763,Burglary,Open Investigation,2021-11-18 03:34:00
764,764,Theft,Open Investigation,2022-04-18 23:51:00
765,765,Harassment,Open Investigation,2021-09-14 01:19:00
766,766,Attempted Fraud,Closed,2022-08-11 09:37:00
767,767,Shoplifting,Open Investigation,2021-09-29 14:02:00
768,768,Shoplifting,Open Investigation,2022-07-27 03:31:00
769,769,Criminal Mischief,Arrest,2022-07-24 21:16:00
770,770,Theft,Open Investigation,2022-05-23 11:38:00
771,771,Criminal Mischief,Open Investigation,2022-07-17 01:09:00
772,772,Burglary,Open Investigation,2022-08-11 13:18:00
773,773,Trespassing,Open Investigation,2021-10-07 04:52:00
774,774,Criminal Mischief,Closed,2021-11-22 18:35:00
775,775,Extortion,Open Investigation,2022-11-25 01:53:00
776,776,Trespassing,Open Investigation,2022-07-23 05:12:00
777,777,Fraud,,2022-10-01 20:54:00
778,778,Theft,Judicial Referral,2021-11-13 23:31:00
779,779,Shoplifting ,Unfounded,2022-09-23 23:35:00
780,780,Disorderly Conduct,Open Investigation,2022-02-13 16:45:00
781,781,Assault: Domestic Violence,Closed,2022-09-06 23:51:00
782,782,Shoplifting,Open Investigation,2022-10-20 04:05:00
783,783,Trespassing,Arrest,2022-04-09 07:26:00
784,784,Theft,Arrest,2022-02-16 19:44:00
785,785,Theft,Open Investigation,2021-09-20 02:35:00
786,786,Disorderly Conduct,Open Investigation,2022-07-16 21:07:00
787,787,Trespass,Open Investigation,2021-11-16 14:57:00
788,788,Theft,Judicial Referral,2022-10-06 20:33:00
789,789,Harassment,Open Investigation,2022-10-01 00:00:00
790,790,Attempted Fraud,Closed,2022-03-18 09:58:00
791,791,Shoplifting,Open Investigation,2022-06-11 00:18:00
792,792,Disorderly Conduct,Open Investigation,2021-10-22 14:30:00
793,793,Theft,Open Investigation,2022-04-16 23:17:00
794,794,Shoplifting, Arrest,2022-04-24 22:25:00
795,795,Theft,Arrest,2022-02-16 11:20:00
796,796,Trespass,Open Investigation,2021-12-05 09:37:00
797,797,Theft,Open Investigation,2022-01-16 23:18:00
798,798,Criminal Mischief,Closed,2022-04-03 17:15:00
799,799,Trespassing,Open Investigation,2022-09-01 22:04:00
800,800,Service of Warrant,Arrest,2022-07-14 23:56:00
801,801,Theft,Arrest,2022-09-30 23:13:00
802,802,Trespassing,Open Investigation,2022-04-24 20:28:00
803,803,Theft,Arrest,2021-12-01 08:51:00
804,804,Defiant Trespass,Judicial Referral,2022-05-02 13:45:00
805,805,Fraud,Open Investigation,2022-01-01 09:01:00
806,806,Theft,Open Investigation,2022-08-21 08:07:00
807,807,Shoplifting ,Unfounded,2022-02-20 12:44:00
808,808,Shoplifting ,Unfounded,2022-01-11 17:26:00
809,809,Trespassing, Closed,2022-06-24 18:43:00
810,810,Theft,Open Investigation,2022-09-21 17:10:00
811,811,Shoplifting,Open Investigation,2022-11-16 05:21:00
812,812,Theft: Bias Incident,Open Investigation,2022-08-08 20:49:00
813,813,Trespassing,Open Investigation,2022-11-20 18:10:00
814,814,Extortion,Open Investigation,2022-08-26 20:38:00
815,815,Harassment: Stalking,Open Investigation,2022-11-03 22:32:00
816,816,Attempted Extortion,Unfounded,2022-09-24 14:37:00
817,817,Trespassing,Open Investigation,2022-07-02 18:33:00
818,818,Theft,Open Investigation,2022-07-31 17:43:00
819,819,Criminal Mischief, Open Investigation,2022-02-14 12:30:00
820,820,Rape,Unfounded,2022-09-14 02:31:00
821,821,Rape,Open Investigation,2022-02-16 07:52:00
822,822,Theft,Closed,2022-02-23 07:46:00
823,823,Theft, Closed,2021-12-13 01:20:00
824,824,Trespassing,Judicial Referral,2022-06-18 23:43:00
825,825,Fraud,Unfounded,2022-04-29 14:59:00
826,826,Trespassing,Closed,2022-09-30 02:22:00
827,827,Shoplifting,Unfounded,2022-12-14 09:32:00
828,828,Harassment,Open Investigation,2022-08-04 15:30:00
829,829,Harassment,Open Investigation,2022-03-22 01:43:00
830,830,Trespass,Unfounded,2022-06-03 04:49:00
831,831,Trespass,Arrest,2022-07-17 16:42:00
832,832,Shoplifting ,Open Investigation,2022-08-15 09:27:00
833,833,Shoplifting,Open Investigation,2022-11-24 15:49:00
834,834,Criminal Mischief, Open Investigation,2022-07-30 04:21:00
835,835,Harassment: Fraud,Open Investigation,2022-01-30 14:33:00
836,836,Harassment,Open Investigation,2022-01-24 23:41:00
837,837,Criminal Mischief,Open Investigation,2022-02-16 04:23:00
838,838,Criminal Mischief,Unfounded,2022-09-25 18:12:00
839,839,Extortion,Open Investigation,2021-10-23 05:09:00
840,840,Attempted Fraud,Closed,2022-10-21 05:26:00
841,841,Theft, Arrest,2022-01-29 03:59:00
842,842,Trespassing,Unfounded,2022-03-04 09:27:00
843,843,Shoplifting,Open Investigation,2022-02-23 11:03:00
844,844,Theft,Arrest,2022-04-08 18:59:00
845,845,Disorderly Conduct,Closed,2022-05-03 21:41:00
846,846,Theft,Open Investigation,2021-11-24 13:19:00
847,847,Trespassing,Open Investigation,2022-09-25 15:54:00
848,848,Attempted Extortion,Unfounded,2022-05-25 10:45:00
849,849,Shoplifting,Arrest,2022-02-01 15:39:00
850,850,Harassment,Closed,2021-09-03 14:25:00
851,851,Trespassing,Arrest,2022-06-07 10:00:00
852,852,Theft,Open Investigation,2022-07-13 06:37:00
853,853,Theft,Closed,2021-11-05 10:26:00
854,854,Trespassing,Open Investigation,2022-08-10 16:22:00
855,855,Defiant Trespass, Arrest,2022-03-09 21:25:00
856,856,Trespassing,Arrest,2022-10-13 04:23:00
857,857,Trespassing,Arrest,2021-12-26 08:38:00
858,858,Defiant Trespass,Arrest,2022-01-26 02:48:00
859,859,Theft,Arrest,2021-10-24 16:35:00
860,860,Lewdness,Open Investigation,2022-05-09 20:49:00
861,861,Trespassing,Arrest,2022-05-26 10:37:00
862,862,Theft: Bias Incident,Closed,2022-06-30 12:19:00
863,863,Trespass,Closed,2022-10-08 11:59:00
864,864,Trespassing,Unfounded,2022-05-13 02:56:00
865,865,Theft,Open Investigation,2022-01-14 23:59:00
866,866,Rape,Open Investigation,2022-09-14 10:25:00
867,867,Shoplifting, Arrest,2021-11-10 16:05:00
868,868,Theft,Open Investigation,2022-08-29 15:07:00
869,869,Theft,Open Investigation,2021-12-23 18:32:00
870,870,False Public Alarm,Open Investigation,2022-09-07 06:07:00
871,871,Assault,Open Investigation,2022-09-28 03:36:00
872,872,Theft: Criminal Mischief, Open Investigation,2021-12-08 00:39:00
873,873,Trespassing,Open Investigation,2022-07-27 00:39:00
874,874,Possession of Burglary Tools 2,Arrest,2022-08-19 16:12:00
875,875,Shoplifting, Closed,2021-12-10 19:05:00
876,876,Aggravated Assault,Judicial Referral,2022-03-12 11:31:00
877,877,Trespassing,Open Investigation,2022-09-05 06:34:00
878,878,Trespassing,Open Investigation,2021-12-08 00:19:00
879,879,Criminal Mischief,Open Investigation,2022-10-19 02:54:00
880,880,Assault,Judicial Referral,2021-11-16 14:12:00
881,881,Harassment: Domestic Violence,Open Investigation,2022-05-05 07:49:00
882,882,Trespassing,Closed,2022-11-29 16:03:00
883,883,Bias Intimidation,Open Investigation,2022-08-14 16:40:00
884,884,Criminal Mischief,Open Investigation,2022-10-02 15:52:00
885,885,False Public Alarm,Arrest,2021-11-18 06:27:00
886,886,Theft,Judicial Referral,2022-01-21 01:00:00
887,887,Harassment,Unfounded,2022-07-26 20:24:00
888,888,Identity Theft,Arrest,2022-08-19 18:16:00
889,889,Assault,Closed,2022-02-17 22:33:00
890,890,Harassment,Unfounded,2022-03-12 15:12:00
891,891,Trespassing,,2021-09-23 11:36:00
892,892,Shoplifting,Open Investigation,2021-12-24 06:39:00
893,893,Defiant Trespass: Aggravated Assault,Open Investigation,2022-08-11 00:07:00
894,894,Assault,Open Investigation,2021-10-04 12:33:00
895,895,Theft,Unfounded,2022-04-14 03:58:00
896,896,Attempted Trespass 2,Open Investigation,2021-12-01 11:36:00
897,897,Theft,Unfounded,2022-07-04 22:15:00
898,898,Harassment,Open Investigation,2022-11-21 07:50:00
899,899,Trespass,Arrest,2022-09-16 20:35:00
900,900,Criminal Mischief,Open Investigation,2021-09-23 03:18:00
901,901,Trespass,Arrest,2021-12-21 00:48:00
902,902,Theft,Open Investigation,2022-08-17 07:16:00
903,903,Extortion,Arrest,2021-09-28 22:43:00
904,904,Trespass, Arrest,2022-11-13 08:19:00
905,905,Trespassing,Arrest,2021-10-20 22:53:00
906,906,Trespass,Open Investigation,2022-01-25 13:35:00
907,907,Disorderly Conduct,Arrest,2021-08-10 11:22:00
908,908,Criminal Mischief, Open Investigation,2022-04-22 04:19:00
909,909,Fraud,unfounded,2022-02-22 08:01:00
910,910,False Public Alarm,Open Investigation,2022-08-29 12:57:00
911,911,False Public Alarm, Closed,2022-02-16 22:10:00
912,912,Shoplifting,Arrest,2022-03-01 16:27:00
913,913,Theft,Open Investigation,2022-09-18 11:12:00
914,914,Criminal Mischief,Open Investigation,2022-06-03 04:45:00
915,915,Service of Warrant,Arrest,2022-05-12 09:03:00
916,916,Trespass,Open Investigation,2022-10-28 12:32:00
917,917,Trespassing,Open Investigation,2022-10-06 11:41:00
918,918,Theft: Criminal Mischief,Open Investigation,2021-10-30 03:50:00
919,919,Harassment: Domestic Violence,Closed,2022-04-21 01:00:00
920,920,Theft: Bias Incident, Arrest,2022-05-05 07:24:00
921,921,Criminal Mischief,Arrest,2021-11-24 16:02:00
922,922,Harassment,Open Investigation,2022-11-04 11:50:00
923,923,Criminal Mischief,Arrest,2021-10-17 17:21:00
924,924,Harassment,Arrest,2022-10-15 22:58:00
925,925,Theft,Open Investigation,2022-09-30 14:44:00
926,926,False Public Alarm,Open Investigation,2022-02-08 06:55:00
927,927,Assault,Arrest,2022-05-18 17:30:00
928,928,Theft,Open Investigation,2022-06-28 17:13:00
929,929,Theft,Closed,2022-03-13 11:03:00
930,930,Theft,Open Investigation,2022-08-18 02:46:00
931,931,Rape,Closed,2022-11-22 18:50:00
932,932,Theft,Unfounded,2022-08-27 04:19:00
933,933,False Public Alarm,Open Investigation,2022-07-05 08:46:00
